Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Andury Acevedo,23,1,1,.500,4.38,9,0,2,0,0,0,12.1,13,11,6,0,12,0,12,1,1,4,63,2.027,9.5,0.0,8.8,8.8,1.00,,0
Rony Bautista*,22,0,1,.000,4.76,10,0,4,0,0,0,11.1,12,7,6,1,11,0,10,0,1,4,56,2.029,9.5,0.8,8.7,7.9,0.91,,0
Andrew Benak,24,0,1,.000,7.15,6,0,1,0,0,0,11.1,14,9,9,2,7,0,12,0,0,1,50,1.853,11.1,1.6,5.6,9.5,1.71,,0
Andy Beresford,24,1,2,.333,4.35,13,7,2,0,0,0,41.1,42,23,20,1,12,0,17,3,0,2,179,1.306,9.1,0.2,2.6,3.7,1.42,,0
Ian Clarkin*,19,3,3,.500,3.21,16,15,0,0,0,0,70.0,64,28,25,6,22,0,71,3,0,2,284,1.229,8.2,0.8,2.8,9.1,3.23,,0
Cale Coshow,21,1,1,.500,5.19,6,0,2,0,0,0,8.2,14,6,5,0,1,0,13,0,0,2,40,1.731,14.5,0.0,1.0,13.5,13.00,,0
Jordan Cote,21,1,1,.500,5.32,12,0,6,0,0,1,22.0,28,14,13,1,9,0,18,1,1,1,100,1.682,11.5,0.4,3.7,7.4,2.00,,0
Rookie Davis,21,7,8,.467,4.93,27,25,1,0,0,0,126.0,134,73,69,7,42,0,106,7,0,7,554,1.397,9.6,0.5,3.0,7.6,2.52,,1
Gabriel Encinas,22,0,4,.000,5.81,11,11,0,0,0,0,31.0,34,23,20,2,16,0,29,6,0,4,149,1.613,9.9,0.6,4.6,8.4,1.81,,0
Giovanny Gallegos,22,5,5,.500,4.57,29,6,6,0,0,1,88.2,108,56,45,8,19,1,91,3,0,6,391,1.432,11.0,0.8,1.9,9.2,4.79,,1
Brett Gerritse,23,1,1,.500,3.86,3,0,3,0,0,0,4.2,5,2,2,2,2,0,6,0,0,0,21,1.500,9.6,3.9,3.9,11.6,3.00,,0
Chaz Hebert*,21,3,3,.500,2.49,15,8,1,0,0,1,65.0,62,26,18,2,26,0,57,0,0,5,277,1.354,8.6,0.3,3.6,7.9,2.19,,0
Justin Kamplain*,21,0,0,,2.78,6,6,0,0,0,0,22.2,17,7,7,0,11,0,21,1,0,1,95,1.235,6.8,0.0,4.4,8.3,1.91,,0
Brady Lail,20,8,4,.667,3.71,18,18,0,0,0,0,97.0,106,46,40,6,17,0,95,1,0,6,406,1.268,9.8,0.6,1.6,8.8,5.59,,1
Jacob Lindgren*,21,1,0,1.000,1.80,4,0,2,0,0,1,5.0,1,1,1,0,0,0,11,1,0,4,19,0.200,1.8,0.0,0.0,19.8,,,1
Jaron Long,22,3,1,.750,1.64,11,4,3,1,1,0,49.1,44,15,9,0,8,0,46,1,0,2,202,1.054,8.0,0.0,1.5,8.4,5.75,,0
Stefan Lopez,23,1,3,.250,2.42,24,0,20,0,0,6,26.0,17,9,7,3,7,1,27,0,0,2,102,0.923,5.9,1.0,2.4,9.3,3.86,,0
Omar Luis*,21,2,4,.333,5.71,16,3,1,0,0,0,41.0,41,29,26,4,30,0,25,6,0,6,197,1.732,9.0,0.9,6.6,5.5,0.83,,0
Conor Mullee,26,1,0,1.000,0.54,7,0,2,0,0,0,16.2,8,3,1,1,5,0,9,0,0,2,61,0.780,4.3,0.5,2.7,4.9,1.80,,1
Luis Alberto Niebla,23,3,1,.750,2.23,7,5,0,0,0,0,36.1,33,13,9,1,5,0,16,3,0,0,150,1.046,8.2,0.2,1.2,4.0,3.20,,0
Jonathan Padilla,21,1,0,1.000,4.50,1,0,0,0,0,0,4.0,4,2,2,0,1,0,3,0,0,0,16,1.250,9.0,0.0,2.3,6.8,3.00,,0
Angel Rincon,21,7,3,.700,3.01,26,0,10,0,0,3,68.2,56,25,23,2,18,0,56,1,0,7,278,1.078,7.3,0.3,2.4,7.3,3.11,,0
Nick Rumbelow,22,0,0,,0.00,8,0,7,0,0,5,9.0,4,0,0,0,4,0,18,0,0,6,37,0.889,4.0,0.0,4.0,18.0,4.50,,1
Evan Rutckyj*,22,4,3,.571,3.86,22,0,12,0,0,1,37.1,31,17,16,2,22,1,46,5,1,8,169,1.420,7.5,0.5,5.3,11.1,2.09,,0
Eric Ruth,23,2,2,.500,2.93,25,0,15,0,0,7,46.0,46,16,15,4,14,1,56,2,0,3,195,1.304,9.0,0.8,2.7,11.0,4.00,,0
Luis Severino,20,3,2,.600,2.79,14,14,0,0,0,0,67.2,62,24,21,2,15,1,70,3,0,4,277,1.138,8.2,0.3,2.0,9.3,4.67,,1
Caleb Smith*,22,5,7,.417,3.10,18,18,0,0,0,0,78.1,60,33,27,4,35,0,80,2,0,0,319,1.213,6.9,0.5,4.0,9.2,2.29,,1
Chris Smith,25,1,1,.500,4.50,6,0,5,0,0,1,8.0,9,5,4,2,2,0,11,0,0,1,35,1.375,10.1,2.3,2.3,12.4,5.50,,1
