Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Armando Araiza,20,1,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,1,0,0,0,0,0,0,2013,A,TBR
Thomas Coyle*,22,126,552,454,79,126,24,8,6,58,40,8,91,78,.278,.399,.405,.805,184,5,3,1,3,1,0,2013,A,TBR
Ryan Dunn,24,83,322,277,40,58,11,1,4,25,6,0,37,63,.209,.308,.300,.608,83,5,3,4,1,0,0,2013,A,TBR
Marty Gantt,23,123,496,435,67,116,23,5,7,65,19,3,46,110,.267,.339,.391,.730,170,6,5,3,7,1,0,2013,A,TBR
Tyler Goeddel,20,112,497,450,63,112,18,12,7,65,30,5,40,98,.249,.313,.389,.701,175,7,3,1,3,1,1,2013,A,TBR
Granden Goetzman,20,21,78,72,5,11,1,1,1,9,4,1,4,15,.153,.218,.236,.454,17,4,2,0,0,0,0,2013,A,TBR
Oscar Hernandez,19,3,11,9,1,2,0,0,0,1,0,0,2,1,.222,.364,.222,.586,2,0,0,0,0,0,1,2013,A,TBR
Ben Kline,24,10,38,32,5,9,3,0,0,8,0,2,2,5,.281,.342,.375,.717,12,0,2,0,2,0,0,2013,A,TBR
Patrick Leonard,20,123,493,440,52,99,26,0,9,57,4,1,42,118,.225,.303,.345,.648,152,12,8,1,2,1,0,2013,A,TBR
Luke Maile,22,95,407,361,45,102,25,3,4,49,8,2,41,54,.283,.351,.402,.753,145,10,0,0,5,0,1,2013,A,TBR
Brandon Martin,19,73,292,262,29,54,10,3,7,39,10,5,19,65,.206,.268,.347,.615,91,8,5,1,5,0,0,2013,A,TBR
Justin O'Conner,21,102,439,399,49,93,17,0,14,56,5,0,31,111,.233,.290,.381,.671,152,7,3,1,5,0,0,2013,A,TBR
Leonardo Reginatto,23,112,466,412,68,134,17,4,1,49,11,7,43,58,.325,.388,.393,.781,162,12,3,2,6,0,0,2013,A,TBR
Joey Rickard,22,127,559,452,79,122,29,5,8,63,30,10,78,98,.270,.390,.409,.799,185,8,16,5,8,0,1,2013,A,TBR
Geoff Rowan,23,22,72,65,5,11,1,0,0,2,1,0,3,15,.169,.217,.185,.402,12,2,1,3,0,0,0,2013,A,TBR
Andrew Toles*,21,121,552,519,79,169,35,16,2,57,62,17,22,105,.326,.359,.466,.826,242,6,7,1,3,1,1,2013,A,TBR
