Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Luis Alvarez,23,13,53,51,5,15,3,0,2,5,0,0,1,13,.294,.321,.471,.791,24,0,1,0,0,0,0,2013,A,HOU
Brian Blasik,23,67,251,206,26,43,7,0,3,21,9,4,31,33,.209,.321,.286,.607,59,4,4,8,2,0,0,2013,A,HOU
Bobby Borchering#,22,48,197,172,17,35,7,1,5,22,1,0,21,61,.203,.305,.343,.648,59,2,4,0,0,2,0,2013,A,HOU
Carlos Correa,18,117,519,450,73,144,33,3,9,86,10,10,58,83,.320,.405,.467,.872,210,6,8,1,2,4,1,2013,A,HOU
Chase Davidson*,23,10,45,42,5,10,3,0,1,5,1,2,2,21,.238,.289,.381,.670,16,0,1,0,0,0,0,2013,A,HOU
Ryan Dineen*,22,27,99,76,11,15,1,0,0,14,4,0,15,20,.197,.337,.211,.547,16,0,2,4,2,1,0,2013,A,HOU
Austin Elkins#,22,110,441,354,57,83,15,4,6,26,19,9,67,70,.234,.368,.350,.718,124,4,9,9,2,1,0,2013,A,HOU
Dan Gulbransen*,22,25,106,88,14,25,7,1,0,7,1,2,16,10,.284,.394,.386,.781,34,3,0,2,0,1,0,2013,A,HOU
Miles Hamblin*,24,35,146,119,10,24,3,0,1,14,2,3,22,39,.202,.317,.252,.569,30,0,0,1,4,2,0,2013,A,HOU
Teoscar Hernandez,20,123,565,499,97,135,25,9,13,55,24,11,41,135,.271,.328,.435,.763,217,8,4,17,4,0,1,2013,A,HOU
Terrell Joyce,21,72,257,226,27,42,13,0,3,26,5,3,26,80,.186,.284,.283,.567,64,11,5,0,0,1,0,2013,A,HOU
Tony Kemp*,21,27,120,98,21,25,1,1,1,9,4,2,19,18,.255,.387,.316,.703,31,1,2,1,0,0,1,2013,A,HOU
Jobduan Morales#,22,66,246,209,18,35,8,1,2,27,1,0,33,67,.167,.281,.244,.525,51,3,0,4,0,0,0,2013,A,HOU
Ariel Ovando*,19,49,189,169,12,29,5,0,1,13,3,0,18,57,.172,.250,.219,.469,37,6,0,1,1,0,0,2013,A,HOU
Roberto Pena,21,86,354,325,43,81,19,0,5,32,2,0,22,52,.249,.297,.354,.651,115,15,1,4,2,0,0,2013,A,HOU
Carlos Perdomo,23,5,23,17,6,5,0,0,0,0,3,0,4,0,.294,.429,.294,.723,5,1,0,2,0,0,0,2013,A,HOU
Brett Phillips*,19,12,44,39,4,9,2,0,0,3,1,1,3,10,.231,.286,.282,.568,11,1,0,2,0,0,1,2013,A,HOU
Rio Ruiz*,19,114,472,416,46,108,33,1,12,63,12,3,50,92,.260,.335,.430,.766,179,9,0,1,5,0,1,2013,A,HOU
Joe Sclafani#,23,19,81,58,13,14,3,0,0,9,3,2,17,7,.241,.430,.293,.723,17,0,3,2,1,0,0,2013,A,HOU
Jordan Scott*,21,125,455,392,58,100,12,7,0,34,25,8,53,78,.255,.342,.321,.664,126,10,0,8,2,0,0,2013,A,HOU
Jon Singleton*,21,6,25,21,6,6,2,0,3,5,0,0,4,5,.286,.400,.810,1.210,17,0,0,0,0,0,1,2013,A,HOU
Ruben Sosa#,22,16,60,50,10,15,0,1,0,6,10,4,10,14,.300,.417,.340,.757,17,0,0,0,0,0,0,2013,A,HOU
Danry Vasquez*,19,32,128,118,12,34,2,1,3,20,2,0,6,15,.288,.323,.398,.721,47,0,1,1,2,0,0,2013,A,HOU
Jesse Wierzbicki,24,87,385,330,45,87,21,2,6,54,9,4,39,59,.264,.358,.394,.752,130,5,12,0,4,2,0,2013,A,HOU
