Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Justin Anderson,24,3,2,.600,5.06,42,0,11,0,0,1,58.2,56,35,33,7,29,1,36,5,0,3,261,1.449,8.6,1.1,4.4,5.5,1.24,1
Jaime Barria,20,1,6,.143,3.21,12,12,0,1,1,0,61.2,62,27,22,8,15,0,47,0,0,8,260,1.249,9.0,1.2,2.2,6.9,3.13,1
Alex Blackford,26,1,3,.250,4.58,8,8,0,0,0,0,39.1,34,22,20,3,12,0,31,3,0,1,163,1.169,7.8,0.7,2.7,7.1,2.58,0
Parker Bridwell,25,0,1,.000,2.00,3,3,0,0,0,0,9.0,9,2,2,2,1,0,7,0,1,1,36,1.111,9.0,2.0,1.0,7.0,7.00,1
Cody Buckel,25,1,2,.333,4.79,12,0,3,0,0,0,20.2,17,11,11,3,21,0,13,0,0,4,95,1.839,7.4,1.3,9.1,5.7,0.62,0
Tyler Carpenter,25,2,6,.250,4.46,14,14,0,0,0,0,70.2,78,39,35,6,21,0,40,4,2,0,307,1.401,9.9,0.8,2.7,5.1,1.90,0
Jesus Castillo,21,0,2,.000,3.04,5,5,0,0,0,0,23.2,27,14,8,2,6,0,22,3,0,0,105,1.394,10.3,0.8,2.3,8.4,3.67,0
Abel De Los Santos,24,4,2,.667,2.95,25,0,7,0,0,4,36.2,29,13,12,3,13,1,41,0,0,2,151,1.145,7.1,0.7,3.2,10.1,3.15,1
Luis Diaz,25,2,0,1.000,0.00,3,3,0,0,0,0,17.0,8,1,0,0,6,0,21,0,0,1,63,0.824,4.2,0.0,3.2,11.1,3.50,0
Michael Dimock,27,1,3,.250,3.12,22,0,13,0,0,4,26.0,21,10,9,2,9,1,29,3,0,2,109,1.154,7.3,0.7,3.1,10.0,3.22,0
Jon Fitzsimmons,25,1,1,.500,2.25,11,0,5,0,0,0,16.0,13,4,4,0,6,0,14,1,0,1,65,1.188,7.3,0.0,3.4,7.9,2.33,0
Kevin Grendell*,23,0,1,.000,10.93,14,0,3,0,0,0,14.0,16,17,17,6,16,0,12,1,0,2,73,2.286,10.3,3.9,10.3,7.7,0.75,0
Ivan Hernandez,25,2,1,.667,4.22,8,0,6,0,0,1,10.2,8,6,5,0,4,1,8,1,0,0,44,1.125,6.8,0.0,3.4,6.8,2.00,0
Adam Hofacket,23,1,2,.333,2.79,26,0,16,0,0,6,38.2,38,13,12,3,8,0,37,2,0,3,158,1.190,8.8,0.7,1.9,8.6,4.63,0
Jake Jewell,24,7,8,.467,4.84,24,23,1,1,1,0,124.2,136,73,67,14,41,0,81,12,1,11,541,1.420,9.8,1.0,3.0,5.8,1.98,1
Eric Karch,25,2,2,.500,2.06,19,2,7,0,0,1,35.0,28,9,8,5,5,0,33,0,0,3,132,0.943,7.2,1.3,1.3,8.5,6.60,0
Justin Kelly*,24,1,0,1.000,7.50,2,1,0,0,0,0,6.0,4,5,5,2,5,0,6,0,0,0,26,1.500,6.0,3.0,7.5,9.0,1.20,0
Jordan Kipper,24,2,1,.667,1.74,5,5,0,0,0,0,31.0,21,8,6,2,8,0,18,2,0,1,120,0.935,6.1,0.6,2.3,5.2,2.25,0
Alex Klonowski,25,5,8,.385,4.17,20,17,2,0,0,2,103.2,102,52,48,15,25,1,73,6,0,4,435,1.225,8.9,1.3,2.2,6.3,2.92,0
Conor Lillis-White*,24,3,4,.429,4.03,26,1,10,0,0,2,44.2,26,21,20,4,32,1,54,2,0,10,192,1.299,5.2,0.8,6.4,10.9,1.69,0
Grayson Long,23,8,6,.571,2.52,23,23,0,0,0,0,121.2,100,38,34,7,38,0,111,4,1,8,490,1.134,7.4,0.5,2.8,8.2,2.92,0
Damien Magnifico,26,1,0,1.000,3.18,9,0,5,0,0,0,11.1,9,4,4,0,9,0,17,0,0,4,52,1.588,7.1,0.0,7.1,13.5,1.89,1
Greg Mahle*,24,6,0,1.000,2.66,30,0,13,0,0,4,44.0,31,14,13,2,10,1,39,2,0,2,170,0.932,6.3,0.4,2.0,8.0,3.90,1
Simon Mathews,21,1,0,1.000,3.00,1,0,0,0,0,0,3.0,3,1,1,1,3,0,3,0,0,0,15,2.000,9.0,3.0,9.0,9.0,1.00,0
Jhondaniel Medina,24,1,1,.500,2.89,15,1,5,0,0,0,28.0,20,9,9,4,12,0,32,4,0,1,119,1.143,6.4,1.3,3.9,10.3,2.67,0
Osmer Morales,24,4,4,.500,4.83,16,16,0,0,0,0,76.1,77,42,41,11,29,0,81,2,2,3,324,1.389,9.1,1.3,3.4,9.6,2.79,1
Ronnie Muck,25,0,2,.000,4.60,11,0,7,0,0,1,15.2,13,8,8,2,9,1,10,3,0,1,68,1.404,7.5,1.1,5.2,5.7,1.11,0
Garrett Nuss,24,0,1,.000,9.00,1,0,1,0,0,0,2.0,1,2,2,0,1,0,3,1,0,0,9,1.000,4.5,0.0,4.5,13.5,3.00,0
Eduardo Paredes,22,0,0,,1.42,9,0,3,0,0,1,12.2,11,2,2,0,4,0,17,1,0,2,54,1.184,7.8,0.0,2.8,12.1,4.25,1
Luis Pena,21,1,3,.250,3.15,4,4,0,0,0,0,20.0,16,9,7,3,9,0,19,0,0,1,85,1.250,7.2,1.4,4.1,8.6,2.11,0
Brandon Peterson,25,0,1,.000,3.54,12,0,4,0,0,0,20.1,19,8,8,2,15,0,24,1,0,6,95,1.672,8.4,0.9,6.6,10.6,1.60,0
Jeremy Rhoades,24,1,0,1.000,6.08,20,0,4,0,0,0,26.2,29,20,18,4,14,1,23,1,0,4,125,1.613,9.8,1.4,4.7,7.8,1.64,0
Tyler Warmoth,25,1,2,.333,3.44,33,1,11,0,0,1,49.2,46,22,19,6,18,1,49,1,0,5,212,1.289,8.3,1.1,3.3,8.9,2.72,0
