Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Robbie Aviles,25,7,4,.636,3.12,38,0,17,0,0,3,57.2,51,22,20,3,13,1,35,2,1,4,233,1.110,8.0,0.5,2.0,5.5,2.69,0
Dylan Baker,25,0,1,.000,2.84,13,0,3,0,0,0,12.2,15,4,4,1,1,0,10,0,0,0,53,1.263,10.7,0.7,0.7,7.1,10.00,0
Travis Banwart,31,1,1,.500,5.73,3,2,1,0,0,0,11.0,17,7,7,1,2,0,8,0,0,0,51,1.727,13.9,0.8,1.6,6.5,4.00,0
Shane Bieber,22,2,1,.667,2.32,9,9,0,0,0,0,54.1,56,15,14,2,5,0,49,0,0,1,219,1.123,9.3,0.3,0.8,8.1,9.80,1
D.J. Brown,26,1,7,.125,4.72,29,5,6,0,0,1,74.1,76,45,39,9,20,0,63,0,0,6,314,1.291,9.2,1.1,2.4,7.6,3.15,0
Mitch Brown,23,1,2,.333,6.33,33,0,7,0,0,4,48.1,41,36,34,3,39,1,40,3,0,10,217,1.655,7.6,0.6,7.3,7.4,1.03,0
Shao-Ching Chiang,23,1,2,.333,6.61,6,6,0,0,0,0,32.2,43,24,24,4,11,0,20,3,0,3,153,1.653,11.8,1.1,3.0,5.5,1.82,0
Dominic DeMasi,24,1,0,1.000,1.80,1,1,0,0,0,0,5.0,2,1,1,0,1,0,6,0,0,1,18,0.600,3.6,0.0,1.8,10.8,6.00,0
Matt Esparza,22,5,5,.500,4.94,17,17,0,0,0,0,94.2,90,55,52,16,36,0,72,3,0,3,404,1.331,8.6,1.5,3.4,6.8,2.00,0
Justin Garcia,24,1,0,1.000,0.00,1,0,0,0,0,0,2.2,1,0,0,0,1,0,2,0,0,0,10,0.750,3.4,0.0,3.4,6.8,2.00,0
Perci Garner,28,0,0,,3.14,10,0,2,0,0,1,14.1,7,5,5,0,9,0,18,1,0,3,59,1.116,4.4,0.0,5.7,11.3,2.00,1
Alsis Herrera*,25,0,0,,9.00,1,0,0,0,0,0,2.0,8,2,2,0,0,0,4,0,0,0,13,4.000,36.0,0.0,0.0,18.0,,0
Cam Hill,23,4,4,.500,3.18,41,0,28,0,0,13,62.1,55,26,22,7,16,0,50,1,0,1,254,1.139,7.9,1.0,2.3,7.2,3.13,1
Neil Holland,28,3,1,.750,4.85,26,0,21,0,0,5,29.2,34,19,16,4,3,1,21,5,0,1,129,1.247,10.3,1.2,0.9,6.4,7.00,0
Rob Kaminsky*,22,0,1,.000,9.00,1,1,0,0,0,0,5.0,6,5,5,0,2,0,1,0,0,0,22,1.600,10.8,0.0,3.6,1.8,0.50,1
Corey Kluber,31,1,0,1.000,0.00,1,1,0,0,0,0,5.0,1,0,0,0,0,0,1,0,0,0,15,0.200,1.8,0.0,0.0,1.8,,1
Jacob Lee,27,1,1,.500,9.18,14,0,5,0,0,0,16.2,25,17,17,2,11,0,10,1,0,3,84,2.160,13.5,1.1,5.9,5.4,0.91,0
Leandro Linares,23,2,2,.500,3.78,23,0,13,0,0,3,33.1,39,19,14,2,21,2,37,0,0,5,156,1.800,10.5,0.5,5.7,10.0,1.76,0
Luis Lugo*,23,8,7,.533,4.35,26,25,1,1,0,0,134.1,140,74,65,19,55,0,93,5,2,9,587,1.452,9.4,1.3,3.7,6.2,1.69,0
Julian Merryweather,25,4,2,.667,3.38,9,9,0,0,0,0,50.2,37,21,19,3,10,0,52,5,1,3,204,0.928,6.6,0.5,1.8,9.2,5.20,1
Jordan Milbrath,25,3,2,.600,3.90,15,0,7,0,0,2,30.0,30,20,13,5,11,1,29,4,0,6,135,1.367,9.0,1.5,3.3,8.7,2.64,0
Thomas Pannone*,23,6,1,.857,2.62,14,14,0,1,0,0,82.1,67,27,24,5,21,1,81,3,0,4,331,1.069,7.3,0.5,2.3,8.9,3.86,1
Nick Pasquale,26,3,8,.273,5.90,19,16,1,0,0,0,82.1,85,58,54,10,39,0,74,7,0,5,371,1.506,9.3,1.1,4.3,8.1,1.90,0
Michael Peoples,25,2,5,.286,5.58,9,9,0,0,0,0,50.0,61,33,31,7,14,0,30,1,0,0,222,1.500,11.0,1.3,2.5,5.4,2.14,0
Danny Salazar,27,0,1,.000,16.20,1,1,0,0,0,0,1.2,3,3,3,1,2,0,3,1,0,0,11,3.000,16.2,5.4,10.8,16.2,1.50,1
David Speer*,24,2,3,.400,5.60,38,2,16,0,0,5,53.0,69,38,33,2,18,1,47,2,0,3,247,1.642,11.7,0.3,3.1,8.0,2.61,0
Cole Sulser,27,1,1,.500,2.93,10,0,6,0,0,1,15.1,12,7,5,2,4,0,11,0,0,1,59,1.043,7.0,1.2,2.3,6.5,2.75,1
Tanner Tully*,22,1,1,.500,4.32,3,3,0,0,0,0,16.2,25,12,8,2,5,0,4,0,0,2,77,1.800,13.5,1.1,2.7,2.2,0.80,0
Matt Whitehouse*,26,8,8,.500,4.47,28,19,3,1,0,1,110.2,118,69,55,15,27,0,87,5,0,6,483,1.310,9.6,1.2,2.2,7.1,3.22,0
