Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Stan Bukowski,18,0,0,,7.36,5,0,2,0,0,0,3.2,5,3,3,1,2,0,3,1,0,3,19,1.909,12.3,2.5,4.9,7.4,1.50,,0
Alcides Duverge,20,0,0,,40.50,2,0,0,0,0,0,1.1,4,6,6,0,4,0,0,1,0,2,13,6.000,27.0,0.0,27.0,0.0,0.00,,0
Cameron Flading,21,0,0,,9.00,3,0,2,0,0,0,4.0,7,4,4,0,1,0,5,0,0,0,19,2.000,15.8,0.0,2.3,11.3,5.00,,0
Aaron Franke,20,3,1,.750,5.34,6,6,0,0,0,0,28.2,24,19,17,2,23,1,19,2,0,4,129,1.640,7.5,0.6,7.2,6.0,0.83,,0
Travis Gilmore*,21,0,0,,0.00,3,0,3,0,0,0,2.2,2,0,0,0,2,0,4,0,0,0,11,1.500,6.8,0.0,6.8,13.5,2.00,,0
Jarret Gruban,21,1,2,.333,5.19,6,6,0,0,0,0,26.0,28,20,15,3,17,0,18,3,0,3,120,1.731,9.7,1.0,5.9,6.2,1.06,,0
Brent Haworth,23,0,1,.000,4.76,5,0,3,0,0,2,11.1,17,7,6,1,7,0,6,2,0,0,60,2.118,13.5,0.8,5.6,4.8,0.86,,0
Gilbert Landestoy,23,4,2,.667,2.81,28,0,8,0,0,0,64.0,47,27,20,0,21,1,54,7,0,2,263,1.063,6.6,0.0,3.0,7.6,2.57,,0
Tymber Lee,22,1,2,.333,5.28,22,0,10,0,0,1,29.0,34,28,17,0,21,2,19,4,0,5,143,1.897,10.6,0.0,6.5,5.9,0.90,,0
Tony Milo*,22,4,0,1.000,2.53,9,4,0,0,0,0,32.0,26,9,9,2,11,0,51,2,0,0,130,1.156,7.3,0.6,3.1,14.3,4.64,,0
Greg Moore,21,0,3,.000,7.45,13,0,6,0,0,1,29.0,48,29,24,1,6,1,19,3,0,1,146,1.862,14.9,0.3,1.9,5.9,3.17,,0
Brandon O'Neal,21,1,5,.167,5.60,13,10,1,0,0,1,53.0,66,45,33,3,22,1,45,11,0,0,248,1.660,11.2,0.5,3.7,7.6,2.05,,0
Adam Pace*,20,0,5,.000,7.10,16,9,3,0,0,2,52.0,67,44,41,10,20,0,39,3,1,2,238,1.673,11.6,1.7,3.5,6.8,1.95,,0
Joel Peralta,24,0,0,,6.48,4,0,1,0,0,0,8.1,12,6,6,0,5,0,9,1,0,0,41,2.040,13.0,0.0,5.4,9.7,1.80,,1
Scott Schneider,22,5,2,.714,2.61,26,0,9,0,0,5,51.2,44,25,15,2,28,2,44,4,0,8,228,1.394,7.7,0.3,4.9,7.7,1.57,,0
Billy Stokley,23,5,1,.833,6.80,25,0,5,0,0,0,41.0,52,37,31,4,20,4,33,5,0,4,199,1.756,11.4,0.9,4.4,7.2,1.65,,0
Charlie Thames,21,1,1,.500,0.35,17,0,17,0,0,11,26.0,18,2,1,0,5,1,30,1,0,1,102,0.885,6.2,0.0,1.7,10.4,6.00,,0
Adam Thomas,21,2,4,.333,7.23,8,8,0,0,0,0,37.1,47,37,30,3,13,0,28,2,5,1,170,1.607,11.3,0.7,3.1,6.8,2.15,,0
Joe Torres*,17,4,1,.800,2.54,11,10,0,0,0,0,46.0,27,17,13,0,23,0,52,1,1,4,186,1.087,5.3,0.0,4.5,10.2,2.26,,0
Jeremy Ward*,22,2,2,.500,6.14,16,7,1,0,0,0,48.1,67,35,33,3,27,1,30,2,1,4,231,1.945,12.5,0.6,5.0,5.6,1.11,,0
Alan Wawrzyniak,22,0,0,,7.45,10,0,5,0,0,0,9.2,9,8,8,0,17,0,15,1,0,1,53,2.690,8.4,0.0,15.8,14.0,0.88,,0
Dave Wolensky,20,8,3,.727,3.07,15,15,0,0,0,0,76.1,60,29,26,1,35,1,88,2,0,3,317,1.245,7.1,0.1,4.1,10.4,2.51,,0
Shayne Wright,19,0,0,,4.15,1,1,0,0,0,0,4.1,5,4,2,0,2,0,4,0,0,0,21,1.615,10.4,0.0,4.2,8.3,2.00,,0
23 Players,21.2,41,35,.539,4.73,76,76,76,0,2,23,685.2,716,441,360,36,332,15,615,58,8,48,3087,1.528,9.4,0.5,4.4,8.1,1.85,,0
