Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Rod Barajas,34,74,267,249,30,56,11,0,12,34,0,0,8,39,.225,.263,.414,.677,103,4,6,1,3,3,1,2010,MLB,NYM
Ike Davis*,23,147,601,523,73,138,33,1,19,71,3,2,72,138,.264,.351,.440,.791,230,13,1,0,5,6,1,2010,MLB,NYM
Luis Castillo#,34,86,299,247,28,58,4,2,0,17,8,3,39,25,.235,.337,.267,.604,66,6,0,11,2,1,1,2010,MLB,NYM
Jose Reyes#,27,133,603,563,83,159,29,10,11,54,30,10,31,63,.282,.321,.428,.749,241,8,2,4,3,4,1,2010,MLB,NYM
David Wright,27,157,670,587,87,166,36,3,29,103,19,11,69,161,.283,.354,.503,.856,295,12,2,0,12,9,1,2010,MLB,NYM
Jason Bay,31,95,401,348,48,90,20,6,6,47,10,0,44,91,.259,.347,.402,.749,140,7,5,0,4,3,1,2010,MLB,NYM
Angel Pagan#,28,151,633,579,80,168,31,7,11,69,37,9,44,97,.290,.340,.425,.765,246,9,1,6,3,5,1,2010,MLB,NYM
Jeff Francoeur,26,124,447,401,43,95,16,2,11,54,8,2,29,76,.237,.293,.369,.662,148,7,7,0,10,8,1,2010,MLB,NYM
Ruben Tejada,20,78,255,216,28,46,12,0,1,15,2,2,22,38,.213,.305,.282,.588,61,2,8,6,3,3,1,2010,MLB,NYM
Carlos Beltran#,33,64,255,220,21,56,11,3,7,27,3,1,30,39,.255,.341,.427,.768,94,4,1,0,4,5,1,2010,MLB,NYM
Josh Thole*,23,73,227,202,17,56,7,1,3,17,1,0,24,25,.277,.357,.366,.723,74,8,1,0,0,1,1,2010,MLB,NYM
Alex Cora*,34,62,187,169,14,35,6,3,0,20,4,1,10,16,.207,.265,.278,.543,47,4,4,2,2,1,1,2010,MLB,NYM
Chris Carter*,27,100,180,167,15,44,9,0,4,24,1,2,12,17,.263,.317,.389,.706,65,2,1,0,0,0,1,2010,MLB,NYM
Henry Blanco,38,50,144,130,10,28,5,0,2,8,1,0,11,26,.215,.271,.300,.571,39,1,0,0,3,2,1,2010,MLB,NYM
Jesus Feliciano*,31,54,119,108,12,25,4,1,0,3,1,0,6,12,.231,.276,.287,.563,31,3,1,3,1,0,1,2010,MLB,NYM
Lucas Duda*,24,29,92,84,11,17,6,0,4,13,0,0,6,22,.202,.261,.417,.678,35,2,1,0,1,0,1,2010,MLB,NYM
Fernando Tatis,35,41,72,65,6,12,4,0,2,6,0,0,6,19,.185,.254,.338,.592,22,1,0,1,0,0,1,2010,MLB,NYM
Gary Matthews#,35,36,65,58,9,11,3,0,0,1,1,0,6,24,.190,.266,.241,.507,14,1,0,1,0,1,1,2010,MLB,NYM
Mike Hessman,32,32,65,55,6,7,2,1,1,6,0,0,8,23,.127,.262,.255,.516,14,2,2,0,0,1,1,2010,MLB,NYM
Luis Hernandez#,26,17,47,44,4,11,1,0,2,6,1,0,2,7,.250,.298,.409,.707,18,1,1,0,0,0,1,2010,MLB,NYM
Nick Evans,24,20,37,36,5,11,3,0,1,5,0,0,1,10,.306,.324,.472,.797,17,1,0,0,0,0,1,2010,MLB,NYM
Joaquin Arias,25,22,33,30,5,6,1,0,0,4,0,0,2,6,.200,.250,.233,.483,7,0,0,1,0,0,1,2010,MLB,NYM
Mike Jacobs*,29,7,28,24,1,5,1,0,1,2,0,0,3,7,.208,.296,.375,.671,9,0,0,1,0,0,1,2010,MLB,NYM
Frank Catalanotto*,36,25,26,25,2,4,1,0,0,1,0,0,1,5,.160,.192,.200,.392,5,0,0,0,0,0,1,2010,MLB,NYM
Fernando Martinez*,21,7,22,18,1,3,0,0,0,2,0,1,1,5,.167,.273,.167,.439,3,0,2,0,1,0,1,2010,MLB,NYM
Mike Nickeas,27,5,10,10,0,2,0,0,0,0,0,0,0,5,.200,.200,.200,.400,2,1,0,0,0,0,1,2010,MLB,NYM
Justin Turner,25,4,9,8,1,1,1,0,0,0,0,0,1,0,.125,.222,.250,.472,2,0,0,0,0,0,1,2010,MLB,NYM
