Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jimmy Alvarez#,26,31,113,101,8,22,6,0,3,13,3,2,8,20,.218,.273,.366,.639,37,2,0,3,1,0,0
Jeff Bailey,25,3,13,10,2,3,1,0,0,0,0,0,3,3,.300,.462,.400,.862,4,0,0,0,0,0,1
Mark Bellhorn#,29,2,6,6,1,1,1,0,0,0,0,0,0,2,.167,.167,.333,.500,2,0,0,0,0,0,1
Ellis Burks,39,1,3,2,1,0,0,0,0,0,0,0,0,0,.000,.333,.000,.333,0,0,1,0,0,0,1
Raul Casanova#,31,23,85,74,4,20,2,1,1,9,0,0,10,15,.270,.353,.365,.718,27,2,0,0,1,1,1
Trace Coquillette,30,62,226,197,17,49,12,1,3,22,1,2,17,54,.249,.329,.365,.694,72,4,7,4,1,1,1
Cesar Crespo#,25,55,245,221,30,60,13,3,4,19,10,2,21,53,.271,.333,.412,.745,91,2,0,2,1,0,1
Mike Curry*,27,50,192,164,29,43,5,0,0,16,12,4,24,43,.262,.359,.293,.652,48,5,2,0,2,1,0
Brian Daubach*,32,93,412,336,63,91,23,0,21,81,0,1,71,93,.271,.400,.527,.927,177,1,3,0,2,7,1
Andy Dominique,28,111,486,419,54,112,28,0,15,69,0,2,55,87,.267,.360,.442,.802,185,11,8,0,4,1,1
Carlos Febles,28,68,290,261,43,67,11,3,3,28,13,2,20,42,.257,.319,.356,.676,93,9,4,5,0,0,1
Nomar Garciaparra,30,6,22,21,1,5,1,0,1,3,0,0,1,3,.238,.273,.429,.701,9,0,0,0,0,0,1
Adam Hyzdu,32,129,561,465,92,140,33,2,29,79,8,4,84,106,.301,.413,.568,.980,264,12,7,1,4,1,1
Joe Kilburg*,28,4,5,4,0,0,0,0,0,0,0,0,1,3,.000,.200,.000,.200,0,0,0,0,0,0,0
George Lombard*,28,55,224,192,38,53,8,3,3,23,16,3,20,33,.276,.371,.396,.767,76,1,9,3,0,0,1
Dave McCarty,34,3,12,7,2,2,0,0,0,1,0,0,4,2,.286,.583,.286,.869,2,0,1,0,0,0,1
Jesus Medrano,25,13,38,34,3,8,1,2,1,5,0,0,2,3,.235,.289,.471,.760,16,1,1,0,1,0,0
Bill Mueller#,33,4,15,13,1,4,2,0,0,2,0,0,2,0,.308,.400,.462,.862,6,0,0,0,0,0,1
Trot Nixon*,30,6,23,21,2,7,1,0,0,2,0,0,2,3,.333,.391,.381,.772,8,0,0,0,0,0,1
Jeremy Owens,27,112,393,347,52,79,16,1,12,41,5,4,37,140,.228,.303,.383,.686,133,7,1,7,1,0,0
Tony Schrager,27,122,494,436,63,116,29,0,15,49,2,2,47,88,.266,.341,.436,.777,190,8,5,2,4,0,0
Justin Sherrod,26,104,373,341,55,91,20,5,17,51,6,2,25,108,.267,.323,.504,.827,172,2,4,1,2,1,0
Kelly Shoppach,24,113,454,399,62,93,25,0,22,64,0,0,46,138,.233,.320,.461,.781,184,7,6,1,2,0,1
Earl Snyder,28,136,586,538,85,147,43,1,36,104,1,1,35,128,.273,.323,.558,.880,300,14,7,0,6,3,1
Henri Stanley*,26,51,189,164,30,49,17,1,3,17,2,2,23,27,.299,.383,.470,.852,77,3,0,1,1,0,0
Kevin Youkilis,25,38,178,154,25,41,12,0,3,18,2,0,19,28,.266,.350,.403,.753,62,1,2,1,2,1,1
