Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Ray Aguilar#,24,9,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2004,AAA,ATL
Armando Almanza*,31,20,1,1,0,1,1,0,0,2,0,0,0,0,1.000,1.000,2.000,3.000,2,0,0,0,0,0,1,2004,AAA,ATL
Kevin Barry,25,30,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2004,AAA,ATL
Wilson Betemit#,22,105,391,356,48,99,24,2,13,59,3,3,32,99,.278,.336,.466,.802,166,18,0,1,2,3,1,2004,AAA,ATL
J.C. Boscan,24,21,72,61,4,19,2,0,0,6,0,1,9,14,.311,.403,.344,.747,21,2,1,0,1,0,1,2004,AAA,ATL
Russell Branyan*,28,11,42,28,5,5,0,0,1,4,1,0,13,11,.179,.452,.286,.738,8,0,1,0,0,2,1,2004,AAA,ATL
Napoleon Calzado,27,5,19,19,2,4,1,0,0,2,0,0,0,2,.211,.211,.263,.474,5,0,0,0,0,0,1,2004,AAA,ATL
Jose Capellan,23,7,4,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,1,2004,AAA,ATL
Roman Colon,24,51,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,1,2004,AAA,ATL
Will Cunnane,30,35,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,1,2004,AAA,ATL
Dan Curtis,24,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2004,AAA,ATL
Joe DePastino,30,93,340,299,34,69,12,1,6,43,2,2,29,52,.231,.304,.338,.642,101,18,4,5,3,2,1,2004,AAA,ATL
Tim Drew,25,20,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1,2004,AAA,ATL
Lee Evans#,26,58,203,180,25,43,8,0,7,20,0,1,21,57,.239,.320,.400,.720,72,4,1,0,1,0,0,2004,AAA,ATL
Brett Evert*,23,7,2,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,1,0,0,0,0,0,0,2004,AAA,ATL
Sean Fesh*,31,40,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,1,0,0,0,0,0,0,2004,AAA,ATL
Jesse Garcia,30,20,83,78,6,17,2,0,0,2,0,2,4,13,.218,.265,.244,.509,19,3,1,0,0,0,1,2004,AAA,ATL
Nick Green,25,22,89,77,8,29,4,1,0,11,0,3,6,9,.377,.443,.455,.898,35,3,4,1,1,0,1,2004,AAA,ATL
Mike Hessman,26,78,304,265,48,76,14,1,19,54,4,0,28,65,.287,.365,.562,.927,149,6,7,0,4,3,1,2004,AAA,ATL
Trey Hodges,26,10,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2004,AAA,ATL
Damon Hollins,30,109,386,356,50,107,26,2,20,67,5,3,24,57,.301,.341,.553,.895,197,10,0,2,4,2,1,2004,AAA,ATL
Ryan Jackson*,32,16,59,58,7,13,3,0,2,4,2,0,1,15,.224,.237,.379,.617,22,1,0,0,0,1,1,2004,AAA,ATL
J.J. Jurries,25,102,353,318,46,85,16,0,18,56,0,1,32,96,.267,.336,.487,.824,155,8,1,2,0,2,0,2004,AAA,ATL
Ryan Langerhans*,24,135,538,456,103,136,34,3,20,72,5,9,70,113,.298,.397,.518,.915,236,6,6,4,2,3,1,2004,AAA,ATL
Adam LaRoche*,24,4,12,11,1,2,0,0,1,2,0,0,1,0,.182,.250,.455,.705,5,2,0,0,0,0,1,2004,AAA,ATL
Luis Lopez,30,68,266,231,37,77,18,0,9,51,0,0,30,27,.333,.414,.528,.942,122,11,3,0,2,1,1,2004,AAA,ATL
Eli Marrero,30,6,25,24,1,5,2,0,0,3,0,0,1,3,.208,.240,.292,.532,7,0,0,0,0,0,1,2004,AAA,ATL
Bill McCarthy,24,54,200,178,26,63,13,1,6,23,0,2,14,32,.354,.407,.539,.946,96,7,4,1,3,1,0,2004,AAA,ATL
Sam McConnell*,28,22,6,5,0,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,1,0,0,1,0,0,1,2004,AAA,ATL
Dan Meyer,22,12,11,9,0,2,0,0,0,0,0,0,1,2,.222,.300,.222,.522,2,0,0,1,0,0,1,2004,AAA,ATL
Dave Nilsson*,34,16,62,55,3,13,1,0,1,4,0,0,7,15,.236,.323,.309,.632,17,2,0,0,0,1,1,2004,AAA,ATL
Pete Orr*,25,115,491,460,69,147,16,10,1,35,24,11,20,59,.320,.349,.404,.754,186,7,2,7,2,0,1,2004,AAA,ATL
Horacio Ramirez*,24,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2004,AAA,ATL
Mike Romano#,32,40,21,16,1,1,0,0,0,1,0,0,3,6,.063,.211,.063,.273,1,0,0,2,0,0,1,2004,AAA,ATL
Chuck Smith,34,30,18,16,0,1,0,0,0,0,0,0,0,2,.063,.063,.063,.125,1,1,0,2,0,0,1,2004,AAA,ATL
Travis Smith,31,20,9,8,0,1,0,0,0,0,0,0,0,2,.125,.125,.125,.250,1,0,0,1,0,0,1,2004,AAA,ATL
Bryce Terveen*,26,15,51,41,3,8,0,1,1,7,0,0,5,7,.195,.313,.317,.630,13,0,2,3,0,0,0,2004,AAA,ATL
Charles Thomas*,25,61,240,215,31,77,18,4,4,32,7,5,16,40,.358,.416,.535,.951,115,4,6,2,1,0,1,2004,AAA,ATL
Jason Tyner*,27,64,269,243,40,70,12,1,1,16,18,6,15,22,.288,.346,.358,.704,87,4,7,3,1,0,1,2004,AAA,ATL
Jorge Velandia,29,129,447,391,39,83,21,1,6,25,1,1,41,67,.212,.295,.317,.613,124,8,6,7,2,3,1,2004,AAA,ATL
Juan Velazquez#,25,13,46,41,4,6,0,0,0,1,1,0,4,9,.146,.239,.146,.385,6,1,1,0,0,0,0,2004,AAA,ATL
Matt Whiteside,36,57,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,1,2004,AAA,ATL
Dewayne Wise*,26,34,127,118,18,37,4,6,5,16,5,0,5,19,.314,.341,.576,.918,68,1,0,4,0,1,1,2004,AAA,ATL
