Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Brooks Badeaux#,27,58,215,193,26,63,8,2,1,18,1,2,16,23,.326,.377,.404,.782,78,6,1,3,2,0,0,2004,AAA,TBR
Robinson Cancel,28,18,59,57,6,15,7,0,1,4,0,1,1,10,.263,.288,.439,.727,25,4,1,0,0,0,1,2004,AAA,TBR
Jorge Cantu,22,95,392,368,57,111,33,1,22,80,3,0,16,64,.302,.335,.576,.911,212,11,4,1,3,2,1,2004,AAA,TBR
Midre Cummings*,32,119,507,414,83,118,26,3,27,89,13,2,86,107,.285,.408,.558,.966,231,6,3,0,4,12,1,2004,AAA,TBR
Matt Diaz,26,134,548,503,81,167,47,5,21,93,15,4,26,96,.332,.377,.571,.947,287,10,13,1,5,0,1,2004,AAA,TBR
Anton French*,28,31,127,110,19,25,2,1,4,12,15,1,14,27,.227,.315,.373,.688,41,1,1,0,2,0,0,2004,AAA,TBR
Joey Gathright*,23,60,260,236,34,77,9,1,0,8,33,13,19,46,.326,.384,.373,.757,88,5,3,2,0,0,1,2004,AAA,TBR
Charles Gipson,31,96,347,297,50,88,14,3,2,27,8,8,35,57,.296,.381,.384,.765,114,5,7,6,2,0,1,2004,AAA,TBR
Jonny Gomes,23,114,470,390,73,100,27,1,26,78,8,5,51,136,.256,.368,.531,.899,207,6,22,0,7,0,1,2004,AAA,TBR
Edwards Guzman*,27,25,86,84,7,17,4,0,0,7,1,0,2,8,.202,.221,.250,.471,21,0,0,0,0,0,1,2004,AAA,TBR
Paul Hoover,28,16,60,54,9,16,1,0,1,8,0,0,4,15,.296,.350,.370,.720,20,2,1,0,1,0,1,2004,AAA,TBR
Pete LaForest*,26,84,313,275,37,61,19,0,7,31,1,1,35,64,.222,.309,.367,.676,101,6,0,2,1,5,1,2004,AAA,TBR
Danny Massiatte,25,32,110,89,6,13,4,1,0,5,0,0,10,30,.146,.235,.213,.449,19,2,1,8,2,0,0,2004,AAA,TBR
Jason Maxwell,32,100,394,363,41,96,13,1,13,55,0,1,20,55,.264,.303,.413,.717,150,8,2,5,4,1,1,2004,AAA,TBR
Fred McGriff*,40,7,26,21,4,5,0,0,1,4,0,0,5,6,.238,.385,.381,.766,8,0,0,0,0,0,1,2004,AAA,TBR
Luis Ordaz,28,103,386,361,39,92,27,6,3,34,1,4,11,51,.255,.278,.388,.666,140,11,2,8,4,0,1,2004,AAA,TBR
Keith Osik,35,26,93,82,6,20,0,0,1,8,0,0,6,10,.244,.300,.280,.580,23,1,1,3,1,0,1,2004,AAA,TBR
Damian Rolls,26,23,107,97,23,27,7,0,3,14,2,1,7,17,.278,.346,.443,.789,43,2,3,0,0,0,1,2004,AAA,TBR
Jared Sandberg,26,126,471,435,61,100,26,1,19,67,1,2,29,138,.230,.281,.425,.706,185,8,3,1,3,0,1,2004,AAA,TBR
Bubba Trammell,32,10,46,41,6,15,4,0,4,14,0,0,5,2,.366,.435,.756,1.191,31,2,0,0,0,0,1,2004,AAA,TBR
B.J. Upton,19,69,313,264,65,82,17,1,12,36,17,5,42,72,.311,.411,.519,.930,137,9,3,4,0,0,1,2004,AAA,TBR
