Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Tyler Austin,19,27,112,96,16,31,10,1,3,14,7,0,10,23,.323,.402,.542,.943,52,0,4,0,2,0,,1
Dante Bichette,18,2,8,7,1,1,0,0,1,1,0,1,1,2,.143,.250,.571,.821,4,0,0,0,0,0,,0
Shane Brown,23,22,91,74,21,33,6,1,2,5,0,1,13,7,.446,.544,.635,1.180,47,1,3,1,0,0,,0
Ali Castillo,22,49,166,152,24,34,8,1,0,11,3,2,9,21,.224,.264,.289,.553,44,5,0,3,2,0,,0
Cito Culver#,18,69,312,276,40,69,14,2,2,33,10,0,30,57,.250,.323,.337,.660,93,3,1,2,3,0,,0
Ben Gamel*,19,55,220,190,20,55,19,1,2,30,7,2,24,50,.289,.373,.432,.804,82,2,3,0,3,0,,1
Cody Grice,21,46,190,166,22,40,4,3,1,23,11,3,18,41,.241,.321,.319,.640,53,4,3,0,3,0,,0
Angelo Gumbs,18,51,220,197,32,52,11,4,3,29,11,7,20,57,.264,.332,.406,.738,80,4,1,0,2,0,,0
Jhorge Liccien,20,34,115,102,8,16,5,0,0,9,0,0,7,36,.157,.230,.206,.436,21,3,3,2,1,0,,0
Nick McCoy,24,37,116,99,6,16,3,0,0,8,0,0,10,21,.162,.250,.192,.442,19,2,3,0,4,0,,0
Reymond Nunez,20,69,282,257,25,70,20,0,3,32,0,0,20,80,.272,.326,.385,.711,99,12,2,0,3,1,,0
Henry Pena*,20,3,8,7,0,0,0,0,0,0,0,0,1,7,.000,.125,.000,.125,0,0,0,0,0,0,,0
Bobby Rinard,22,44,133,120,22,25,4,0,2,17,6,0,11,28,.208,.278,.292,.570,35,2,1,0,1,0,,0
Casey Stevenson*,23,48,187,158,23,43,9,0,3,27,1,0,19,28,.272,.374,.386,.760,61,4,8,0,2,0,,0
Isaias Tejeda,19,1,3,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,1,0,0,0,0,0,,0
Mason Williams*,19,68,298,269,42,94,11,6,3,31,28,12,20,41,.349,.395,.468,.863,126,1,2,4,3,0,,1
Wes Wilson,21,15,51,45,8,11,2,0,0,3,0,1,0,8,.244,.275,.289,.563,13,1,3,0,3,0,,0
Zach Wilson,20,65,269,234,39,60,15,1,10,31,0,1,20,40,.256,.346,.457,.803,107,7,13,0,2,1,,0
18 Players,20.2,73,2781,2452,350,651,141,20,35,304,84,30,233,547,.265,.337,.382,.719,937,51,50,12,34,2,,0
