Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Yan Gomes,31,97,358,314,36,70,16,0,12,43,2,0,38,84,.223,.316,.389,.704,81,122,7,5,0,1,6,1
1B,Matt Adams*,30,111,333,310,42,70,14,0,20,56,0,0,20,115,.226,.276,.465,.741,86,144,7,2,0,1,1,1
2B,Brian Dozier,32,135,482,416,54,99,20,0,20,50,3,4,61,105,.238,.340,.430,.771,98,179,11,4,0,1,2,1
SS,Trea Turner,26,122,569,521,96,155,37,5,19,57,35,5,43,113,.298,.353,.497,.850,117,259,10,3,0,2,2,1
3B,Anthony Rendon,29,146,646,545,117,174,44,3,34,126,5,1,80,86,.319,.412,.598,1.010,157,326,13,12,0,9,8,1
LF,Juan Soto*,20,150,659,542,110,153,32,5,34,110,12,1,108,132,.282,.401,.548,.949,142,297,11,3,0,6,3,1
CF,Victor Robles,22,155,617,546,86,139,33,3,17,65,28,9,35,140,.255,.326,.419,.745,91,229,6,25,6,5,3,1
RF,Adam Eaton*,30,151,656,566,103,158,25,7,15,49,15,3,65,106,.279,.365,.428,.792,105,242,8,13,9,3,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
IF,Howie Kendrick,35,121,370,334,61,115,23,1,17,62,2,1,27,49,.344,.395,.572,.966,146,191,11,4,0,5,1,1
C,Kurt Suzuki,35,85,309,280,37,74,11,0,17,63,0,1,20,36,.264,.324,.486,.809,105,136,10,6,0,3,1,1
UT,Gerardo Parra*,32,89,204,188,30,47,11,1,8,42,6,2,11,41,.250,.300,.447,.747,90,84,7,3,1,1,1,1
1B,Ryan Zimmerman,34,52,190,171,20,44,9,0,6,27,0,0,17,39,.257,.321,.415,.736,89,71,4,0,0,2,0,1
2B,Asdrubal Cabrera#,33,38,146,124,24,40,10,1,6,40,0,0,19,18,.323,.404,.565,.969,147,70,3,0,0,3,1,1
SS,Wilmer Difo#,27,43,144,131,15,33,2,0,2,8,0,1,12,29,.252,.315,.313,.628,64,41,2,0,1,0,3,1
CF,Michael A. Taylor,28,53,97,88,10,22,7,0,1,3,6,0,7,34,.250,.305,.364,.669,73,32,0,0,2,0,0,1
SS,Carter Kieboom,21,11,43,39,4,5,0,0,2,2,0,0,4,16,.128,.209,.282,.491,26,11,0,0,0,0,1,1
LF,Andrew Stevenson*,25,30,37,30,4,11,1,1,0,0,0,1,6,11,.367,.486,.467,.953,150,14,1,1,0,0,0,1
UT,Adrian Sanchez,28,28,32,31,3,7,0,0,0,1,0,0,1,10,.226,.250,.226,.476,25,7,0,0,0,0,0,1
CI,Jake Noll,25,8,13,12,1,2,1,0,0,2,0,0,1,4,.167,.231,.250,.481,25,3,0,0,0,0,0,1
C,Raudy Read,25,6,11,11,0,1,0,0,0,0,0,0,0,5,.091,.091,.091,.182,-52,1,1,0,0,0,0,1
C,Tres Barrera,24,2,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Stephen Strasburg,30,33,80,72,4,12,1,0,1,10,0,0,3,25,.167,.200,.222,.422,9,16,0,0,5,0,0,1
P,Patrick Corbin*,29,31,72,65,3,6,1,0,0,4,0,0,3,27,.092,.132,.108,.240,-36,7,0,0,4,0,0,1
P,Max Scherzer,34,28,61,55,6,10,0,0,0,2,2,0,0,27,.182,.182,.182,.364,-5,10,1,0,6,0,0,1
P,Anibal Sanchez,35,27,56,52,1,6,0,0,0,1,0,0,0,24,.115,.115,.115,.231,-40,6,3,0,4,0,0,1
P,Joe Ross,26,28,20,19,1,2,0,0,0,0,0,0,1,10,.105,.150,.105,.255,-32,2,0,0,0,0,0,1
P,Erick Fedde,26,20,20,15,1,2,0,0,0,0,0,0,0,6,.133,.133,.133,.267,-30,2,0,0,5,0,0,1
P,Jeremy Hellickson,32,9,13,9,3,1,0,0,0,0,0,0,2,4,.111,.273,.111,.384,7,1,0,0,2,0,0,1
P,Austin Voth,27,7,10,9,0,1,0,0,0,1,0,0,0,3,.111,.111,.111,.222,-42,1,0,0,1,0,0,1
P,Javy Guerra,33,33,5,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
P,Sean Doolittle*,32,61,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
P,Kyle McGowin,27,7,3,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,74,1,0,0,0,0,0,1
P,Matt Grace*,30,50,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Tanner Rainey,26,47,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Wander Suero,27,75,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Roenis Elias*,30,4,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jonny Venters*,34,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Austin Adams,28,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Austen Williams,26,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Trevor Rosenthal,29,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Fernando Rodney,42,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Tony Sipp*,35,33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Justin Miller,32,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Hunter Strickland,30,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Kyle Barraclough,29,32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Daniel Hudson,32,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Michael Blazek,30,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Dan Jennings*,32,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,James Bourque,25,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Aaron Barrett,31,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,28.6,162,6267,5512,873,1460,298,27,231,824,116,29,584,1308,.265,.342,.454,.796,104,2505,117,81,48,42,33,1
,Rank in 15 NL teams,,,,9,2,3,6,5,6,,1,9,4,2,1,1,3,2,,4,,4,,3,,1
,Non-Pitcher Totals,28.5,162,5918,5201,853,1419,296,27,230,806,114,29,575,1173,.273,.352,.473,.825,111,2459,112,81,19,42,33,1
,Pitcher Totals,30.7,162,349,311,20,41,2,0,1,18,2,0,9,135,.132,.156,.148,.304,-20,46,5,0,29,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
