Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Ivan Arteaga,25,2,1,.667,5.17,9,0,3,0,0,0,15.2,13,10,9,1,7,1,8,0,1,1,64,1.277,7.5,0.6,4.0,4.6,1.14,0,1998,Adv A,NYM
J.D. Arteaga*,23,2,0,1.000,2.89,15,2,1,0,0,0,37.1,37,15,12,1,7,0,28,0,1,1,154,1.179,8.9,0.2,1.7,6.8,4.00,0,1998,Adv A,NYM
Derek Aucoin,28,1,0,1.000,8.38,8,0,4,0,0,0,9.2,10,9,9,1,4,0,13,4,0,5,46,1.448,9.3,0.9,3.7,12.1,3.25,1,1998,Adv A,NYM
Craig Berger,22,2,0,1.000,1.29,3,0,2,0,0,0,7.0,7,1,1,0,1,0,2,0,1,0,27,1.143,9.0,0.0,1.3,2.6,2.00,0,1998,Adv A,NYM
Corey Brittan,23,4,2,.667,3.90,34,0,17,0,0,2,67.0,74,35,29,1,14,0,40,2,1,5,290,1.313,9.9,0.1,1.9,5.4,2.86,0,1998,Adv A,NYM
Eric Cammack,22,3,2,.600,2.02,29,0,24,0,0,11,35.2,22,12,8,2,14,2,53,0,0,0,142,1.009,5.6,0.5,3.5,13.4,3.79,1,1998,Adv A,NYM
Tim Corcoran,20,0,0,,8.22,4,0,2,0,0,0,7.2,10,7,7,1,2,0,8,0,0,0,35,1.565,11.7,1.2,2.3,9.4,4.00,1,1998,Adv A,NYM
Derek Gaskill,24,0,3,.000,2.89,7,1,3,0,0,0,18.2,16,6,6,2,3,0,21,0,0,3,75,1.018,7.7,1.0,1.4,10.1,7.00,0,1998,Adv A,NYM
Dicky Gonzalez,19,2,1,.667,3.09,8,8,0,0,0,0,46.2,46,22,16,8,13,0,23,1,0,1,193,1.264,8.9,1.5,2.5,4.4,1.77,1,1998,Adv A,NYM
Lindsay Gulin*,21,1,1,.500,2.33,6,4,0,0,0,0,27.0,16,9,7,2,11,1,19,1,0,1,106,1.000,5.3,0.7,3.7,6.3,1.73,0,1998,Adv A,NYM
Jeff Hafer,23,3,3,.500,7.99,24,0,11,0,0,1,41.2,63,42,37,7,11,1,37,2,0,3,200,1.776,13.6,1.5,2.4,8.0,3.36,0,1998,Adv A,NYM
Brett Herbison,21,7,13,.350,5.15,26,25,0,0,0,0,146.2,165,93,84,10,52,2,94,9,0,10,649,1.480,10.1,0.6,3.2,5.8,1.81,0,1998,Adv A,NYM
Kyle Kessel*,22,2,7,.222,5.14,16,16,0,0,0,0,89.1,101,58,51,11,27,0,61,7,1,3,394,1.433,10.2,1.1,2.7,6.1,2.26,0,1998,Adv A,NYM
Dave Lohrman,22,2,3,.400,6.75,19,1,6,0,0,0,30.2,39,27,23,6,14,1,27,2,0,5,145,1.728,11.4,1.8,4.1,7.9,1.93,0,1998,Adv A,NYM
Mike Lyons,23,3,2,.600,0.89,28,0,23,0,0,9,40.2,28,12,4,0,14,2,27,3,2,2,172,1.033,6.2,0.0,3.1,6.0,1.93,0,1998,Adv A,NYM
Scott McCrary,24,8,4,.667,2.92,37,4,14,0,0,6,92.1,78,40,30,9,18,2,75,2,1,7,373,1.040,7.6,0.9,1.8,7.3,4.17,0,1998,Adv A,NYM
Ethan McEntire*,22,5,4,.556,2.94,22,12,3,0,0,0,85.2,85,38,28,5,58,1,52,1,0,1,388,1.669,8.9,0.5,6.1,5.5,0.90,0,1998,Adv A,NYM
Ken Pumphrey,21,10,6,.625,3.16,25,25,0,1,0,0,142.1,126,66,50,7,57,0,99,7,1,9,606,1.286,8.0,0.4,3.6,6.3,1.74,0,1998,Adv A,NYM
Armando Reynoso,32,0,1,.000,3.75,4,4,0,0,0,0,12.0,14,6,5,2,1,0,6,0,0,1,51,1.250,10.5,1.5,0.8,4.5,6.00,1,1998,Adv A,NYM
Grant Roberts,20,4,5,.444,4.23,17,17,0,0,0,0,72.1,72,37,34,11,37,0,70,5,0,2,323,1.507,9.0,1.4,4.6,8.7,1.89,1,1998,Adv A,NYM
Jae Weong Seo,21,3,1,.750,2.31,8,7,0,0,0,0,35.0,26,13,9,2,10,0,37,3,6,1,141,1.029,6.7,0.5,2.6,9.5,3.70,1,1998,Adv A,NYM
Barry Short,24,2,3,.400,4.22,22,0,6,0,0,0,42.2,52,24,20,1,23,4,25,2,0,4,198,1.758,11.0,0.2,4.9,5.3,1.09,0,1998,Adv A,NYM
Tim Tessmar*,24,0,0,,27.00,1,0,1,0,0,0,1.0,3,3,3,0,3,0,1,0,0,1,9,6.000,27.0,0.0,27.0,9.0,0.33,0,1998,Adv A,NYM
Leo Vasquez*,24,3,2,.600,2.22,24,6,10,0,0,4,69.0,44,20,17,3,24,0,46,3,0,5,264,0.986,5.7,0.4,3.1,6.0,1.92,0,1998,Adv A,NYM
Jay Veniard*,23,1,1,.500,1.80,12,0,6,0,0,1,15.0,8,5,3,0,6,0,10,2,0,3,59,0.933,4.8,0.0,3.6,6.0,1.67,0,1998,Adv A,NYM
Paul Wilson,25,0,1,.000,6.38,5,5,0,0,0,0,18.1,23,13,13,2,4,0,16,0,0,1,78,1.473,11.3,1.0,2.0,7.9,4.00,1,1998,Adv A,NYM
