Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Brian Baron*,23,117,416,390,46,115,22,0,1,34,3,1,20,47,.295,.334,.359,.693,140,9,3,3,0,2,,0
Papo Bolivar,23,137,608,547,78,152,35,2,13,87,18,5,47,98,.278,.332,.420,.752,230,10,2,2,10,1,,0
Ramon Borrego#,24,2,6,5,1,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,1,0,0,1,0,0,,0
Kevin Connacher,27,117,411,356,48,87,25,3,13,47,25,10,42,86,.244,.322,.441,.763,157,7,0,10,3,2,,0
Joe Dillon,26,103,408,344,47,90,20,2,9,50,3,1,54,62,.262,.368,.410,.778,141,10,6,0,4,3,,1
Lew Ford,25,93,435,373,81,116,27,2,15,51,17,5,49,47,.311,.401,.515,.916,192,5,8,4,1,0,,1
Chad Green#,27,20,82,76,12,25,3,2,3,13,4,3,5,11,.329,.366,.539,.905,41,1,0,0,1,0,,0
Kevin Hodge,25,41,60,52,4,10,1,0,1,5,1,3,5,15,.192,.283,.269,.553,14,0,2,0,1,0,,0
Juan Lorenzo#,23,78,234,215,33,58,6,1,2,19,1,2,8,22,.270,.304,.335,.639,72,5,3,7,1,0,,0
Brandon Marsters,27,22,87,76,12,18,8,0,2,13,0,0,7,18,.237,.310,.421,.731,32,2,2,0,2,0,,0
Justin Morneau*,21,126,548,494,72,147,31,4,16,80,7,0,42,88,.298,.356,.474,.830,234,8,6,0,6,5,,1
Josh Rabe,23,46,196,183,21,43,10,0,1,18,4,1,10,30,.235,.282,.306,.588,56,5,2,1,0,0,,1
Luis Rodriguez#,22,129,557,455,60,117,18,2,8,40,3,2,61,44,.257,.349,.358,.707,163,8,5,32,4,1,,1
Ruben Salazar,24,103,405,371,49,103,24,2,4,41,4,0,27,72,.278,.329,.385,.715,143,9,3,1,3,1,,0
Matt Scanlon*,24,68,224,197,24,38,6,2,3,25,4,1,16,39,.193,.270,.289,.560,57,4,6,2,3,0,,0
Jeff Smith*,28,90,332,297,40,88,15,0,11,48,1,2,21,47,.296,.348,.458,.805,136,8,5,4,5,0,,0
Nestor Smith#,24,5,9,9,2,0,0,0,0,1,1,0,0,5,.000,.000,.000,.000,0,1,0,0,0,0,,0
Nick Sosa,24,4,15,14,0,1,0,0,0,0,0,0,1,7,.071,.133,.071,.205,1,1,0,0,0,0,,0
Gabby Torres,24,73,226,191,21,52,13,1,2,24,0,2,28,26,.272,.371,.382,.753,73,4,3,2,2,0,,0
Brady Williams,22,8,20,17,0,1,0,0,0,0,0,0,3,8,.059,.200,.059,.259,1,0,0,0,0,0,,0
20 Players,24.0,139,5279,4662,651,1262,264,23,104,596,96,38,446,774,.271,.339,.404,.743,1884,97,56,69,46,15,,0
