Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Garrett Atkins,22,128,577,510,71,138,27,3,12,61,6,6,59,77,.271,.345,.406,.751,207,12,2,0,6,2,,1
Robert Averette,25,11,12,10,1,0,0,0,0,0,0,0,1,6,.000,.091,.000,.091,0,0,0,1,0,0,,0
Clint Barmes,23,103,485,438,62,119,23,2,15,60,15,11,31,72,.272,.329,.436,.765,191,3,9,2,5,3,,1
Ryan Bradley,26,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Brian Brantley,26,17,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Dean Brueggemann*,26,34,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Kevin Burford*,24,77,322,266,44,75,23,1,3,33,2,6,48,51,.282,.397,.410,.807,109,5,4,2,2,3,,0
Ryan Cameron,24,37,28,26,0,5,0,0,0,4,0,0,1,14,.192,.222,.192,.415,5,0,0,1,0,0,,0
Troy Cameron#,23,28,103,95,11,22,3,1,5,17,0,0,7,24,.232,.282,.442,.724,42,4,0,0,1,1,,0
Rick Cercy,25,47,3,2,0,0,0,0,0,1,0,0,0,2,.000,.000,.000,.000,0,0,0,0,1,0,,0
Bobby Chouinard,30,5,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
JD Closser#,22,95,360,315,43,89,27,1,13,62,9,3,44,69,.283,.369,.498,.868,157,7,0,0,1,4,,1
Javier Colina,23,35,147,136,17,37,6,1,1,17,4,3,7,21,.272,.310,.353,.663,48,3,1,2,1,0,,0
Aaron Cook,23,14,27,25,1,4,0,0,0,2,0,0,0,4,.160,.154,.160,.314,4,0,0,1,1,0,,1
Chuck Crowder*,25,11,3,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,2,0,0,,0
Jason Dewey,25,73,284,255,42,66,22,0,9,44,5,4,24,75,.259,.322,.451,.773,115,6,1,1,3,1,,0
Ashley Freeman,23,2,8,6,2,4,1,0,0,1,2,0,1,1,.667,.750,.833,1.583,5,0,1,0,0,0,,0
Choo Freeman,22,124,514,430,81,125,18,6,12,64,15,13,64,101,.291,.400,.444,.844,191,15,15,4,1,1,,1
Matt Holliday,22,130,539,463,79,128,19,2,10,64,16,2,67,102,.276,.375,.391,.766,181,14,7,1,1,2,,1
Justin Huisman,23,18,4,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,1,0,0,,1
Brian Keck,28,24,74,62,6,8,3,0,0,3,4,0,9,8,.129,.250,.177,.427,11,1,1,2,0,0,,0
Ryan Kibler,21,25,30,25,2,7,1,0,0,4,0,0,2,7,.280,.321,.320,.641,8,0,0,2,1,0,,0
Casey Lambert,22,3,12,10,1,2,1,0,0,3,0,0,2,3,.200,.333,.300,.633,3,0,0,0,0,0,,0
Chandler Martin,28,19,26,23,1,3,1,0,0,1,0,0,2,4,.130,.200,.174,.374,4,0,0,1,0,0,,0
Ryan Owens,24,39,135,110,18,28,11,0,4,14,0,1,21,35,.255,.393,.464,.856,51,8,4,0,0,0,,0
Dan Phillips,23,86,310,287,27,63,10,5,2,24,9,7,13,70,.220,.269,.310,.580,89,14,7,2,1,0,,0
Rene Reyes#,24,123,495,455,64,133,33,4,14,54,10,11,29,69,.292,.339,.475,.813,216,10,5,2,4,4,,1
Matt Roney,22,13,6,6,0,1,1,0,0,0,0,0,0,3,.167,.167,.333,.500,2,0,0,0,0,0,,1
Tino Sanchez#,23,89,321,272,32,77,16,1,3,27,11,4,43,28,.283,.379,.382,.761,104,7,0,4,2,3,,0
Kevin Sullivan,24,5,12,11,0,2,0,0,0,2,0,0,1,2,.182,.250,.182,.432,2,1,0,0,0,0,,0
Seth Taylor,24,49,176,161,19,42,14,0,3,27,1,1,14,33,.261,.324,.404,.728,65,5,1,0,0,1,,0
Mike Tejada#,23,2,8,8,1,2,0,0,0,0,0,0,0,2,.250,.250,.250,.500,2,0,0,0,0,0,,0
Hector Tena,20,2,8,8,0,1,0,0,0,0,0,0,0,3,.125,.125,.125,.250,1,0,0,0,0,0,,0
Doug Thompson,25,51,5,4,0,0,0,0,0,1,0,0,0,4,.000,.000,.000,.000,0,0,0,0,1,0,,0
Cory Vance*,23,27,36,31,6,9,1,0,1,1,0,0,4,10,.290,.371,.419,.791,13,0,0,1,0,0,,1
Chris Warren#,25,65,239,205,31,44,6,1,7,23,2,2,23,60,.215,.299,.356,.655,73,1,3,5,3,3,,0
Jase Wrigley,26,44,3,2,1,0,0,0,0,0,0,0,1,2,.000,.333,.000,.333,0,0,0,0,0,0,,0
Colin Young*,24,15,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,,0
Jason Young,22,14,25,23,2,6,1,0,0,3,0,0,1,8,.261,.292,.304,.596,7,0,0,1,0,0,,1
39 Players,23.2,136,5344,4691,666,1242,268,28,114,618,111,74,519,975,.265,.343,.407,.750,1908,116,61,38,35,28,,0
