Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Robert Bautista#,20,49,183,166,26,37,5,5,1,18,15,3,10,61,.223,.270,.331,.601,55,0,1,5,1,0,,0
Justin Bour*,21,14,62,55,7,15,4,0,2,13,1,0,5,17,.273,.323,.455,.777,25,1,0,0,2,0,,1
Sergio Burruel*,17,15,60,53,7,14,3,0,0,10,0,1,5,9,.264,.317,.321,.637,17,2,0,0,2,0,,0
Glenn Cook*,24,34,103,84,11,14,4,1,0,8,1,4,11,32,.167,.311,.238,.549,20,2,7,0,1,0,,0
Wes Darvill*,17,34,148,130,18,29,1,0,0,15,7,1,13,31,.223,.295,.231,.525,30,3,1,2,2,0,,0
Runey Davis,20,6,27,20,5,5,1,0,2,5,3,0,4,8,.250,.407,.600,1.007,12,0,2,0,1,0,,0
D.J. Fitzgerald,20,8,32,30,9,15,4,2,1,8,2,0,2,4,.500,.531,.867,1.398,26,0,0,0,0,0,,0
Jose Guevara,21,13,40,34,0,3,1,0,0,4,0,0,6,9,.088,.225,.118,.343,4,1,0,0,0,0,,0
Francisco Guzman*,21,53,229,182,49,48,3,2,0,18,32,8,41,36,.264,.400,.302,.702,55,3,1,4,1,0,,0
Brett Jackson*,20,3,15,11,6,5,0,1,0,4,0,0,3,4,.455,.533,.636,1.170,7,0,0,0,1,0,,1
Richard Jones*,21,12,50,47,11,15,1,0,7,17,0,0,2,15,.319,.340,.787,1.127,37,1,0,0,1,0,,0
Dwayne Kemp#,21,25,109,101,13,25,2,6,1,12,2,1,6,25,.248,.303,.416,.719,42,5,2,0,0,0,,0
DJ LeMahieu,20,3,14,12,2,5,0,1,0,4,1,0,1,3,.417,.429,.583,1.012,7,0,0,0,1,0,,1
Brandon May,21,7,34,27,1,8,1,0,0,3,2,1,7,12,.296,.441,.333,.775,9,0,0,0,0,0,,0
Juan Medina,23,30,107,94,12,25,4,0,0,17,4,2,8,18,.266,.346,.309,.654,29,3,4,0,1,0,,0
Jesus Morelli,19,38,157,136,26,38,2,3,0,14,8,4,15,24,.279,.365,.338,.704,46,3,4,1,1,0,,0
Jordan Petraitis,22,32,131,117,16,27,7,0,3,16,4,2,8,36,.231,.305,.368,.673,43,3,5,0,1,0,,0
Brad Snyder*,27,5,19,18,1,5,1,1,1,3,0,0,1,7,.278,.316,.611,.927,11,0,0,0,0,0,,1
Alvaro Sosa*,23,24,89,84,7,19,6,0,1,10,3,2,4,13,.226,.270,.333,.603,28,3,1,0,0,0,,0
Geovany Soto,26,1,3,3,0,1,1,0,0,2,0,0,0,1,.333,.333,.667,1.000,2,0,0,0,0,0,,1
Kevin Soto,20,37,141,128,17,42,5,3,0,11,16,9,7,35,.328,.374,.414,.788,53,0,3,2,1,0,,0
Blair Springfield,18,31,106,89,12,18,1,1,0,5,4,1,14,28,.202,.314,.236,.550,21,2,1,1,1,0,,0
Charles Thomas,20,45,178,160,19,49,11,3,1,23,1,2,13,43,.306,.354,.431,.785,69,2,1,0,4,2,,0
Bobby Wagner*,22,15,66,56,12,19,4,3,3,11,1,1,7,13,.339,.424,.679,1.103,38,1,2,0,1,0,,0
Chris Weimer,22,16,56,46,10,11,3,0,0,6,2,1,5,11,.239,.357,.304,.661,14,1,4,0,1,0,,0
Matt Williams,22,6,26,25,5,9,2,0,0,2,0,0,1,2,.360,.385,.440,.825,11,1,0,0,0,0,,0
Sean Williams*,18,3,11,11,2,4,0,0,0,1,0,0,0,3,.364,.364,.364,.727,4,1,0,0,0,0,,0
27 Players,20.6,56,2196,1919,304,505,77,32,23,260,109,43,199,500,.263,.341,.373,.713,715,38,39,15,24,2,,0
