Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Brandon Bantz,22,10,35,26,6,6,2,0,0,1,0,0,6,5,.231,.429,.308,.736,8,1,3,0,0,0,,1
Steven Baron,18,30,116,106,12,19,6,0,2,13,0,0,7,38,.179,.241,.292,.534,31,1,2,0,1,1,,1
Fred Bello,21,42,150,132,22,33,5,5,2,12,8,7,14,38,.250,.320,.409,.729,54,2,0,3,1,0,,0
Dwight Britton,21,44,185,163,33,47,8,0,7,23,13,5,11,45,.288,.352,.466,.818,76,1,6,3,2,0,,0
Jarrett Burgess,18,60,220,193,31,36,3,1,5,22,12,7,20,76,.187,.282,.290,.572,56,1,6,0,1,0,,0
Vinnie Catricala,20,59,246,219,33,66,14,2,8,40,6,1,18,34,.301,.363,.493,.856,108,7,5,1,3,0,,0
Jharmidy De Jesus,19,48,194,169,19,42,7,2,4,24,0,2,14,43,.249,.340,.385,.725,65,5,10,0,1,1,,0
Emmanuel Familia,22,24,73,68,7,16,4,0,2,9,0,0,3,30,.235,.264,.382,.646,26,1,0,1,1,0,,0
Alexis Fonseca,25,1,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,0
Cesar Fuentes,22,48,180,161,16,42,8,0,4,20,2,2,15,44,.261,.324,.385,.709,62,2,0,4,0,1,,0
Brandon Haveman*,23,49,188,165,33,56,9,4,5,18,4,3,18,26,.339,.405,.533,.939,88,1,1,3,1,0,,0
Tommy Johnson,23,21,70,61,8,22,5,0,0,8,0,0,8,9,.361,.435,.443,.877,27,1,0,1,0,0,,0
Mark McGonigle,23,41,163,152,15,43,8,1,2,14,6,3,10,39,.283,.331,.388,.719,59,3,1,0,0,0,,0
Julio Morban*,17,4,10,9,3,3,1,0,0,0,0,0,0,3,.333,.400,.444,.844,4,0,1,0,0,0,,0
Tim Morris*,21,50,182,154,18,33,4,0,4,24,0,0,17,39,.214,.324,.318,.642,49,2,9,0,2,0,,0
Gabriel Noriega,18,61,229,206,27,64,14,2,4,26,8,6,16,60,.311,.360,.456,.816,94,11,1,4,2,1,,0
Rudy van Heydoorn,20,4,15,14,1,1,0,0,0,0,0,0,1,6,.071,.133,.071,.205,1,0,0,0,0,0,,0
Greg Waddell*,22,27,87,77,10,15,2,1,2,6,1,2,10,34,.195,.287,.325,.612,25,0,0,0,0,1,,0
18 Players,20.5,64,2347,2079,294,544,100,18,51,260,60,38,188,571,.262,.334,.401,.735,833,39,45,20,15,5,,0
