Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Scott Barnes*,23,7,4,.636,3.68,16,15,1,0,0,0,88.0,80,41,36,12,34,0,90,3,1,3,372,1.295,8.2,1.2,3.5,9.2,2.65,1
Eric Berger*,25,0,1,.000,10.05,11,0,3,0,0,0,14.1,26,24,16,2,14,0,20,1,0,4,84,2.791,16.3,1.3,8.8,12.6,1.43,0
Brett Brach,23,1,0,1.000,3.86,1,0,0,0,0,0,4.2,6,2,2,1,2,0,1,0,0,0,21,1.714,11.6,1.9,3.9,1.9,0.50,0
Paolo Espino,24,2,1,.667,3.43,12,5,2,0,0,0,39.1,35,16,15,3,7,1,41,1,0,2,162,1.068,8.0,0.7,1.6,9.4,5.86,1
Justin Germano,28,1,2,.333,4.22,16,6,8,1,1,3,49.0,50,23,23,5,4,1,39,3,1,0,194,1.102,9.2,0.9,0.7,7.2,9.75,1
Jeanmar Gomez,23,10,7,.588,2.55,21,21,0,2,1,0,137.2,123,54,39,8,49,0,107,5,0,0,569,1.249,8.0,0.5,3.2,7.0,2.18,1
Nick Hagadone*,25,4,3,.571,3.35,34,0,14,0,0,4,48.1,42,27,18,5,15,2,53,0,2,1,204,1.179,7.8,0.9,2.8,9.9,3.53,1
Frank Herrmann,27,0,0,,5.91,9,0,1,0,0,0,10.2,13,7,7,1,4,0,12,0,0,1,48,1.594,11.0,0.8,3.4,10.1,3.00,1
David Huff*,26,9,3,.750,3.87,18,18,0,0,0,0,107.0,111,52,46,10,30,0,66,2,0,2,454,1.318,9.3,0.8,2.5,5.6,2.20,1
Josh Judy,25,6,2,.750,3.12,50,0,45,0,0,23,52.0,44,23,18,5,25,2,60,1,0,1,223,1.327,7.6,0.9,4.3,10.4,2.40,1
Corey Kluber,25,7,11,.389,5.56,27,27,0,0,0,0,150.2,153,101,93,19,70,0,143,8,0,12,667,1.480,9.1,1.1,4.2,8.5,2.04,1
Matt Langwell,25,1,0,1.000,4.00,12,0,5,0,0,0,18.0,19,9,8,1,8,0,17,2,0,1,82,1.500,9.5,0.5,4.0,8.5,2.13,1
C.C. Lee,24,4,0,1.000,2.27,21,0,9,0,0,1,31.2,26,9,8,2,12,1,43,1,0,3,128,1.200,7.4,0.6,3.4,12.2,3.58,1
Jensen Lewis,27,3,2,.600,5.14,22,0,11,0,0,2,28.0,40,16,16,4,15,4,22,0,0,2,135,1.964,12.9,1.3,4.8,7.1,1.47,1
Joe Martinez,28,8,9,.471,4.04,35,16,6,0,0,0,118.0,136,54,53,11,29,3,101,3,2,4,511,1.398,10.4,0.8,2.2,7.7,3.48,1
Zach McAllister,23,12,3,.800,3.32,25,25,0,3,1,0,154.2,155,61,57,11,31,0,128,6,0,1,644,1.203,9.0,0.6,1.8,7.4,4.13,1
Marty Popham,23,0,0,,5.40,1,0,0,0,0,0,1.2,2,1,1,1,1,0,2,0,0,1,8,1.800,10.8,5.4,5.4,10.8,2.00,0
Zach Putnam,23,6,3,.667,3.65,44,0,16,0,0,9,69.0,61,30,28,6,23,1,68,1,0,6,292,1.217,8.0,0.8,3.0,8.9,2.96,1
J.D. Reichenbach*,23,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,1,0,0,0,5,2.000,9.0,0.0,9.0,9.0,1.00,0
Carlton Smith,25,2,3,.400,4.50,34,0,11,0,0,2,46.0,45,25,23,4,20,2,46,1,1,4,202,1.413,8.8,0.8,3.9,9.0,2.30,0
Tyler Sturdevant,25,0,0,,4.91,2,0,1,0,0,1,3.2,6,3,2,0,2,0,4,0,0,0,19,2.182,14.7,0.0,4.9,9.8,2.00,1
Mitch Talbot,27,4,2,.667,4.26,13,7,2,0,0,0,44.1,54,24,21,4,10,0,42,0,1,4,190,1.444,11.0,0.8,2.0,8.5,4.20,1
Jess Todd,25,0,0,,11.00,8,0,2,0,0,0,9.0,18,11,11,2,6,0,6,0,0,2,48,2.667,18.0,2.0,6.0,6.0,1.00,1
Alex White,22,1,0,1.000,1.90,4,4,0,0,0,0,23.2,19,7,5,1,5,0,28,2,0,1,97,1.014,7.2,0.4,1.9,10.6,5.60,1
Steven Wright,26,0,0,,6.75,1,0,0,0,0,0,2.2,5,2,2,0,0,0,2,0,0,1,12,1.875,16.9,0.0,0.0,6.8,,1
