Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Bruce Billings,25,6,2,.750,4.47,29,0,3,0,0,1,50.1,58,29,25,4,21,0,47,2,0,2,225,1.570,10.4,0.7,3.8,8.4,2.24,1
Rex Brothers*,23,3,2,.600,2.89,25,0,9,0,0,0,28.0,29,10,9,2,15,1,45,0,0,2,126,1.571,9.3,0.6,4.8,14.5,3.00,1
Billy Buckner,27,4,8,.333,6.03,23,21,1,0,0,0,109.0,136,91,73,12,52,0,80,7,0,12,508,1.725,11.2,1.0,4.3,6.6,1.54,1
Jesus Colome,33,0,2,.000,10.38,10,1,2,0,0,0,13.0,28,16,15,1,4,0,9,0,0,3,69,2.462,19.4,0.7,2.8,6.2,2.25,1
Aaron Cook,32,1,0,1.000,5.52,2,2,0,0,0,0,14.2,13,9,9,2,2,0,5,0,0,1,57,1.023,8.0,1.2,1.2,3.1,2.50,1
Matt Daley,29,0,2,.000,6.28,17,0,2,0,0,0,14.1,20,12,10,2,3,0,15,0,0,1,61,1.605,12.6,1.3,1.9,9.4,5.00,1
Edgmer Escalona,24,3,1,.750,3.18,34,0,11,0,0,1,39.2,35,14,14,4,11,1,40,3,1,5,162,1.160,7.9,0.9,2.5,9.1,3.64,1
Geno Espineli*,28,0,0,,30.86,3,0,0,0,0,0,2.1,11,9,8,2,2,0,5,0,0,0,20,5.571,42.4,7.7,7.7,19.3,2.50,1
Edgar Gonzalez,28,5,3,.625,5.29,15,14,0,0,0,0,80.0,93,56,47,9,24,0,53,4,0,6,353,1.463,10.5,1.0,2.7,6.0,2.21,1
Andy Graham,27,0,2,.000,7.21,31,10,2,0,0,0,53.2,78,49,43,8,33,0,42,2,0,3,266,2.068,13.1,1.3,5.5,7.0,1.27,0
Alan Johnson,27,5,11,.313,7.43,26,23,0,0,0,0,132.0,201,118,109,13,60,0,85,2,0,0,631,1.977,13.7,0.9,4.1,5.8,1.42,1
Blake Johnson,26,2,1,.667,7.62,20,0,7,0,0,0,26.0,36,28,22,4,8,0,17,5,0,4,125,1.692,12.5,1.4,2.8,5.9,2.13,0
Andrew Johnston,27,2,3,.400,8.29,38,0,18,0,0,3,42.1,83,42,39,4,10,1,26,2,0,3,212,2.197,17.6,0.9,2.1,5.5,2.60,0
Matt Lindstrom,31,0,0,,13.50,2,0,0,0,0,0,2.0,4,3,3,1,0,0,4,0,0,0,10,2.000,18.0,4.5,0.0,18.0,,1
Matt Macri,29,0,0,,4.50,2,0,2,0,0,0,2.0,2,1,1,1,1,0,0,0,0,0,7,1.500,9.0,4.5,4.5,0.0,0.00,1
John Maine,30,1,3,.250,7.43,11,11,0,0,0,0,46.0,58,48,38,6,37,2,35,3,0,8,233,2.065,11.3,1.2,7.2,6.8,0.95,1
Jim Miller,29,8,5,.615,5.25,65,0,51,0,0,24,72.0,93,48,42,7,21,4,73,5,0,3,325,1.583,11.6,0.9,2.6,9.1,3.48,1
Dustin Molleken,26,0,0,,18.00,1,0,0,0,0,0,1.0,3,2,2,0,1,0,1,0,0,0,7,4.000,27.0,0.0,9.0,9.0,1.00,1
Clayton Mortensen,26,2,8,.200,9.42,15,15,0,0,0,0,64.0,104,71,67,13,29,1,54,2,0,6,317,2.078,14.6,1.8,4.1,7.6,1.86,1
Josh Muecke*,29,2,4,.333,6.80,10,10,0,0,0,0,45.0,59,42,34,9,25,0,29,1,0,4,218,1.867,11.8,1.8,5.0,5.8,1.16,0
Daniel Perkins,25,0,1,.000,32.40,1,1,0,0,0,0,1.2,5,6,6,0,5,0,1,0,0,2,15,6.000,27.0,0.0,27.0,5.4,0.20,0
Greg Reynolds,25,6,7,.462,6.81,19,19,0,0,0,0,109.2,160,88,83,10,32,1,65,2,0,0,511,1.751,13.1,0.8,2.6,5.3,2.03,1
Cory Riordan,25,0,0,,3.86,1,1,0,0,0,0,7.0,7,3,3,0,0,0,4,0,0,0,27,1.000,9.0,0.0,0.0,5.1,,0
Josh Roenicke,28,0,1,.000,3.52,23,0,5,0,0,0,30.2,30,14,12,3,7,0,22,1,1,0,126,1.207,8.8,0.9,2.1,6.5,3.14,1
Esmil Rogers,25,1,2,.333,6.26,5,5,0,0,0,0,23.0,36,16,16,3,5,0,15,2,0,3,108,1.783,14.1,1.2,2.0,5.9,3.00,1
J.C. Romero*,35,0,0,,3.38,3,0,0,0,0,0,2.2,2,1,1,0,3,0,3,0,0,0,13,1.875,6.8,0.0,10.1,10.1,1.00,1
Warren Schaeffer,26,0,0,,36.00,1,0,1,0,0,0,1.0,6,4,4,1,1,0,0,0,0,0,9,7.000,54.0,9.0,9.0,0.0,0.00,0
Huston Street,27,0,0,,0.00,2,0,1,0,0,0,2.0,0,0,0,0,0,0,2,0,0,0,6,0.000,0.0,0.0,0.0,9.0,,1
Eric Stults*,31,4,4,.500,4.63,52,0,16,0,0,1,68.0,76,39,35,11,16,2,69,0,0,4,298,1.353,10.1,1.5,2.1,9.1,4.31,1
Joe Torres*,28,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,0
Claudio Vargas,33,2,2,.500,11.08,8,4,0,0,0,0,26.0,50,34,32,6,13,0,19,1,0,1,139,2.423,17.3,2.1,4.5,6.6,1.46,1
Keith Weiser*,26,1,1,.500,4.11,27,0,6,0,0,0,30.2,39,15,14,4,11,1,20,0,0,0,136,1.630,11.4,1.2,3.2,5.9,1.82,0
Sean White,30,4,2,.667,5.68,53,1,6,0,0,0,82.1,103,55,52,6,49,0,54,4,3,7,382,1.846,11.3,0.7,5.4,5.9,1.10,1
Joey Williamson,25,2,3,.400,7.12,9,6,1,0,0,0,36.2,53,32,29,5,21,0,30,1,1,1,175,2.018,13.0,1.2,5.2,7.4,1.43,0
