Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Josh Beckett,29,17,6,.739,3.86,32,32,0,4,2,0,212.1,198,99,91,25,55,1,199,7,1,3,883,121,3.63,1.192,8.4,1.1,2.3,8.4,3.62,1
SP,Jon Lester*,25,15,8,.652,3.41,32,32,0,2,0,0,203.1,186,80,77,20,64,0,225,3,0,6,843,136,3.15,1.230,8.2,0.9,2.8,10.0,3.52,1
SP,Brad Penny,31,7,8,.467,5.61,24,24,0,0,0,0,131.2,160,89,82,17,42,0,89,5,0,4,590,83,4.49,1.534,10.9,1.2,2.9,6.1,2.12,1
SP,Tim Wakefield,42,11,5,.688,4.58,21,21,0,2,0,0,129.2,137,67,66,12,50,0,72,10,0,4,572,102,4.58,1.442,9.5,0.8,3.5,5.0,1.44,1
SP,Clay Buchholz,24,7,4,.636,4.21,16,16,0,0,0,0,92.0,91,44,43,13,36,1,68,2,0,1,399,111,4.69,1.380,8.9,1.3,3.5,6.7,1.89,1
SP,Daisuke Matsuzaka,28,4,6,.400,5.76,12,12,0,0,0,0,59.1,81,38,38,10,30,1,54,2,0,8,283,81,5.09,1.871,12.3,1.5,4.6,8.2,1.80,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Jonathan Papelbon,28,1,1,.500,1.85,66,0,59,0,0,38,68.0,54,15,14,5,24,1,76,4,0,0,285,252,3.05,1.147,7.1,0.7,3.2,10.1,3.17,1
RP,Ramon Ramirez,27,7,4,.636,2.84,70,0,16,0,0,0,69.2,61,26,22,7,32,4,52,4,2,2,301,164,4.46,1.335,7.9,0.9,4.1,6.7,1.63,1
RP,Hideki Okajima*,33,6,0,1.000,3.39,68,0,6,0,0,0,61.0,56,23,23,8,21,3,53,2,0,0,258,138,4.20,1.262,8.3,1.2,3.1,7.8,2.52,1
RP,Manny Delcarmen,27,5,2,.714,4.53,64,0,6,0,0,0,59.2,64,34,30,5,34,3,44,4,0,1,278,103,4.62,1.642,9.7,0.8,5.1,6.6,1.29,1
RP,Takashi Saito,39,3,3,.500,2.43,56,0,30,0,0,2,55.2,50,16,15,6,25,2,52,5,0,1,240,193,4.25,1.347,8.1,1.0,4.0,8.4,2.08,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Justin Masterson,24,3,3,.500,4.50,31,6,4,0,0,0,72.0,72,38,36,7,25,2,67,6,0,3,312,104,3.79,1.347,9.0,0.9,3.1,8.4,2.68,1
,Daniel Bard,24,2,2,.500,3.65,49,0,12,0,0,1,49.1,41,24,20,5,22,3,63,3,1,1,212,128,3.38,1.277,7.5,0.9,4.0,11.5,2.86,1
,John Smoltz,42,2,5,.286,8.33,8,8,0,0,0,0,40.0,59,37,37,8,9,1,33,3,0,0,186,56,4.95,1.700,13.3,1.8,2.0,7.4,3.67,1
,Paul Byrd,38,1,3,.250,5.82,7,6,0,0,0,0,34.0,47,22,22,4,11,0,11,0,0,0,155,80,4.95,1.706,12.4,1.1,2.9,2.9,1.00,1
,Junichi Tazawa,23,2,3,.400,7.46,6,4,1,0,0,0,25.1,43,23,21,4,9,0,13,3,0,0,130,63,5.54,2.053,15.3,1.4,3.2,4.6,1.44,1
,Michael Bowden,22,1,1,.500,9.56,8,1,3,0,0,0,16.0,23,17,17,3,6,0,12,0,0,3,75,50,5.16,1.813,12.9,1.7,3.4,6.8,2.00,1
,Billy Wagner*,37,1,1,.500,1.98,15,0,2,0,0,0,13.2,8,5,3,1,7,0,22,1,0,1,56,241,2.58,1.098,5.3,0.7,4.6,14.5,3.14,1
,Hunter Jones*,25,0,0,,9.24,11,0,1,0,0,0,12.2,16,13,13,3,7,1,9,1,0,2,63,52,6.65,1.816,11.4,2.1,5.0,6.4,1.29,1
,Javier Lopez*,31,0,2,.000,9.26,14,0,5,0,0,0,11.2,20,13,12,1,9,0,5,2,0,1,64,52,6.18,2.486,15.4,0.8,6.9,3.9,0.56,1
,Fernando Cabrera,27,0,0,,8.44,6,0,3,0,0,0,5.1,7,5,5,0,4,1,8,1,0,0,28,58,2.91,2.063,11.8,0.0,6.8,13.5,2.00,1
,Enrique Gonzalez,26,0,0,,4.91,2,0,2,0,0,0,3.2,5,2,2,1,2,0,1,0,0,0,18,103,7.73,1.909,12.3,2.5,4.9,2.5,0.50,1
