Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Joe Blanton,28,12,8,.600,4.05,31,31,0,0,0,0,195.1,198,89,88,30,59,4,163,8,0,7,837,104,4.45,1.316,9.1,1.4,2.7,7.5,2.76,1
SP,Cole Hamels*,25,10,11,.476,4.32,32,32,0,2,2,0,193.2,206,95,93,24,43,4,168,5,0,1,814,97,3.72,1.286,9.6,1.1,2.0,7.8,3.91,1
SP,J.A. Happ*,26,12,4,.750,2.93,35,23,4,3,2,0,166.0,149,55,54,20,56,2,119,5,0,2,685,144,4.33,1.235,8.1,1.1,3.0,6.5,2.13,1
SP,Jamie Moyer*,46,12,10,.545,4.94,30,25,1,0,0,0,162.0,177,91,89,27,43,1,94,10,1,1,699,85,5.08,1.358,9.8,1.5,2.4,5.2,2.19,1
SP,Cliff Lee*,30,7,4,.636,3.39,12,12,0,3,1,0,79.2,80,35,30,7,10,0,74,2,0,1,328,124,2.83,1.130,9.0,0.8,1.1,8.4,7.40,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Brad Lidge,32,0,8,.000,7.21,67,0,55,0,0,31,58.2,72,51,47,11,34,3,61,5,0,4,283,59,5.45,1.807,11.0,1.7,5.2,9.4,1.79,1
RP,Chan Ho Park,36,3,3,.500,4.43,45,7,6,0,0,0,83.1,84,43,41,5,33,3,73,5,0,2,362,95,3.49,1.404,9.1,0.5,3.6,7.9,2.21,1
RP,Ryan Madson,28,5,5,.500,3.26,79,0,28,0,0,10,77.1,73,29,28,7,22,3,78,3,0,1,320,129,3.23,1.228,8.5,0.8,2.6,9.1,3.55,1
RP,Chad Durbin,31,2,2,.500,4.39,59,0,15,0,0,2,69.2,56,38,34,8,47,2,62,7,0,2,314,96,5.14,1.478,7.2,1.0,6.1,8.0,1.32,1
RP,Clay Condrey,33,6,2,.750,3.00,45,0,11,0,0,1,42.0,37,17,14,4,14,3,25,1,0,0,174,141,4.22,1.214,7.9,0.9,3.0,5.4,1.79,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Brett Myers,28,4,3,.571,4.84,18,10,1,0,0,0,70.2,74,38,38,18,23,1,50,4,0,1,304,87,6.14,1.373,9.4,2.3,2.9,6.4,2.17,1
,Pedro Martinez,37,5,1,.833,3.63,9,9,0,0,0,0,44.2,48,18,18,7,8,0,37,4,0,0,191,117,4.28,1.254,9.7,1.4,1.6,7.5,4.63,1
,Tyler Walker,33,2,1,.667,3.06,32,0,10,0,0,0,35.1,31,12,12,4,9,1,27,3,0,2,150,139,4.06,1.132,7.9,1.0,2.3,6.9,3.00,1
,Scott Eyre*,37,2,1,.667,1.50,42,0,3,0,0,0,30.0,22,6,5,3,16,0,22,1,0,2,128,283,4.63,1.267,6.6,0.9,4.8,6.6,1.38,1
,Rodrigo Lopez,33,3,1,.750,5.70,7,5,0,0,0,0,30.0,42,24,19,3,11,1,19,0,0,0,137,75,4.23,1.767,12.6,0.9,3.3,5.7,1.73,1
,Jack Taschner*,31,1,1,.500,4.91,24,0,8,0,0,0,29.1,38,18,16,3,20,2,19,2,0,1,143,87,5.38,1.977,11.7,0.9,6.1,5.8,0.95,1
,Kyle Kendrick,24,3,1,.750,3.42,9,2,2,0,0,0,26.1,27,11,10,1,9,0,15,1,1,0,112,125,3.59,1.367,9.2,0.3,3.1,5.1,1.67,1
,Antonio Bastardo*,23,2,3,.400,6.46,6,5,0,0,0,0,23.2,26,18,17,4,9,0,19,2,0,0,106,66,5.08,1.479,9.9,1.5,3.4,7.2,2.11,1
,J.C. Romero*,33,0,0,,2.70,21,0,5,0,0,0,16.2,13,6,5,2,13,0,12,2,0,0,73,159,5.92,1.560,7.0,1.1,7.0,6.5,0.92,1
,Sergio Escalona*,24,1,0,1.000,4.61,14,0,4,0,0,0,13.2,12,7,7,0,5,1,10,3,0,1,60,93,3.39,1.244,7.9,0.0,3.3,6.6,2.00,1
,Drew Carpenter,24,1,0,1.000,11.12,3,1,0,0,0,0,5.2,11,7,7,1,4,0,5,1,0,0,32,40,6.27,2.647,17.5,1.6,6.4,7.9,1.25,1
,Steven Register,26,0,0,,4.50,1,0,1,0,0,0,2.0,3,1,1,0,1,0,1,1,0,0,11,110,5.10,2.000,13.5,0.0,4.5,4.5,1.00,1
,Team Totals,31.0,93,69,.574,4.16,162,162,154,8,5,44,1455.2,1479,709,673,189,489,31,1153,75,2,28,6263,101,4.36,1.352,9.1,1.2,3.0,7.1,2.36,1
,Rank in 16 NL teams,,2,15,,6,,,,2,8,4,4 ,12,6,6,15,2,,9,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
