Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Wandy Rodriguez*,30,14,12,.538,3.02,33,33,0,1,1,0,205.2,192,77,69,21,63,5,193,5,1,2,849,136,3.54,1.240,8.4,0.9,2.8,8.4,3.06,1
SP,Roy Oswalt,31,8,6,.571,4.12,30,30,0,3,0,0,181.1,183,83,83,19,42,4,138,8,0,4,757,100,3.76,1.241,9.1,0.9,2.1,6.8,3.29,1
SP,Brian Moehler,37,8,12,.400,5.47,29,29,0,1,0,0,154.2,187,101,94,21,51,12,91,4,0,4,694,75,4.75,1.539,10.9,1.2,3.0,5.3,1.78,1
SP,Mike Hampton*,36,7,10,.412,5.30,21,21,0,0,0,0,112.0,128,71,66,13,46,6,74,2,0,1,494,78,4.57,1.554,10.3,1.0,3.7,5.9,1.61,1
SP,Felipe Paulino,25,3,11,.214,6.27,23,17,0,0,0,0,97.2,126,73,68,20,37,2,93,4,0,5,448,66,5.11,1.669,11.6,1.8,3.4,8.6,2.51,1
SP,Russ Ortiz,35,3,6,.333,5.57,23,13,3,0,0,0,85.2,95,56,53,8,48,2,65,4,0,3,387,74,4.61,1.669,10.0,0.8,5.0,6.8,1.35,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Jose Valverde,31,4,2,.667,2.33,52,0,45,0,0,25,54.0,40,15,14,5,21,1,56,2,0,1,219,178,3.50,1.130,6.7,0.8,3.5,9.3,2.67,1
RP,Jeff Fulchino,29,6,4,.600,3.40,61,0,18,0,0,0,82.0,70,33,31,7,27,3,71,3,1,2,336,121,3.57,1.183,7.7,0.8,3.0,7.8,2.63,1
RP,LaTroy Hawkins,36,1,4,.200,2.13,65,0,34,0,0,11,63.1,60,16,15,7,16,2,45,2,0,2,259,194,3.97,1.200,8.5,1.0,2.3,6.4,2.81,1
RP,Tim Byrdak*,35,1,2,.333,3.23,76,0,8,0,0,0,61.1,39,23,22,10,36,0,58,3,0,2,261,128,5.23,1.223,5.7,1.5,5.3,8.5,1.61,1
RP,Chris Sampson,31,4,2,.667,5.04,49,0,9,0,0,3,55.1,66,34,31,2,21,6,33,0,1,2,248,82,3.51,1.572,10.7,0.3,3.4,5.4,1.57,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bud Norris,24,6,3,.667,4.53,11,10,0,0,0,0,55.2,59,29,28,9,25,1,54,3,0,3,249,91,4.77,1.509,9.5,1.5,4.0,8.7,2.16,1
,Alberto Arias,25,2,1,.667,3.35,42,0,12,0,0,0,45.2,49,21,17,1,19,4,39,6,0,5,209,124,3.32,1.489,9.7,0.2,3.7,7.7,2.05,1
,Wesley Wright*,24,3,4,.429,5.44,49,0,5,0,0,0,44.2,53,27,27,9,25,3,47,0,0,2,204,76,5.29,1.746,10.7,1.8,5.0,9.5,1.88,1
,Yorman Bazardo,24,1,3,.250,7.88,10,6,3,0,0,0,32.0,37,31,28,2,22,0,17,1,1,0,154,53,5.00,1.844,10.4,0.6,6.2,4.8,0.77,1
,Sammy Gervacio,24,1,1,.500,2.14,29,0,4,0,0,0,21.0,16,5,5,1,8,3,25,1,0,0,83,195,2.62,1.143,6.9,0.4,3.4,10.7,3.13,1
,Geoff Geary,32,1,3,.250,8.10,16,0,3,0,0,0,20.0,30,19,18,4,10,1,12,1,0,2,97,52,6.15,2.000,13.5,1.8,4.5,5.4,1.20,1
,Wilton Lopez,25,0,2,.000,8.38,8,2,0,0,0,0,19.1,32,21,18,4,8,0,9,1,0,1,97,50,6.25,2.069,14.9,1.9,3.7,4.2,1.13,1
,Doug Brocail,42,1,0,1.000,4.58,20,0,9,0,0,0,17.2,21,9,9,4,13,0,9,0,0,0,84,92,7.23,1.925,10.7,2.0,6.6,4.6,0.69,1
,Brandon Backe,31,0,0,,10.38,5,1,3,0,0,0,13.0,21,15,15,5,6,1,10,0,0,2,65,41,7.94,2.077,14.5,3.5,4.2,6.9,1.67,1
,Chad Paronto,33,0,0,,12.15,6,0,1,0,0,0,6.2,15,9,9,4,1,0,3,0,0,0,36,36,10.45,2.400,20.3,5.4,1.4,4.1,3.00,1
,Billy Sadler,27,0,0,,13.50,1,0,0,0,0,0,1.1,2,2,2,0,1,0,2,0,0,0,7,39,2.35,2.250,13.5,0.0,6.8,13.5,2.00,1
,Team Totals,31.1,74,88,.457,4.54,162,162,157,5,1,39,1430.0,1521,770,722,176,546,56,1144,50,4,43,6237,91,4.35,1.445,9.6,1.1,3.4,7.2,2.10,1
,Rank in 16 NL teams,,12,5,,13,,,,6,6,11,13 ,15,13,13,13,6,,10,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
