Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Joel Alvarado,22,17,73,67,8,15,2,0,0,5,1,1,4,3,.224,.278,.254,.532,17,0,1,1,0,0,0,2002,Rookie,MIL
Paul Bell,22,14,46,38,5,10,2,0,0,5,0,1,4,15,.263,.364,.316,.679,12,0,2,2,0,0,0,2002,Rookie,MIL
Kennard Bibbs*,22,64,291,235,53,57,3,3,0,18,22,11,44,31,.243,.371,.281,.651,66,2,5,5,2,1,0,2002,Rookie,MIL
Keith Bohanan,21,54,200,170,27,33,2,2,0,14,2,3,20,39,.194,.307,.229,.536,39,5,8,1,1,0,0,2002,Rookie,MIL
Nic Carter,21,53,225,209,27,58,10,3,2,30,8,7,11,53,.278,.321,.383,.704,80,5,3,1,1,0,0,2002,Rookie,MIL
Callix Crabbe#,19,67,287,250,55,82,16,4,4,38,22,9,29,34,.328,.407,.472,.879,118,2,5,2,1,0,1,2002,Rookie,MIL
Jeff Eure,21,70,302,265,50,66,18,1,9,44,14,2,23,90,.249,.321,.426,.748,113,2,8,0,6,1,0,2002,Rookie,MIL
Prince Fielder*,18,41,192,146,35,57,12,0,10,40,3,4,37,27,.390,.531,.678,1.209,99,2,8,0,1,1,1,2002,Rookie,MIL
Jeremy Frost,22,9,38,34,8,6,3,0,0,5,0,1,3,6,.176,.237,.265,.502,9,0,0,0,1,0,0,2002,Rookie,MIL
Justin Gabriel*,23,13,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2002,Rookie,MIL
Andri Gomez#,20,30,101,96,13,24,4,2,0,11,5,3,2,11,.250,.265,.333,.599,32,1,0,3,0,0,0,2002,Rookie,MIL
Stephen Hunt*,20,3,14,14,2,4,2,0,0,1,0,0,0,5,.286,.286,.429,.714,6,0,0,0,0,0,0,2002,Rookie,MIL
Jonah McClanahan,21,23,88,83,12,22,6,0,0,8,5,0,2,10,.265,.299,.337,.636,28,1,2,1,0,0,0,2002,Rookie,MIL
Manuel Melo#,20,32,93,84,16,23,1,1,1,6,15,2,7,18,.274,.330,.345,.675,29,0,0,2,0,0,0,2002,Rookie,MIL
Mario Mendez,20,66,288,257,44,72,11,3,6,47,20,7,20,60,.280,.338,.416,.754,107,3,4,4,3,0,0,2002,Rookie,MIL
Steve Moss,18,5,13,8,3,4,2,1,0,3,0,1,1,1,.500,.538,1.000,1.538,8,0,2,0,2,0,0,2002,Rookie,MIL
Josh Murray,17,48,177,157,18,40,7,0,2,19,3,5,14,48,.255,.328,.338,.665,53,1,4,0,2,1,0,2002,Rookie,MIL
Francisco Plasencia*,18,34,116,104,15,19,3,1,0,9,7,0,11,29,.183,.261,.231,.492,24,0,0,1,0,0,0,2002,Rookie,MIL
Matt Serafini,22,39,156,141,14,38,6,1,2,21,0,2,13,30,.270,.335,.369,.704,52,2,1,1,0,1,0,2002,Rookie,MIL
Carlos Soriano,23,3,11,10,3,3,1,0,0,3,2,0,1,4,.300,.364,.400,.764,4,0,0,0,0,0,0,2002,Rookie,MIL
John Vanden Berg,22,59,251,224,38,66,15,1,7,52,4,1,17,40,.295,.353,.464,.818,104,4,5,2,3,1,0,2002,Rookie,MIL
