Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Mike Bassett*,22,50,212,183,35,55,12,0,8,44,2,2,22,38,.301,.387,.497,.884,91,9,5,0,2,3,0
Elvin Beltre,22,40,161,140,23,40,3,2,5,20,2,1,12,49,.286,.365,.443,.808,62,1,6,2,1,1,0
William Bergolla,19,53,242,210,35,74,9,1,3,29,16,5,24,26,.352,.408,.448,.856,94,2,0,2,6,1,1
Steve Booth,22,48,163,148,23,32,6,0,3,14,0,0,7,45,.216,.278,.318,.595,47,2,6,1,1,0,0
Troy Cairns,21,39,156,145,19,47,7,0,0,9,8,1,9,13,.324,.365,.372,.738,54,1,1,0,1,0,0
Yinner Colina,20,6,18,17,0,1,0,0,0,0,0,0,0,4,.059,.059,.059,.118,1,0,0,1,0,0,0
Brad Correll,21,56,242,224,34,64,11,3,5,41,2,2,17,41,.286,.339,.429,.767,96,8,1,0,0,0,0
Ryan Fry,22,21,89,82,11,16,5,0,4,17,0,0,7,32,.195,.258,.402,.661,33,3,0,0,0,0,0
Phillip Ghutzman,23,2,5,5,0,2,1,0,0,1,0,0,0,0,.400,.400,.600,1.000,3,0,0,0,0,0,0
Jared Humphries*,23,6,23,20,4,6,2,0,0,3,1,0,3,3,.300,.391,.400,.791,8,0,0,0,0,0,0
Jeremy Ison,23,8,20,16,3,3,2,0,0,2,1,0,4,7,.188,.350,.313,.663,5,0,0,0,0,0,0
Matt Krimmel*,21,21,87,69,14,24,5,1,2,16,0,1,13,19,.348,.483,.536,1.019,37,0,5,0,0,0,0
Domonique Lewis,22,11,48,46,9,15,3,0,1,3,3,0,2,10,.326,.354,.457,.811,21,0,0,0,0,0,0
Tiago Magalhaes,21,18,65,56,9,20,5,0,1,14,6,1,6,11,.357,.446,.500,.946,28,1,3,0,0,0,0
Onix Mercado,22,8,30,29,6,9,2,0,1,5,0,0,0,6,.310,.333,.483,.816,14,0,1,0,0,0,0
Rafael Motooka,20,30,96,84,7,19,4,0,0,12,0,1,8,12,.226,.293,.274,.567,23,3,0,4,0,0,0
Alan Moye,19,43,173,157,20,41,6,4,5,22,3,1,9,47,.261,.324,.446,.770,70,3,6,0,1,0,0
Walter Olmstead#,21,44,187,164,29,31,3,0,6,19,2,2,20,65,.189,.289,.317,.606,52,4,3,0,0,1,0
Manuel Paula,21,38,141,127,14,29,4,0,1,9,9,4,6,39,.228,.283,.283,.566,36,0,4,3,1,1,0
Ryan Petersen,22,5,17,15,3,4,2,0,1,1,0,0,2,2,.267,.353,.600,.953,9,0,0,0,0,0,0
Junior Ruiz*,22,56,225,181,40,55,5,1,2,23,10,1,37,19,.304,.430,.376,.806,68,1,4,2,1,0,0
Jarrod Schmidt,21,35,142,121,14,34,4,1,2,16,4,3,15,35,.281,.369,.380,.749,46,0,3,1,2,1,0
Hector Tiburcio#,21,48,209,185,33,48,7,3,2,14,16,4,17,39,.259,.324,.362,.686,67,3,1,5,1,0,0
Jason Vavao,21,51,217,209,35,64,17,0,8,38,3,1,6,60,.306,.323,.502,.825,105,4,0,0,2,0,0
