Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jake Bauers*,19,69,285,257,36,71,18,0,5,36,6,3,21,41,.276,.329,.405,.733,104,9,1,2,4,2,,1
Kes Carter*,25,15,59,50,3,10,2,1,0,2,0,2,8,7,.200,.310,.280,.590,14,1,0,1,0,0,,0
Thomas Coyle*,24,107,415,354,52,81,18,3,6,38,20,9,57,110,.229,.337,.347,.684,123,4,1,2,1,0,,0
Jake DePew,23,55,215,197,15,45,9,2,3,21,0,2,14,65,.228,.280,.340,.620,67,3,1,1,2,0,,0
Wilmer Dominguez,24,1,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,1,0,0,0,0,0,,0
Johnny Field,23,116,491,432,68,110,33,4,14,66,18,3,36,109,.255,.329,.447,.776,193,11,15,2,6,0,,1
Marty Gantt,25,5,14,14,2,2,0,1,0,3,0,0,0,3,.143,.143,.286,.429,4,1,0,0,0,0,,0
Tyler Goeddel,22,123,533,473,68,132,17,10,12,72,28,9,48,98,.279,.350,.433,.783,205,7,6,1,5,1,,1
Hector Guevara,23,36,133,122,13,25,3,0,3,20,1,1,8,15,.205,.248,.303,.551,37,2,0,0,3,0,,0
Patrick Leonard,22,120,514,446,72,114,32,3,10,43,11,3,54,129,.256,.350,.408,.758,182,8,12,0,2,0,,0
Justin O'Conner,23,107,444,429,50,99,27,3,9,53,10,2,13,129,.231,.255,.371,.625,159,10,1,0,1,0,,0
Boog Powell*,22,61,274,238,44,78,6,6,1,22,11,8,29,38,.328,.408,.416,.824,99,2,4,2,1,0,,1
Juniel Querecuto#,22,44,148,129,22,27,5,1,1,10,0,3,14,18,.209,.290,.287,.576,37,6,1,3,1,0,,1
Leonardo Reginatto,25,58,239,210,32,57,11,3,3,30,0,4,23,32,.271,.347,.395,.743,83,7,2,3,1,0,,0
Joey Rickard,24,65,282,236,38,76,19,6,2,32,19,4,39,42,.322,.420,.479,.899,113,2,3,1,3,0,,1
Daniel Robertson,21,78,347,299,49,82,20,5,4,41,2,3,33,58,.274,.363,.415,.778,124,7,11,0,4,0,,1
Cam Seitzer*,25,103,436,383,55,118,26,1,12,59,0,2,46,84,.308,.383,.475,.858,182,7,3,0,4,2,,0
Richie Shaffer,24,39,175,149,22,39,10,0,7,27,3,0,23,49,.262,.362,.470,.832,70,3,1,1,1,0,,1
Dayron Varona,27,69,303,277,37,73,10,7,10,50,4,5,15,52,.264,.310,.458,.769,127,7,6,0,5,0,,0
19 Players,23.1,138,5311,4699,678,1240,266,56,102,625,133,63,481,1081,.264,.338,.409,.748,1924,97,68,19,44,5,,0
