Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Wilson Alvarez,21,0,0,,0.00,2,0,2,0,0,0,1.1,1,0,0,0,1,0,1,0,0,0,5,1.500,6.8,0.0,6.8,6.8,1.00,,0
Ismael Aquino,20,1,1,.500,4.58,10,1,1,0,0,0,17.2,15,15,9,0,11,0,20,2,0,7,80,1.472,7.6,0.0,5.6,10.2,1.82,,0
Ed Baram,22,0,0,,6.57,16,0,4,0,0,1,24.2,24,21,18,1,22,0,33,2,0,7,121,1.865,8.8,0.4,8.0,12.0,1.50,,0
Givaine Basilia,19,0,0,,5.40,2,0,1,0,0,0,1.2,3,3,1,0,0,0,0,0,0,0,9,1.800,16.2,0.0,0.0,0.0,,,0
Jose Dicochea,18,0,2,.000,7.31,6,5,0,0,0,0,16.0,18,14,13,3,8,0,9,1,0,4,73,1.625,10.1,1.7,4.5,5.1,1.13,,0
Gio Dingcong,24,0,0,,27.00,1,0,0,0,0,0,0.1,0,1,1,0,3,0,0,0,0,0,4,9.000,0.0,0.0,81.0,0.0,0.00,,0
Cole Gray,22,0,1,.000,4.50,2,1,1,0,0,0,2.0,1,1,1,1,0,0,2,0,0,0,7,0.500,4.5,4.5,0.0,9.0,,,0
Dennis Herrera*,20,0,4,.000,3.61,14,13,0,0,0,0,47.1,37,27,19,3,27,0,46,2,6,6,211,1.352,7.0,0.6,5.1,8.7,1.70,,0
Gavin Jones,20,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,,0
Malik Jones,23,1,0,1.000,8.36,9,1,1,0,0,0,14.0,18,17,13,0,12,0,12,4,0,3,73,2.143,11.6,0.0,7.7,7.7,1.00,,0
Jorge Juan,20,1,5,.167,7.29,13,6,0,0,0,0,33.1,32,34,27,1,33,0,36,5,1,14,166,1.950,8.6,0.3,8.9,9.7,1.09,,0
Trayson Kubo,21,0,1,.000,9.00,9,3,2,0,0,1,14.0,22,19,14,0,10,0,20,0,0,2,77,2.286,14.1,0.0,6.4,12.9,2.00,,0
Hansen Lopez,18,1,0,1.000,0.00,1,0,1,0,0,0,1.2,1,0,0,0,0,0,0,0,0,0,6,0.600,5.4,0.0,0.0,0.0,,,0
Jesus Luzardo*,21,0,0,,0.00,1,1,0,0,0,0,2.0,1,0,0,0,0,0,5,0,0,0,7,0.500,4.5,0.0,0.0,22.5,,,1
Manuel Manzanillo,21,1,4,.200,7.11,17,0,6,0,0,0,25.1,37,28,20,2,17,0,27,1,1,10,126,2.132,13.1,0.7,6.0,9.6,1.59,,0
Luis Martinez,18,4,1,.800,3.02,15,4,1,0,0,0,41.2,48,19,14,3,5,0,38,2,0,3,182,1.272,10.4,0.6,1.1,8.2,7.60,,0
Jesus Monserratt,22,1,1,.500,6.11,17,0,6,0,0,0,28.0,38,25,19,5,9,0,32,3,1,8,134,1.679,12.2,1.6,2.9,10.3,3.56,,0
Keiro Munoz,20,0,1,.000,6.30,7,0,2,0,0,0,10.0,9,7,7,0,7,0,11,1,0,3,46,1.600,8.1,0.0,6.3,9.9,1.57,,0
Kumar Nambiar*,21,1,4,.200,5.25,15,5,1,0,0,0,36.0,37,22,21,0,17,0,47,1,1,1,158,1.500,9.3,0.0,4.3,11.8,2.76,,0
Bryce Nightengale,22,0,0,,4.50,1,1,0,0,0,0,2.0,1,1,1,0,1,0,1,1,0,1,8,1.000,4.5,0.0,4.5,4.5,1.00,,0
Leudeny Pineda,23,0,2,.000,4.05,6,6,0,0,0,0,26.2,27,19,12,1,5,0,28,3,0,0,114,1.200,9.1,0.3,1.7,9.5,5.60,,0
Sam Romero,22,2,1,.667,4.97,16,0,7,0,0,3,29.0,32,18,16,0,10,2,35,2,0,8,129,1.448,9.9,0.0,3.1,10.9,3.50,,0
Livan Sanchez*,21,1,6,.143,6.15,14,4,0,0,0,0,45.1,52,41,31,1,27,0,44,5,0,19,215,1.743,10.3,0.2,5.4,8.7,1.63,,0
Pedro Santos,19,0,1,.000,8.78,6,5,0,0,0,0,13.1,19,14,13,0,18,0,11,3,1,5,76,2.775,12.8,0.0,12.2,7.4,0.61,,0
Iraj Serrano*,20,0,0,,18.00,2,0,1,0,0,0,2.0,7,4,4,1,0,0,1,0,0,2,13,3.500,31.5,4.5,0.0,4.5,,,0
Noah Vaughan*,22,1,0,1.000,0.00,1,0,1,0,0,0,0.2,1,1,0,0,1,0,0,0,0,0,3,3.000,13.5,0.0,13.5,0.0,0.00,,0
Jake Walkinshaw,22,2,0,1.000,3.28,18,0,11,0,0,1,24.2,26,11,9,1,4,0,29,1,0,6,103,1.216,9.5,0.4,1.5,10.6,7.25,,0
Dominic Yearego,23,2,2,.500,2.16,15,0,6,0,0,1,25.0,20,13,6,1,12,0,38,0,0,8,111,1.280,7.2,0.4,4.3,13.7,3.17,,0
28 Players,20.9,19,37,.339,5.31,56,56,56,0,0,7,486.2,527,375,287,24,260,2,526,39,11,117,2260,1.617,9.7,0.4,4.8,9.7,2.02,,0
