Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Chip Ambres,20,84,380,320,46,74,16,3,7,28,26,8,52,72,.231,.342,.366,.708,117,3,3,3,2,0,,1
Dennis Anderson#,22,29,98,81,7,18,3,1,0,9,0,0,9,17,.222,.337,.284,.621,23,2,6,0,2,0,,0
Dave Callahan*,20,131,528,455,55,120,29,2,7,60,17,5,64,110,.264,.359,.382,.741,174,14,5,1,3,4,,0
James Close,22,7,23,21,4,10,0,2,0,5,1,0,1,5,.476,.478,.667,1.145,14,1,0,0,1,0,,0
Matt DeMarco*,20,29,102,92,12,21,8,1,1,16,1,0,9,15,.228,.304,.370,.673,34,2,1,0,0,0,,0
Medardo Fernandez#,21,25,84,70,8,12,3,0,0,6,3,3,10,15,.171,.289,.214,.503,15,2,2,1,1,0,,0
Frank Ferrand*,27,77,296,267,38,67,7,6,12,42,1,4,24,45,.251,.313,.457,.770,122,1,1,2,2,1,,0
Matt Frick,24,100,376,327,48,86,12,2,10,59,4,4,37,67,.263,.348,.404,.752,132,12,8,0,4,2,,0
Scott Goodman*,22,129,513,423,68,99,27,2,16,54,1,2,73,110,.234,.365,.421,.785,178,8,15,0,2,5,,0
Kevin Hooper,23,123,546,457,73,114,25,6,3,38,17,2,73,83,.249,.359,.350,.710,160,6,6,9,1,2,,1
Steve Morales#,22,42,131,114,9,25,3,0,4,19,0,0,11,24,.219,.302,.351,.653,40,2,3,2,1,0,,0
Drew Niles#,23,14,47,40,4,7,0,2,0,5,1,1,4,9,.175,.239,.275,.514,11,1,0,1,2,0,,0
Matt Padgett*,22,125,506,446,60,104,22,2,12,60,5,3,53,139,.233,.318,.372,.690,166,13,4,0,3,5,,0
Dave Paulino*,20,15,28,20,2,2,0,0,0,1,2,2,8,5,.100,.357,.100,.457,2,1,0,0,0,0,,0
Kevin Perkins,22,91,301,255,34,72,12,0,4,27,9,5,32,49,.282,.381,.376,.758,96,8,10,2,2,4,,0
Luis Ugueto#,21,114,437,393,43,92,13,2,1,32,12,14,28,83,.234,.291,.285,.576,112,10,5,7,4,0,,1
Luis Venales,20,6,15,13,1,3,0,0,0,2,0,0,2,4,.231,.333,.231,.564,3,0,0,0,0,0,,0
Kelley Washington,20,107,400,365,45,75,14,4,1,30,20,9,25,113,.205,.263,.274,.537,100,6,5,1,4,1,,0
Josh Wilson,19,13,57,52,2,14,3,1,1,6,0,0,3,14,.269,.316,.423,.739,22,2,1,0,1,0,,1
Dominic Woody,21,64,262,235,27,55,11,1,5,22,0,0,20,54,.234,.305,.353,.659,83,4,5,0,2,1,,0
20 Players,21.8,139,5130,4446,586,1070,208,37,84,521,120,62,538,1033,.241,.331,.361,.692,1604,98,80,29,37,25,,0
