Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Dave Abreu#,21,78,323,285,40,82,14,3,1,35,29,12,26,51,.288,.356,.368,.724,105,6,4,8,0,1,,0
Ronald Acuna Sr.,21,13,40,39,1,7,2,0,0,0,3,1,1,17,.179,.200,.231,.431,9,0,0,0,0,0,,0
Craig Brazell*,20,112,439,406,35,98,28,0,8,57,3,3,15,82,.241,.279,.369,.648,150,6,9,1,8,1,,1
Jason Brett,23,80,229,190,31,52,7,1,1,20,14,7,29,52,.274,.378,.337,.715,64,3,4,4,2,1,,0
Jose Castaneda,22,14,50,43,5,5,0,0,0,0,0,0,7,8,.116,.240,.116,.356,5,2,0,0,0,0,,0
Carlos Castillo#,19,31,113,106,7,23,4,0,0,6,2,2,4,26,.217,.252,.255,.507,27,0,1,2,0,0,,0
Enrique Cruz,18,49,185,157,19,29,12,0,1,12,1,3,25,44,.185,.299,.280,.579,44,1,1,1,1,1,,1
Rudy De La Cruz,20,55,179,164,20,34,6,2,2,12,15,1,10,43,.207,.261,.305,.566,50,2,2,3,0,0,,0
Pat Deschenes*,22,125,508,441,53,114,27,3,4,57,4,1,53,90,.259,.347,.361,.708,159,7,9,1,4,2,,0
Steve Elzy,22,57,201,182,22,41,9,0,2,12,2,0,17,28,.225,.294,.308,.601,56,5,1,0,1,0,,0
Rafael Gomez,22,10,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Eric Guyton,23,94,377,323,44,90,12,4,7,55,1,2,39,70,.279,.373,.406,.779,131,4,11,2,2,0,,0
Mike Jacobs*,19,18,62,56,1,12,5,0,0,8,1,1,6,19,.214,.290,.304,.594,17,2,0,0,0,1,,1
Brian Jenkins,21,60,236,217,25,58,12,2,3,23,5,2,14,41,.267,.318,.382,.700,83,1,3,0,2,2,,0
Francisco Lebron,25,14,54,43,4,8,4,0,1,5,0,1,9,13,.186,.340,.349,.688,15,1,1,1,0,0,,0
Al Mento,22,48,180,149,10,20,8,0,1,16,12,6,21,40,.134,.247,.208,.455,31,2,3,2,5,0,,0
Chase Mulvehill,22,47,182,160,21,37,5,2,2,11,4,7,18,55,.231,.319,.325,.644,52,1,3,0,1,0,,0
Javier Ochoa,21,35,132,126,13,35,9,0,2,13,0,2,4,21,.278,.311,.397,.707,50,1,2,0,0,0,,0
Josh Perich,20,6,21,19,0,3,0,0,0,0,0,0,2,8,.158,.238,.158,.396,3,0,0,0,0,0,,0
Prentice Redman,20,131,555,497,60,129,19,1,3,46,26,10,52,90,.260,.332,.320,.652,159,5,3,1,2,1,,1
Marvin Seale#,21,120,526,453,76,132,23,6,6,37,52,14,53,125,.291,.381,.408,.789,185,7,13,6,1,1,,0
Brian Shipp,21,49,173,155,14,28,5,0,2,6,7,2,10,57,.181,.256,.252,.507,39,5,6,1,1,0,,0
Ryan Smith,21,26,96,71,12,14,2,2,0,3,1,0,19,18,.197,.394,.282,.675,20,4,4,2,0,0,,0
Brad Wright*,24,65,234,217,19,60,12,0,2,23,3,2,10,37,.276,.313,.359,.673,78,6,3,1,3,0,,0
Michael Yancy,21,3,11,11,1,2,0,0,0,1,0,1,0,4,.182,.182,.182,.364,2,0,0,0,0,0,,0
25 Players,21.2,137,5107,4511,533,1113,225,26,48,458,185,80,444,1039,.247,.323,.340,.663,1534,71,83,36,33,11,,0
