Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Cody Allen,22,0,0,,0.00,1,0,0,0,0,0,3.0,1,0,0,0,0,0,3,0,0,0,10,0.333,3.0,0.0,0.0,9.0,,,1
Brett Brach,23,6,9,.400,3.60,21,19,1,1,0,0,115.0,97,48,46,8,37,0,72,7,0,3,475,1.165,7.6,0.6,2.9,5.6,1.95,,0
Rob Bryson,23,0,0,,0.64,10,0,3,0,0,1,14.0,6,1,1,1,3,0,20,0,0,0,50,0.643,3.9,0.6,1.9,12.9,6.67,,0
Clayton Cook,20,9,9,.500,4.56,25,25,0,0,0,0,122.1,124,70,62,10,53,1,106,5,1,3,539,1.447,9.1,0.7,3.9,7.8,2.00,,0
Jose Flores,22,4,5,.444,6.02,42,0,19,0,0,2,55.1,72,46,37,2,19,3,49,0,0,5,256,1.645,11.7,0.3,3.1,8.0,2.58,,0
Michael Goodnight,22,1,0,1.000,1.69,1,1,0,0,0,0,5.1,3,1,1,0,0,0,6,2,0,0,20,0.563,5.1,0.0,0.0,10.1,,,0
Preston Guilmet,23,1,1,.500,2.16,52,0,48,0,0,35,58.1,43,14,14,4,11,1,60,0,0,3,226,0.926,6.6,0.6,1.7,9.3,5.45,,1
Trey Haley,21,1,1,.500,3.77,19,0,6,0,0,1,28.2,25,14,12,1,17,0,27,3,0,4,125,1.465,7.8,0.3,5.3,8.5,1.59,,0
T.J. House*,21,6,12,.333,5.19,25,24,0,1,1,0,130.0,133,85,75,12,66,0,89,6,0,8,581,1.531,9.2,0.8,4.6,6.2,1.35,,1
Francisco Jimenez*,22,4,3,.571,3.23,26,7,4,0,0,0,69.2,69,29,25,4,23,1,75,1,0,3,293,1.321,8.9,0.5,3.0,9.7,3.26,,0
Chris Jones*,22,7,1,.875,3.36,43,0,14,0,0,0,72.1,65,31,27,6,30,3,66,1,0,12,310,1.313,8.1,0.7,3.7,8.2,2.20,,0
Kyle Landis,25,9,2,.818,2.15,32,0,16,0,0,3,50.1,33,12,12,5,9,0,61,2,1,0,189,0.834,5.9,0.9,1.6,10.9,6.78,,0
Joey Mahalic,22,0,0,,11.17,5,0,1,0,0,0,9.2,16,13,12,1,5,0,4,1,0,1,51,2.172,14.9,0.9,4.7,3.7,0.80,,0
T.J. McFarland*,22,0,1,.000,2.25,2,2,0,0,0,0,12.0,9,5,3,2,1,0,12,0,0,0,48,0.833,6.8,1.5,0.8,9.0,12.00,,1
Adam Miller,26,0,1,.000,4.91,8,0,3,0,0,1,11.0,8,7,6,2,5,0,14,1,0,0,47,1.182,6.5,1.6,4.1,11.5,2.80,,0
Toru Murata,26,3,2,.600,2.36,22,5,4,0,0,2,49.2,37,14,13,2,10,1,58,1,0,2,191,0.946,6.7,0.4,1.8,10.5,5.80,,1
Drew Pomeranz*,22,3,2,.600,1.87,15,15,0,0,0,0,77.0,56,22,16,2,32,0,95,1,0,6,313,1.143,6.5,0.2,3.7,11.1,2.97,,1
Marty Popham,23,6,2,.750,4.19,22,16,2,0,0,0,96.2,92,47,45,17,19,0,95,2,0,5,397,1.148,8.6,1.6,1.8,8.8,5.00,,0
Mike Rayl*,22,1,3,.250,4.61,8,8,0,0,0,0,41.0,48,23,21,6,13,0,37,1,0,2,179,1.488,10.5,1.3,2.9,8.1,2.85,,0
J.D. Reichenbach*,23,1,0,1.000,0.00,2,1,1,0,0,0,6.0,0,0,0,0,2,0,3,1,0,0,19,0.333,0.0,0.0,3.0,4.5,1.50,,0
Nick Sarianides,21,2,0,1.000,4.05,6,0,1,0,0,0,13.1,15,6,6,0,9,0,6,0,0,2,61,1.800,10.1,0.0,6.1,4.1,0.67,,0
Giovanni Soto*,20,4,4,.500,3.23,15,11,1,0,0,0,64.0,56,29,23,5,21,0,64,7,1,1,269,1.203,7.9,0.7,3.0,9.0,3.05,,1
Tyler Sturdevant,25,4,2,.667,1.98,21,0,6,0,0,1,41.0,31,10,9,3,8,0,44,1,0,0,162,0.951,6.8,0.7,1.8,9.7,5.50,,1
Travis Turek,23,3,0,1.000,3.57,12,0,3,0,0,0,22.2,22,9,9,1,10,0,17,1,0,0,97,1.412,8.7,0.4,4.0,6.8,1.70,,0
Steven Wright,26,1,2,.333,4.46,7,4,3,0,0,0,38.1,47,28,19,7,16,0,27,1,0,7,172,1.643,11.0,1.6,3.8,6.3,1.69,,1
25 Players,22.5,76,62,.551,3.68,138,138,136,2,13,46,1206.2,1108,564,494,101,419,10,1110,45,3,67,5080,1.265,8.3,0.8,3.1,8.3,2.65,,0
