Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Bryan Augenstein,24,0,2,.000,10.38,3,2,0,0,0,0,4.1,6,5,5,2,0,0,6,0,0,0,19,1.385,12.5,4.2,0.0,12.5,,,1
Blaine Boyer,29,1,1,.500,5.06,3,3,0,0,0,0,10.2,6,6,6,1,3,0,11,0,0,0,41,0.844,5.1,0.8,2.5,9.3,3.67,,1
Jared Bradford,25,0,0,,5.40,1,0,0,0,0,0,1.2,1,1,1,0,3,0,2,0,0,0,9,2.400,5.4,0.0,16.2,10.8,0.67,,0
Keith Butler,22,1,0,1.000,1.25,34,0,27,0,0,12,36.0,19,6,5,1,18,0,52,2,0,0,147,1.028,4.8,0.3,4.5,13.0,2.89,,1
Daniel Calhoun*,24,4,3,.571,3.28,36,0,9,0,0,1,57.2,60,23,21,3,15,2,39,3,0,0,240,1.301,9.4,0.5,2.3,6.1,2.60,,0
Richard Castillo,21,5,4,.556,3.62,13,10,1,0,0,0,59.2,62,25,24,3,22,1,47,3,0,0,255,1.408,9.4,0.5,3.3,7.1,2.14,,0
Maikel Cleto,22,1,1,.500,2.48,5,5,0,0,0,0,29.0,20,10,8,2,10,0,33,2,0,2,119,1.034,6.2,0.6,3.1,10.2,3.30,,1
Chris Corrigan,23,1,1,.500,3.48,32,0,12,0,0,0,41.1,49,18,16,1,21,2,29,0,0,5,188,1.694,10.7,0.2,4.6,6.3,1.38,,0
Eric Fornataro,23,7,13,.350,3.67,24,24,0,1,0,0,144.2,150,68,59,7,50,0,116,12,0,16,635,1.382,9.3,0.4,3.1,7.2,2.32,,1
Sam Freeman*,24,0,0,,4.00,7,0,2,0,0,0,9.0,8,5,4,0,4,0,7,0,0,0,37,1.333,8.0,0.0,4.0,7.0,1.75,,1
John Gast*,22,5,4,.556,3.95,13,12,0,1,0,0,82.0,85,40,36,7,28,1,59,8,0,5,356,1.378,9.3,0.8,3.1,6.5,2.11,,1
Nick Greenwood*,23,0,0,,9.00,2,0,1,0,0,0,3.0,3,3,3,1,0,0,3,1,0,0,13,1.000,9.0,3.0,0.0,9.0,,,1
Deryk Hooker,22,0,0,,0.00,1,1,0,0,0,0,4.0,3,0,0,0,0,0,5,0,0,0,15,0.750,6.8,0.0,0.0,11.3,,,0
Joe Kelly,23,5,2,.714,2.60,12,11,0,0,0,0,72.2,56,26,21,1,34,0,62,8,0,5,305,1.239,6.9,0.1,4.2,7.7,1.82,,1
