Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Mitch Atkins,25,0,1,.000,3.00,2,2,0,0,0,0,9.0,7,3,3,1,0,0,14,1,0,0,35,0.778,7.0,1.0,0.0,14.0,,,1
Tim Bascom,26,1,0,1.000,0.00,1,1,0,0,0,0,6.0,4,0,0,0,2,0,7,0,0,0,22,1.000,6.0,0.0,3.0,10.5,3.50,,0
Ryan Berry,22,0,0,,0.00,1,1,0,0,0,0,4.0,3,0,0,0,0,0,4,0,0,0,15,0.750,6.8,0.0,0.0,9.0,,,0
Bobby Bundy,21,11,5,.688,2.75,20,20,0,1,0,0,121.0,102,43,37,8,31,0,100,10,0,11,491,1.099,7.6,0.6,2.3,7.4,3.23,,0
Scott Copeland,23,3,2,.600,2.14,6,6,0,0,0,0,33.2,25,8,8,0,15,1,22,3,0,2,137,1.188,6.7,0.0,4.0,5.9,1.47,,1
Josh Dowdy,24,0,1,.000,10.13,2,0,1,0,0,0,2.2,3,3,3,0,3,0,3,0,0,1,13,2.250,10.1,0.0,10.1,10.1,1.00,,0
Oliver Drake,24,8,3,.727,2.14,14,13,0,2,1,0,96.2,78,27,23,1,18,1,80,4,0,6,374,0.993,7.3,0.1,1.7,7.4,4.44,,1
D.J. Ferguson,23,0,1,.000,10.13,1,1,0,0,0,0,2.2,3,3,3,0,4,0,1,0,0,1,15,2.625,10.1,0.0,13.5,3.4,0.25,,0
Sean Gleason,25,1,3,.250,4.53,50,0,46,0,0,32,47.2,38,24,24,5,19,1,58,0,0,3,202,1.196,7.2,0.9,3.6,11.0,3.05,,0
Jason Gurka*,23,1,1,.500,3.18,20,0,8,0,0,1,28.1,19,10,10,2,9,0,34,1,0,0,110,0.988,6.0,0.6,2.9,10.8,3.78,,1
Nick Haughian*,24,8,7,.533,3.67,27,21,3,1,1,0,135.0,134,62,55,9,40,1,102,7,0,7,557,1.289,8.9,0.6,2.7,6.8,2.55,,0
Randy Henry,21,0,3,.000,3.60,9,0,6,0,0,1,15.0,17,6,6,1,2,0,11,1,0,0,63,1.267,10.2,0.6,1.2,6.6,5.50,,0
Dan Klein,22,0,1,.000,1.15,7,0,5,0,0,0,15.2,9,2,2,2,3,0,21,1,0,1,60,0.766,5.2,1.1,1.7,12.1,7.00,,0
Brian Matusz*,24,0,0,,2.25,1,1,0,0,0,0,4.0,2,1,1,0,2,0,2,0,0,0,16,1.000,4.5,0.0,4.5,4.5,1.00,,1
Cole McCurry*,25,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,,0
Justin Moore,21,3,0,1.000,3.40,33,0,12,0,0,1,55.2,41,22,21,4,27,1,43,4,0,1,238,1.222,6.6,0.6,4.4,7.0,1.59,,0
Kyle Moore,25,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,1.000,0.0,0.0,9.0,0.0,0.00,,0
Nathan Moreau*,24,11,12,.478,4.40,27,26,0,0,0,0,141.0,133,80,69,13,60,0,106,12,0,12,623,1.369,8.5,0.8,3.8,6.8,1.77,,0
Kenny Moreland,25,2,0,1.000,3.41,36,0,8,0,0,1,60.2,53,23,23,7,13,0,41,1,0,2,240,1.088,7.9,1.0,1.9,6.1,3.15,,0
Ryan O'Shea,25,3,6,.333,3.09,25,8,10,0,0,2,75.2,66,28,26,8,23,0,54,5,0,3,312,1.176,7.9,1.0,2.7,6.4,2.35,,0
Chris Petrini*,24,2,2,.500,2.08,30,0,11,0,0,3,47.2,35,15,11,3,21,1,53,1,1,6,196,1.175,6.6,0.6,4.0,10.0,2.52,,0
Jake Pettit*,24,7,0,1.000,1.62,10,10,0,0,0,0,55.2,42,12,10,4,15,0,41,4,1,0,218,1.024,6.8,0.6,2.4,6.6,2.73,,0
Jake Rasner,24,1,2,.333,10.45,7,4,1,0,0,0,20.2,35,29,24,3,9,0,11,3,0,0,109,2.129,15.2,1.3,3.9,4.8,1.22,,0
Clay Schrader,21,1,1,.500,1.13,15,0,10,0,0,3,24.0,8,3,3,1,19,0,35,1,0,1,100,1.125,3.0,0.4,7.1,13.1,1.84,,0
Will Startup*,26,3,0,1.000,3.14,25,0,6,0,0,1,48.2,38,18,17,6,14,1,38,2,0,1,200,1.068,7.0,1.1,2.6,7.0,2.71,,0
Ryohei Tanaka,28,9,5,.643,3.33,23,18,2,0,0,1,113.2,118,47,42,9,18,0,84,1,0,6,464,1.196,9.3,0.7,1.4,6.7,4.67,,0
Ashur Tolliver*,23,1,1,.500,3.00,5,0,4,0,0,1,9.0,8,3,3,2,0,0,8,1,0,0,38,0.889,8.0,2.0,0.0,8.0,,,1
Rick Zagone*,24,4,2,.667,2.97,7,7,0,0,0,0,36.1,31,16,12,3,14,0,27,3,0,1,153,1.239,7.7,0.7,3.5,6.7,1.93,,0
28 Players,24.0,80,59,.576,3.22,139,139,135,4,12,47,1212.0,1052,488,433,92,382,7,1001,66,2,65,5008,1.183,7.8,0.7,2.8,7.4,2.62,,0
