Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Lana Akau,21,16,60,55,6,13,2,0,0,4,1,1,3,17,.236,.300,.273,.573,15,1,2,0,0,0,0,2017,Adv A,OAK
Luis Barrera*,21,35,124,114,15,26,2,0,4,16,3,1,8,25,.228,.276,.351,.627,40,3,0,1,1,0,1,2017,Adv A,OAK
Skye Bolt#,23,114,496,432,76,105,24,7,15,66,9,8,53,134,.243,.327,.435,.762,188,3,3,4,4,1,1,2017,Adv A,OAK
Seth Brown*,24,135,579,518,80,140,18,7,30,109,7,7,56,146,.270,.340,.506,.846,262,3,1,0,4,1,1,2017,Adv A,OAK
Matt Chapman,24,2,8,7,0,0,0,0,0,0,0,0,1,3,.000,.125,.000,.125,0,0,0,0,0,0,1,2017,Adv A,OAK
Santiago Chavez,21,52,180,167,12,32,10,0,2,11,2,1,10,58,.192,.240,.287,.528,48,4,1,1,1,0,0,2017,Adv A,OAK
Branden Cogswell*,24,71,293,255,32,72,15,1,0,23,4,2,34,48,.282,.368,.349,.717,89,6,1,2,1,1,0,2017,Adv A,OAK
Edwin Diaz,21,13,51,45,2,4,0,1,0,3,0,0,4,15,.089,.160,.133,.293,6,1,0,1,1,0,0,2017,Adv A,OAK
Trent Gilbert*,24,31,121,115,16,32,7,1,3,13,1,0,3,32,.278,.308,.435,.743,50,0,2,1,0,0,0,2017,Adv A,OAK
James Harris,23,21,89,82,11,20,5,0,1,9,2,1,7,20,.244,.303,.341,.645,28,2,0,0,0,1,0,2017,Adv A,OAK
Chris Iriart,22,58,222,202,20,41,7,0,10,29,0,0,15,89,.203,.270,.386,.656,78,4,4,0,1,0,0,2017,Adv A,OAK
Richie Martin,22,23,103,94,16,25,2,3,1,6,1,1,8,21,.266,.330,.383,.713,36,1,1,0,0,0,1,2017,Adv A,OAK
Nate Mondou*,22,59,257,223,38,62,8,4,2,27,8,5,28,57,.278,.362,.377,.739,84,1,3,0,3,0,0,2017,Adv A,OAK
Sean Murphy,22,45,178,165,22,49,11,0,9,26,0,0,11,33,.297,.343,.527,.870,87,9,1,0,1,0,1,2017,Adv A,OAK
Sheldon Neuse,22,22,94,83,21,32,3,0,7,22,2,0,9,25,.386,.457,.675,1.132,56,1,2,0,0,0,1,2017,Adv A,OAK
Sandber Pimentel*,22,70,281,244,40,68,8,0,14,42,0,0,36,78,.279,.374,.484,.857,118,6,1,0,0,2,0,2017,Adv A,OAK
Argenis Raga,22,48,176,162,24,42,11,0,6,20,0,0,13,40,.259,.313,.438,.751,71,9,0,0,1,0,0,2017,Adv A,OAK
Tyler Ramirez*,22,76,328,279,51,84,12,2,7,39,5,2,45,80,.301,.399,.434,.833,121,4,2,0,2,0,0,2017,Adv A,OAK
Marcus Semien,26,5,20,17,2,6,3,0,1,5,0,0,0,2,.353,.300,.706,1.006,12,0,0,0,3,0,1,2017,Adv A,OAK
Brett Siddall*,22,117,490,440,78,132,23,0,21,68,3,1,33,104,.300,.365,.495,.861,218,7,14,0,3,1,0,2017,Adv A,OAK
Jake Smolinski,28,7,32,24,5,6,1,0,1,10,0,1,5,4,.250,.375,.417,.792,10,1,1,0,2,0,1,2017,Adv A,OAK
Josh Vidales#,23,62,271,243,20,50,7,0,1,20,3,6,23,59,.206,.272,.247,.519,60,3,0,3,2,0,0,2017,Adv A,OAK
Eli White,23,115,502,448,71,121,32,6,4,36,12,5,41,121,.270,.342,.395,.737,177,9,9,2,2,0,1,2017,Adv A,OAK
Mikey White,23,115,488,440,59,115,27,4,17,73,4,0,40,121,.261,.331,.457,.787,201,12,6,1,1,0,0,2017,Adv A,OAK
