Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Tyler Alamo,22,114,453,427,61,120,24,0,12,42,0,1,21,108,.281,.322,.422,.744,180,20,5,0,0,3,0
Roberto Caro#,23,39,110,92,10,17,2,2,1,15,5,4,13,29,.185,.303,.283,.585,26,0,3,1,1,0,0
Bryant Flete*,24,70,300,275,45,84,15,0,6,37,4,3,18,53,.305,.355,.425,.780,117,2,4,1,2,2,0
Robert Garcia#,23,108,378,339,42,84,6,3,2,31,16,12,26,100,.248,.307,.301,.608,102,1,5,4,4,1,0
Trent Giambrone,23,128,529,480,65,116,15,0,12,44,7,6,36,101,.242,.297,.348,.644,167,11,4,3,6,0,1
P.J. Higgins,24,98,405,342,32,81,9,0,4,23,3,1,43,47,.237,.327,.298,.625,102,13,5,10,5,0,1
Jesse Hodges,23,124,506,447,58,120,26,3,13,63,4,3,45,105,.268,.345,.427,.772,191,8,8,4,2,1,0
Eloy Jimenez,20,42,174,155,23,42,6,2,8,32,0,0,18,35,.271,.351,.490,.841,76,8,1,0,0,2,1
Vimael Machin*,23,45,173,157,19,43,6,0,1,15,0,2,16,31,.274,.341,.331,.672,52,3,0,0,0,1,1
Eddy Martínez,22,127,502,464,59,113,11,2,14,61,6,6,31,78,.244,.297,.366,.663,170,9,5,0,2,1,0
Andruw Monasterio,20,26,97,87,9,21,4,0,0,5,1,1,8,14,.241,.313,.287,.600,25,1,1,1,0,0,0
Connor Myers,23,95,332,298,29,56,13,2,0,24,7,3,16,97,.188,.234,.245,.479,73,4,3,12,3,0,0
Adonis Paula,23,51,168,147,12,40,4,0,2,18,1,1,16,52,.272,.353,.340,.693,50,2,3,1,1,0,0
Tyler Pearson,25,35,129,113,17,29,7,0,4,11,0,0,10,31,.257,.339,.425,.763,48,7,4,2,0,1,0
Matt Rose,22,65,254,233,30,53,15,1,14,38,0,0,15,63,.227,.281,.481,.761,112,3,3,1,2,2,0
Carlos Sepulveda*,20,28,125,112,13,22,2,0,0,7,0,1,11,19,.196,.272,.214,.486,24,1,1,0,1,0,0
Zack Short,22,65,277,232,34,61,11,3,6,21,3,5,40,50,.263,.372,.414,.786,96,1,2,0,3,2,1
Daniel Spingola*,24,64,253,221,27,63,15,6,2,27,5,0,27,66,.285,.368,.434,.802,96,6,3,0,2,2,0
