Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Victor Acosta,21,31,112,102,8,31,7,0,2,16,3,3,10,14,.304,.366,.431,.797,44,4,0,0,0,2,0
Jordan Betts,25,98,389,340,54,89,24,0,13,51,5,1,40,104,.262,.335,.447,.782,152,7,1,1,7,1,0
Michael Chavis,21,59,250,223,50,71,17,2,17,55,1,0,19,57,.318,.388,.641,1.029,143,4,7,0,1,0,1
Chad De La Guerra*,24,58,250,218,47,64,16,3,5,36,5,2,25,40,.294,.368,.463,.832,101,6,2,3,2,0,0
Conrad Gregor*,25,30,128,106,13,32,8,0,4,19,4,1,21,20,.302,.422,.491,.912,52,1,1,0,0,1,0
Bryan Hudson*,22,80,290,249,37,58,5,0,0,15,22,6,38,72,.233,.332,.253,.585,63,2,0,1,2,1,0
Trenton Kemp,21,33,130,117,22,37,10,3,2,15,4,1,11,34,.316,.369,.504,.874,59,0,0,0,2,0,0
Deiner Lopez#,23,19,77,74,11,19,2,1,2,10,7,3,2,9,.257,.276,.392,.668,29,0,0,1,0,0,0
Nick Lovullo,23,74,262,231,26,54,7,3,1,19,4,3,24,39,.234,.310,.303,.613,70,6,2,4,1,0,0
Chris Madera,24,59,248,219,19,51,5,2,0,14,9,6,22,35,.233,.306,.274,.580,60,6,1,6,0,0,0
Tate Matheny,23,114,488,429,78,114,26,7,7,46,27,7,44,119,.266,.338,.408,.745,175,8,4,8,3,3,0
Matt McLean*,23,3,8,6,1,2,2,0,0,0,0,0,1,2,.333,.500,.667,1.167,4,0,1,0,0,0,0
Mike Meyers,23,86,338,314,37,80,13,2,2,29,8,4,17,99,.255,.299,.328,.627,103,2,3,4,0,0,0
Derek Miller,24,8,29,22,5,2,1,0,0,1,1,0,6,8,.091,.310,.136,.447,3,1,1,0,0,0,0
Jhon Nunez#,22,55,202,182,23,52,9,1,3,32,4,5,9,34,.286,.328,.396,.724,72,1,4,4,3,1,0
Josh Ockimey*,21,100,425,349,56,96,20,2,11,63,1,4,66,110,.275,.388,.438,.827,153,11,3,0,7,9,0
Justin Pacchioli,24,5,21,15,1,0,0,0,0,0,1,0,4,2,.000,.286,.000,.286,0,1,2,0,0,0,0
Austin Rei,23,95,373,319,41,71,30,0,3,38,3,5,39,96,.223,.330,.345,.675,110,4,13,0,2,1,0
Steven Reveles,24,5,19,16,4,3,1,0,0,0,1,0,2,5,.188,.278,.250,.528,4,0,0,1,0,0,0
Eddy Reynoso,22,3,6,5,0,1,0,0,0,0,0,0,1,1,.200,.333,.200,.533,1,0,0,0,0,0,0
Jeremy Rivera#,22,84,358,325,28,80,22,0,2,24,3,4,15,66,.246,.284,.332,.616,108,7,3,13,2,1,0
Jose Sermo#,26,110,431,384,55,96,35,0,14,58,8,0,40,145,.250,.322,.451,.772,173,10,2,2,3,8,0
Tyler Spoon,24,41,162,144,12,29,5,1,2,17,2,0,15,33,.201,.280,.292,.571,42,5,1,1,1,0,0
Granger Studdard*,22,10,41,36,2,8,0,0,0,3,0,0,2,9,.222,.317,.222,.539,8,1,3,0,0,0,0
Josh Tobias#,24,21,97,87,16,30,7,0,2,11,4,2,8,16,.345,.412,.494,.907,43,1,2,0,0,0,0
Kyri Washington,22,18,66,60,5,15,3,0,1,8,1,1,4,24,.250,.308,.350,.658,21,1,1,1,0,0,0
