Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Willie Argo,27,54,232,201,25,47,14,1,6,30,13,3,22,60,.234,.315,.403,.718,81,3,4,0,5,1,0
Rayder Ascanio#,21,66,268,233,25,52,16,1,4,24,3,4,26,40,.223,.304,.352,.656,82,5,2,5,2,0,0
Jay Baum,24,9,37,35,3,9,2,2,1,8,1,1,2,8,.257,.297,.514,.812,18,0,0,0,0,0,0
Braden Bishop,23,88,412,355,71,105,25,3,2,32,16,4,45,65,.296,.385,.400,.785,142,8,7,4,1,0,1
Jordan Cowan*,22,122,533,468,67,127,20,2,2,39,18,5,50,88,.271,.345,.335,.680,157,11,4,8,3,2,0
Joey Curletta,23,121,528,454,72,116,37,1,15,68,13,1,62,136,.256,.343,.441,.783,200,12,3,0,9,1,0
Joe DeCarlo,23,96,381,325,45,78,14,2,13,46,1,2,42,99,.240,.346,.415,.762,135,4,12,0,2,1,0
Ricky Eusebio,23,32,132,121,22,26,11,1,4,9,0,1,9,34,.215,.280,.421,.702,51,1,2,0,0,0,0
Eric Filia*,24,128,567,491,63,160,28,5,5,59,9,6,65,45,.326,.407,.434,.841,213,12,6,0,5,5,0
Austin Grebeck,22,16,50,39,7,5,1,0,0,1,4,1,10,17,.128,.300,.154,.454,6,0,0,0,1,0,0
Kyle Lewis,21,38,167,149,20,38,4,0,6,24,2,1,15,38,.255,.323,.403,.726,60,5,1,0,2,0,1
Luis Liberato*,21,68,283,257,41,66,11,5,8,28,7,4,21,80,.257,.314,.432,.746,111,4,1,3,1,2,0
Chris Mariscal,24,85,382,325,52,99,13,6,7,49,6,5,44,75,.305,.392,.446,.838,145,4,6,2,5,0,0
Arturo Nieto,24,78,297,266,35,63,12,1,5,27,1,1,25,73,.237,.310,.346,.656,92,6,4,0,2,0,0
Joe Rizzo*,19,5,21,20,1,4,0,1,0,1,0,0,1,8,.200,.238,.300,.538,6,0,0,0,0,0,0
Kevin Santa*,22,16,50,45,5,11,0,0,1,5,1,3,4,4,.244,.320,.311,.631,14,0,1,0,0,0,0
Ryan Scott,22,15,43,40,3,4,1,0,0,2,1,0,3,15,.100,.163,.125,.288,5,0,0,0,0,0,0
Logan Taylor,23,82,358,316,37,76,26,3,8,59,4,4,24,107,.241,.305,.418,.723,132,7,9,1,8,0,0
Daniel Torres,25,25,94,83,9,15,1,0,0,8,0,1,7,21,.181,.258,.193,.451,16,2,2,1,1,0,0
Donovan Walton*,23,67,272,242,37,65,16,1,2,24,6,6,27,49,.269,.349,.368,.717,89,7,3,0,0,0,1
Gianfranco Wawoe,22,97,411,374,36,101,17,6,2,62,15,8,23,59,.270,.316,.364,.680,136,8,4,6,4,0,0
