Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Dan Altavilla,23,7,3,.700,1.91,43,0,35,0,0,16,56.2,40,15,12,3,22,1,65,3,0,2,235,1.094,6.4,0.5,3.5,10.3,2.95,1,2016,AA,SEA
Matt Anderson,24,3,1,.750,3.65,41,0,19,0,0,4,61.2,63,26,25,2,16,0,56,2,0,4,259,1.281,9.2,0.3,2.3,8.2,3.50,0,2016,AA,SEA
Brett Ash,25,12,8,.600,4.46,25,24,0,1,0,0,135.1,177,78,67,9,31,0,59,6,0,12,592,1.537,11.8,0.6,2.1,3.9,1.90,0,2016,AA,SEA
Paul Blackburn,22,3,1,.750,3.54,8,7,0,0,0,0,40.2,42,16,16,2,9,0,27,0,0,1,166,1.254,9.3,0.4,2.0,6.0,3.00,1,2016,AA,SEA
Aaron Brooks,24,1,0,1.000,5.01,16,0,5,0,0,0,23.1,32,16,13,0,8,0,24,0,0,0,109,1.714,12.3,0.0,3.1,9.3,3.00,0,2016,AA,SEA
Edwin Diaz,22,3,3,.500,2.21,16,6,4,0,0,1,40.2,32,13,10,3,7,0,54,2,1,2,162,0.959,7.1,0.7,1.5,12.0,7.71,1,2016,AA,SEA
Bryan Evans,29,0,1,.000,3.44,3,3,0,0,0,0,18.1,17,7,7,3,4,0,20,1,0,3,77,1.145,8.3,1.5,2.0,9.8,5.00,0,2016,AA,SEA
Sam Gaviglio,26,5,5,.500,4.15,18,17,0,0,0,0,102.0,104,51,47,7,22,0,73,1,0,3,423,1.235,9.2,0.6,1.9,6.4,3.32,1,2016,AA,SEA
Ryne Harper,27,4,5,.444,2.51,42,0,21,0,0,6,68.0,52,23,19,2,25,0,95,2,1,2,275,1.132,6.9,0.3,3.3,12.6,3.80,1,2016,AA,SEA
Tyler Herb,24,2,3,.400,5.04,11,11,0,0,0,0,55.1,57,35,31,4,27,0,41,4,0,5,247,1.518,9.3,0.7,4.4,6.7,1.52,0,2016,AA,SEA
Ryan Horstman*,23,1,3,.250,5.70,23,0,5,0,0,0,23.2,26,20,15,1,27,0,26,1,0,3,123,2.239,9.9,0.4,10.3,9.9,0.96,0,2016,AA,SEA
Kyle Hunter*,27,3,4,.429,4.25,27,4,1,0,0,0,72.0,74,39,34,5,29,1,43,1,0,3,310,1.431,9.3,0.6,3.6,5.4,1.48,0,2016,AA,SEA
Andrew Kittredge,26,1,1,.500,3.44,14,4,3,0,0,0,34.0,37,17,13,0,10,0,37,1,3,2,147,1.382,9.8,0.0,2.6,9.8,3.70,1,2016,AA,SEA
Guido Knudson,26,1,0,1.000,5.91,6,0,0,0,0,0,10.2,12,7,7,2,6,0,11,2,0,2,51,1.688,10.1,1.7,5.1,9.3,1.83,1,2016,AA,SEA
Stephen Landazuri,24,0,0,,27.00,4,0,0,0,0,0,2.2,3,8,8,0,7,0,5,3,0,1,21,3.750,10.1,0.0,23.6,16.9,0.71,0,2016,AA,SEA
Andrew Moore,22,9,3,.750,3.16,19,19,0,1,1,0,108.1,112,41,38,9,18,0,86,1,0,0,436,1.200,9.3,0.7,1.5,7.1,4.78,1,2016,AA,SEA
Emilio Pagan,25,4,1,.800,1.17,18,0,10,0,0,9,30.2,19,4,4,1,11,0,45,1,0,3,125,0.978,5.6,0.3,3.2,13.2,4.09,1,2016,AA,SEA
Jordan Pries,26,5,2,.714,5.46,13,9,2,0,0,0,59.1,75,38,36,8,14,0,62,1,0,6,262,1.500,11.4,1.2,2.1,9.4,4.43,0,2016,AA,SEA
Isaac Sanchez,23,0,1,.000,4.82,5,0,3,0,0,0,9.1,10,5,5,1,2,0,8,0,0,2,40,1.286,9.6,1.0,1.9,7.7,4.00,0,2016,AA,SEA
Kyle Schepel,25,1,2,.333,2.13,23,0,10,0,0,0,38.0,24,9,9,3,19,0,40,4,0,1,157,1.132,5.7,0.7,4.5,9.5,2.11,0,2016,AA,SEA
Evan Scribner,30,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,3,1.000,0.0,0.0,9.0,9.0,1.00,1,2016,AA,SEA
Brandon Sisk*,30,1,0,1.000,0.00,4,0,2,0,0,1,7.2,3,0,0,0,3,0,7,0,0,0,27,0.783,3.5,0.0,3.5,8.2,2.33,0,2016,AA,SEA
Kraig Sitton*,27,1,0,1.000,0.00,7,0,6,0,0,4,9.1,4,0,0,0,1,0,7,0,0,0,32,0.536,3.9,0.0,1.0,6.8,7.00,0,2016,AA,SEA
Forrest Snow,27,2,3,.400,2.37,24,0,9,0,0,0,38.0,29,10,10,0,9,0,48,0,0,3,148,1.000,6.9,0.0,2.1,11.4,5.33,0,2016,AA,SEA
Dylan Unsworth,23,3,1,.750,1.16,9,9,0,1,1,0,46.2,42,9,6,2,7,0,35,2,0,0,184,1.050,8.1,0.4,1.4,6.8,5.00,0,2016,AA,SEA
Ryan Yarbrough*,24,12,4,.750,2.95,25,25,0,1,1,0,128.1,112,45,42,7,31,0,99,4,0,3,522,1.114,7.9,0.5,2.2,6.9,3.19,1,2016,AA,SEA
Tony Zych,25,0,0,,0.00,1,1,0,0,0,0,1.0,0,0,0,0,1,0,2,0,0,0,3,1.000,0.0,0.0,9.0,18.0,2.00,1,2016,AA,SEA
