Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Ging Aaron,20,42,162,144,23,34,2,1,0,6,5,5,13,33,.236,.313,.264,.576,38,2,3,2,0,0,,0
Rocco Baldelli,18,60,251,232,33,50,9,2,3,25,11,3,12,56,.216,.269,.310,.579,72,3,5,2,0,0,,1
Dan DeMent,22,60,242,206,48,62,9,4,7,39,7,1,31,48,.301,.398,.485,.884,100,5,3,1,1,0,,0
Luis DePaula,17,30,126,116,9,34,8,0,0,10,1,3,7,26,.293,.328,.362,.690,42,5,0,1,2,1,,0
Nate Dion,18,50,173,155,18,27,4,1,1,6,1,1,14,51,.174,.249,.232,.481,36,3,2,0,2,0,,0
Dwight Dorner*,22,35,112,89,12,25,3,1,0,14,2,3,18,18,.281,.409,.337,.746,30,7,2,2,1,0,,0
Kelly Eddlemon,21,65,267,239,44,70,21,0,10,42,7,3,19,47,.293,.348,.506,.855,121,2,4,0,5,0,,0
Amado German#,22,48,171,149,20,40,9,3,0,9,8,9,18,38,.268,.349,.369,.718,55,1,1,2,1,0,,0
Edgar Gonzalez,22,20,78,63,6,17,3,3,0,8,4,1,13,14,.270,.403,.413,.815,26,2,1,1,0,0,,1
Harold Goodiell,22,3,12,9,1,4,0,0,1,3,0,0,1,3,.444,.583,.778,1.361,7,0,2,0,0,0,,0
Mike Krga,17,35,141,132,14,36,4,1,1,11,1,0,8,29,.273,.314,.341,.655,45,2,0,1,0,0,,0
Jesus Lama,20,54,208,184,23,45,10,1,1,19,4,2,19,59,.245,.313,.326,.639,60,7,1,0,4,0,,0
Jorge Maduro,19,40,129,119,7,30,7,0,0,15,1,1,5,30,.252,.291,.311,.602,37,5,2,2,1,0,,0
Alex Marconi,22,19,70,65,8,22,10,0,0,9,0,0,4,10,.338,.377,.492,.869,32,5,0,1,0,0,,0
Felix Nunez,17,56,210,200,20,57,8,4,0,23,1,2,6,58,.285,.319,.365,.684,73,3,4,0,0,0,,0
Kevin O'Brien*,19,11,43,39,2,4,0,0,0,4,0,0,1,17,.103,.140,.103,.242,4,0,1,0,2,0,,0
Daniel Ortiz,19,15,59,55,4,12,1,0,2,2,0,1,2,18,.218,.271,.345,.617,19,0,2,0,0,0,,0
17 Players,19.6,68,2453,2195,292,569,108,21,26,245,53,35,191,554,.259,.325,.363,.688,797,52,33,15,19,1,,0
