Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Matt Allegra,18,42,175,141,26,38,7,3,0,13,15,2,25,44,.270,.384,.362,.745,51,1,3,3,3,0,,0
Josh Brack,23,47,222,165,44,49,12,5,1,29,6,2,52,48,.297,.473,.448,.921,74,2,4,0,1,0,,0
Alvyn Ellis,20,48,200,169,31,50,10,1,4,28,1,2,26,46,.296,.399,.438,.837,74,4,3,2,0,1,,0
Isaac Garcia,21,52,252,223,52,71,13,5,3,28,18,5,23,29,.318,.384,.462,.846,103,1,2,2,2,1,,0
Francis Gomez,18,17,73,62,17,22,3,1,3,28,8,1,11,10,.355,.452,.581,1.033,36,1,0,0,0,0,,0
Josh Hoffpauir*,22,45,204,172,51,66,13,2,4,31,15,4,26,9,.384,.471,.552,1.023,95,0,4,0,2,1,,0
Steve Jackson,22,25,104,80,13,28,9,1,1,26,0,1,20,22,.350,.481,.525,1.006,42,1,2,0,2,0,,0
Gerald Laird,20,14,58,50,10,15,2,1,0,9,2,0,6,7,.300,.379,.380,.759,19,3,1,0,1,0,,1
Sandy Madera,19,28,121,104,19,29,6,3,2,24,4,2,17,10,.279,.380,.452,.832,47,8,0,0,0,1,,0
Greg Martinez#,28,6,27,22,4,5,0,0,0,2,2,0,4,5,.227,.370,.227,.598,5,1,1,0,0,0,,1
Cesar Matos,21,23,84,79,10,20,6,0,2,14,2,1,4,26,.253,.298,.405,.703,32,5,1,0,0,0,,0
Jorge Ortiz,19,31,105,90,16,19,4,1,0,9,0,1,13,36,.211,.317,.278,.595,25,3,1,1,0,0,,0
Radhame Perez,20,40,163,144,34,43,5,3,0,22,3,2,16,33,.299,.366,.375,.741,54,2,0,2,1,0,,0
Ivan Rosa*,21,36,138,123,19,32,3,3,3,23,2,1,10,27,.260,.321,.407,.728,50,1,2,1,2,0,,0
John Suomi*,19,31,106,87,19,23,2,1,0,14,1,1,14,10,.264,.365,.310,.676,27,2,1,2,2,0,,0
Chris Tritle,18,44,172,150,30,35,10,1,3,21,8,1,20,39,.233,.327,.373,.701,56,2,1,1,0,0,,0
Tommy Valdez,18,25,68,54,8,5,1,1,0,5,0,1,11,20,.093,.254,.148,.402,8,2,1,1,1,0,,0
17 Players,20.2,54,2272,1915,403,550,106,32,26,326,87,27,298,421,.287,.388,.417,.804,798,39,27,15,17,4,,0
