Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Eric Ackerman*,22,4,1,.800,3.10,8,8,0,0,0,0,40.2,33,14,14,5,13,0,36,2,0,1,162,1.131,7.3,1.1,2.9,8.0,2.77,,0
Greg Atencio,20,4,7,.364,6.07,14,12,0,0,0,0,59.1,70,45,40,8,16,0,35,10,1,8,268,1.449,10.6,1.2,2.4,5.3,2.19,,0
John Barnett,20,0,0,,7.07,7,0,0,0,0,0,14.0,26,22,11,5,6,0,6,0,0,2,76,2.286,16.7,3.2,3.9,3.9,1.00,,0
Jason Bartz,22,0,2,.000,5.68,7,1,1,0,0,0,19.0,22,16,12,4,6,0,12,2,0,0,84,1.474,10.4,1.9,2.8,5.7,2.00,,0
Jonah Bayliss,21,4,8,.333,5.35,15,15,0,0,0,0,70.2,70,46,42,9,29,0,38,7,2,7,307,1.401,8.9,1.1,3.7,4.8,1.31,,1
Ira Brown,19,2,5,.286,5.43,16,14,1,0,0,1,59.2,47,47,36,3,58,0,42,7,0,7,291,1.760,7.1,0.5,8.7,6.3,0.72,,0
Ramsey Carter,21,0,0,,3.76,20,1,5,0,0,1,40.2,37,19,17,1,18,0,40,5,0,3,175,1.352,8.2,0.2,4.0,8.9,2.22,,0
Steve Chamberlain,21,0,2,.000,5.06,7,4,0,0,0,0,16.0,16,11,9,1,8,0,11,2,0,2,73,1.500,9.0,0.6,4.5,6.2,1.38,,0
Danny Christensen*,18,2,0,1.000,1.10,6,6,0,0,0,0,32.2,24,6,4,3,14,0,23,3,1,0,139,1.163,6.6,0.8,3.9,6.3,1.64,,0
Jeremy Dodson,25,0,2,.000,16.50,8,0,2,0,0,0,6.0,9,14,11,1,10,0,3,2,0,2,40,3.167,13.5,1.5,15.0,4.5,0.30,,0
Dusty Dossett,22,0,1,.000,2.49,15,0,5,0,0,0,25.1,21,8,7,1,10,0,11,3,0,1,109,1.224,7.5,0.4,3.6,3.9,1.10,,0
Alexis Encarnacion,19,0,0,,2.86,11,0,3,0,0,0,22.0,19,7,7,1,3,0,14,0,0,0,88,1.000,7.8,0.4,1.2,5.7,4.67,,0
Drew Endicott,21,7,3,.700,3.06,19,6,1,0,0,0,67.2,62,28,23,4,25,0,44,0,0,2,282,1.286,8.2,0.5,3.3,5.9,1.76,,0
Zack Greinke,18,0,0,,7.71,2,2,0,0,0,0,4.2,9,4,4,0,0,0,5,0,0,1,23,1.929,17.4,0.0,0.0,9.6,,,1
Billy Keppinger*,23,0,2,.000,1.29,28,0,24,0,0,16,42.0,29,9,6,2,10,0,39,1,1,1,164,0.929,6.2,0.4,2.1,8.4,3.90,,0
Matt McDonnell,22,1,1,.500,4.29,21,0,6,0,0,2,35.2,30,17,17,2,16,0,17,3,1,3,148,1.290,7.6,0.5,4.0,4.3,1.06,,0
Kelvin Nunez,19,1,7,.125,9.19,10,7,0,0,0,0,32.1,57,37,33,6,15,0,17,4,2,4,165,2.227,15.9,1.7,4.2,4.7,1.13,,0
Jason Stefani*,23,1,1,.500,6.14,12,0,7,0,0,0,14.2,16,11,10,1,6,0,11,1,1,1,68,1.500,9.8,0.6,3.7,6.8,1.83,,0
Victor Suarez,22,1,0,1.000,10.57,7,0,1,0,0,0,7.2,14,16,9,1,8,0,3,0,0,2,48,2.870,16.4,1.2,9.4,3.5,0.38,,0
Justin Taylor,22,1,2,.333,6.69,18,0,5,0,0,0,35.0,50,34,26,7,7,0,28,2,0,0,166,1.629,12.9,1.8,1.8,7.2,4.00,,0
Nate Zettler,22,1,3,.250,7.16,22,0,15,0,0,2,27.2,43,28,22,3,19,2,14,3,1,6,151,2.241,14.0,1.0,6.2,4.6,0.74,,0
21 Players,21.2,29,47,.382,4.79,76,76,76,0,6,22,673.1,704,439,358,68,297,2,449,57,10,53,3027,1.487,9.4,0.9,4.0,6.0,1.51,,0
