Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Darryl Kile,31,20,9,.690,3.91,34,34,0,5,1,0,232.1,215,109,101,33,58,1,192,13,1,8,960,1.175,8.3,1.3,2.2,7.4,3.31,1,2000,MLB,STL
Garrett Stephenson,28,16,9,.640,4.49,32,31,0,3,2,0,200.1,209,105,100,31,63,0,123,7,2,2,858,1.358,9.4,1.4,2.8,5.5,1.95,1,2000,MLB,STL
Pat Hentgen,31,15,12,.556,4.72,33,33,0,1,1,0,194.1,202,107,102,24,89,4,118,3,0,4,846,1.497,9.4,1.1,4.1,5.5,1.33,1,2000,MLB,STL
Rick Ankiel*,20,11,7,.611,3.50,31,30,0,0,0,0,175.0,137,80,68,21,90,2,194,6,2,12,735,1.297,7.0,1.1,4.6,10.0,2.16,1,2000,MLB,STL
Andy Benes,32,12,9,.571,4.88,30,27,1,1,0,0,166.0,174,95,90,30,68,0,137,1,0,1,719,1.458,9.4,1.6,3.7,7.4,2.01,1,2000,MLB,STL
Dave Veres,33,3,5,.375,2.85,71,0,61,0,0,29,75.2,65,26,24,6,25,2,67,6,1,3,310,1.189,7.7,0.7,3.0,8.0,2.68,1,2000,MLB,STL
Matt Morris,25,3,3,.500,3.57,31,0,12,0,0,4,53.0,53,22,21,3,17,1,34,2,0,0,226,1.321,9.0,0.5,2.9,5.8,2.00,1,2000,MLB,STL
Mike James,32,2,2,.500,3.16,51,0,10,0,0,2,51.1,40,22,18,7,24,2,41,3,0,2,213,1.247,7.0,1.2,4.2,7.2,1.71,1,2000,MLB,STL
Heathcliff Slocumb,34,2,3,.400,5.44,43,0,11,0,0,1,49.2,50,32,30,9,24,1,34,1,1,1,218,1.490,9.1,1.6,4.3,6.2,1.42,1,2000,MLB,STL
Alan Benes,28,2,2,.500,5.67,30,0,16,0,0,0,46.0,54,33,29,7,23,2,26,2,0,5,214,1.674,10.6,1.4,4.5,5.1,1.13,1,2000,MLB,STL
Britt Reames,26,2,1,.667,2.88,8,7,0,0,0,0,40.2,30,17,13,4,23,1,31,1,1,2,170,1.303,6.6,0.9,5.1,6.9,1.35,1,2000,MLB,STL
Mike Timlin,34,3,1,.750,3.34,25,0,9,0,0,1,29.2,30,11,11,2,20,3,26,2,0,0,138,1.685,9.1,0.6,6.1,7.9,1.30,1,2000,MLB,STL
Gene Stechschulte,26,1,0,1.000,6.31,20,0,7,0,0,0,25.2,24,22,18,6,17,1,12,0,0,2,116,1.597,8.4,2.1,6.0,4.2,0.71,1,2000,MLB,STL
Mark Thompson,29,1,1,.500,5.04,20,0,4,0,0,0,25.0,24,21,14,4,15,0,19,3,0,3,116,1.560,8.6,1.4,5.4,6.8,1.27,1,2000,MLB,STL
Mike Mohler*,31,1,1,.500,9.00,22,0,7,0,0,0,19.0,26,20,19,1,15,1,8,2,0,2,98,2.158,12.3,0.5,7.1,3.8,0.53,1,2000,MLB,STL
Jason Christiansen*,30,1,0,1.000,5.40,21,0,2,0,0,0,10.0,13,7,6,1,2,1,12,2,0,0,46,1.500,11.7,0.9,1.8,10.8,6.00,1,2000,MLB,STL
Mike Matthews*,26,0,0,,11.57,14,0,4,0,0,0,9.1,15,12,12,2,10,2,8,1,0,0,54,2.679,14.5,1.9,9.6,7.7,0.80,1,2000,MLB,STL
Dave Wainhouse,32,0,1,.000,9.35,9,0,4,0,0,0,8.2,13,10,9,2,4,1,5,2,0,1,44,1.962,13.5,2.1,4.2,5.2,1.25,1,2000,MLB,STL
Darren Holmes,34,0,1,.000,9.72,5,0,1,0,0,0,8.1,12,9,9,2,3,0,5,1,0,0,39,1.800,13.0,2.2,3.2,5.4,1.67,1,2000,MLB,STL
Justin Brunette*,24,0,0,,5.79,4,0,2,0,0,0,4.2,8,3,3,0,5,0,2,0,1,1,27,2.786,15.4,0.0,9.6,3.9,0.40,1,2000,MLB,STL
Jose Rodriguez*,25,0,0,,0.00,6,0,1,0,0,0,4.0,2,2,0,0,3,0,2,1,0,0,19,1.250,4.5,0.0,6.8,4.5,0.67,1,2000,MLB,STL
Luther Hackman,25,0,0,,10.13,1,0,0,0,0,0,2.2,4,3,3,0,4,1,0,1,0,0,17,3.000,13.5,0.0,13.5,0.0,0.00,1,2000,MLB,STL
Jesse Orosco*,43,0,0,,3.86,6,0,0,0,0,0,2.1,3,3,1,1,3,2,4,2,0,0,16,2.571,11.6,3.9,11.6,15.4,1.33,1,2000,MLB,STL
Scott Radinsky*,32,0,0,,,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,,,,,,0.00,1,2000,MLB,STL
