Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Mike Hampton*,27,15,10,.600,3.14,33,33,0,3,1,0,217.2,194,89,76,10,99,5,151,8,0,10,929,1.346,8.0,0.4,4.1,6.2,1.53,1
Al Leiter*,34,16,8,.667,3.20,31,31,0,2,1,0,208.0,176,84,74,19,76,1,200,11,1,4,874,1.212,7.6,0.8,3.3,8.7,2.63,1
Glendon Rusch*,25,11,11,.500,4.01,31,30,0,2,0,0,190.2,196,91,85,18,44,2,157,6,0,2,802,1.259,9.3,0.8,2.1,7.4,3.57,1
Rick Reed,35,11,5,.688,4.11,30,30,0,0,0,0,184.0,192,90,84,28,34,3,121,5,1,2,768,1.228,9.4,1.4,1.7,5.9,3.56,1
Bobby Jones,30,11,6,.647,5.06,27,27,0,1,0,0,154.2,171,90,87,25,49,3,85,5,1,2,676,1.422,10.0,1.5,2.9,4.9,1.73,1
Armando Benitez,27,4,4,.500,2.61,76,0,68,0,0,41,76.0,39,24,22,10,38,2,106,0,0,0,304,1.013,4.6,1.2,4.5,12.6,2.79,1
Pat Mahomes,29,5,3,.625,5.46,53,5,12,0,0,0,94.0,96,63,57,15,66,4,76,2,0,5,439,1.723,9.2,1.4,6.3,7.3,1.15,1
Turk Wendell,33,8,6,.571,3.59,77,0,17,0,0,1,82.2,60,36,33,9,41,7,73,5,1,0,346,1.222,6.5,1.0,4.5,7.9,1.78,1
Dennis Cook*,37,6,3,.667,5.34,68,0,15,0,0,2,59.0,63,35,35,8,31,4,53,5,2,3,269,1.593,9.6,1.2,4.7,8.1,1.71,1
John Franco*,39,5,4,.556,3.40,62,0,14,0,0,4,55.2,46,24,21,6,26,6,56,2,0,2,239,1.293,7.4,1.0,4.2,9.1,2.15,1
Rich Rodriguez*,37,0,1,.000,7.78,32,0,13,0,0,0,37.0,59,40,32,7,15,0,18,3,1,2,185,2.000,14.4,1.7,3.6,4.4,1.20,1
Rick White,31,2,3,.400,3.81,22,0,6,0,0,1,28.1,26,14,12,2,12,2,20,2,0,0,127,1.341,8.3,0.6,3.8,6.4,1.67,1
Bobby Jones*,28,0,1,.000,4.15,11,1,4,0,0,0,21.2,18,11,10,2,14,1,20,3,0,0,99,1.477,7.5,0.8,5.8,8.3,1.43,1
Dennis Springer,35,0,1,.000,8.74,2,2,0,0,0,0,11.1,20,11,11,2,5,0,5,1,0,2,59,2.206,15.9,1.6,4.0,4.0,1.00,1
Eric Cammack,24,0,0,,6.30,8,0,2,0,0,0,10.0,7,7,7,1,10,1,9,1,0,0,48,1.700,6.3,0.9,9.0,8.1,0.90,1
Grant Roberts,22,0,0,,11.57,4,1,0,0,0,0,7.0,11,10,9,0,4,1,6,0,0,0,38,2.143,14.1,0.0,5.1,7.7,1.50,1
Bill Pulsipher*,26,0,2,.000,12.15,2,2,0,0,0,0,6.2,12,9,9,1,6,0,7,1,0,0,39,2.700,16.2,1.4,8.1,9.5,1.17,1
Jim Mann,25,0,0,,10.13,2,0,2,0,0,0,2.2,6,3,3,1,1,0,0,0,0,0,15,2.625,20.3,3.4,3.4,0.0,0.00,1
Jerrod Riggan,26,0,0,,0.00,1,0,0,0,0,0,2.0,3,2,0,0,0,0,1,0,0,0,10,1.500,13.5,0.0,0.0,4.5,,1
Derek Bell,31,0,0,,36.00,1,0,1,0,0,0,1.0,3,5,4,0,3,0,0,0,0,0,10,6.000,27.0,0.0,27.0,0.0,0.00,1
