Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jason Bell,23,8,11,.421,4.67,29,29,0,2,0,0,169.2,148,90,88,21,61,1,166,5,2,4,694,1.232,7.9,1.1,3.2,8.8,2.72,0,1998,AA,MIN
Walker Chapman,22,1,3,.250,3.86,23,2,4,0,0,0,49.0,47,22,21,5,18,1,38,1,0,4,204,1.327,8.6,0.9,3.3,7.0,2.11,0,1998,AA,MIN
Trevor Cobb*,24,6,9,.400,5.06,27,23,2,1,0,0,133.1,160,81,75,17,49,0,87,10,1,10,596,1.568,10.8,1.1,3.3,5.9,1.78,0,1998,AA,MIN
Chris Cumberland*,25,3,4,.429,2.63,37,2,10,0,0,1,54.2,44,24,16,1,17,2,48,0,0,6,220,1.116,7.2,0.2,2.8,7.9,2.82,0,1998,AA,MIN
Tom Gourdin,25,8,4,.667,6.21,47,0,27,0,0,0,66.2,81,53,46,15,39,1,62,2,0,11,317,1.800,10.9,2.0,5.3,8.4,1.59,0,1998,AA,MIN
Jeff Harris,23,1,0,1.000,1.66,26,0,11,0,0,5,38.0,21,7,7,3,5,0,40,0,1,0,138,0.684,5.0,0.7,1.2,9.5,8.00,1,1998,AA,MIN
Mike Lincoln,23,15,7,.682,3.22,26,26,0,1,0,0,173.1,180,80,62,13,35,0,109,5,0,5,720,1.240,9.3,0.7,1.8,5.7,3.11,1,1998,AA,MIN
Alan Mahaffey*,24,2,3,.400,4.47,34,1,13,0,0,0,52.1,62,27,26,6,17,1,61,0,0,0,236,1.510,10.7,1.0,2.9,10.5,3.59,0,1998,AA,MIN
Joe Mays,22,5,3,.625,4.99,11,10,0,0,0,0,57.2,63,40,32,4,21,0,45,1,1,2,258,1.457,9.8,0.6,3.3,7.0,2.14,1,1998,AA,MIN
Kelcey Mucker,23,0,0,,18.00,1,0,1,0,0,0,1.0,4,2,2,1,0,0,0,0,0,0,7,4.000,36.0,9.0,0.0,0.0,,0,1998,AA,MIN
Brad Niedermaier,25,0,0,,5.00,8,1,2,0,0,0,9.0,14,5,5,1,4,0,8,0,0,1,45,2.000,14.0,1.0,4.0,8.0,2.00,0,1998,AA,MIN
Dan Perkins,23,13,5,.722,3.98,20,19,0,1,1,0,117.2,140,64,52,8,31,1,79,3,0,6,508,1.453,10.7,0.6,2.4,6.0,2.55,1,1998,AA,MIN
Rob Radlosky,24,10,3,.769,4.02,27,19,0,0,0,0,132.0,127,61,59,16,38,0,117,6,0,7,552,1.250,8.7,1.1,2.6,8.0,3.08,1,1998,AA,MIN
Mark Redman*,24,4,2,.667,1.52,8,8,0,0,0,0,47.1,40,11,8,3,17,0,51,3,1,1,190,1.204,7.6,0.6,3.2,9.7,3.00,1,1998,AA,MIN
J.C. Romero*,22,6,3,.667,2.19,51,1,14,0,0,2,78.0,48,28,19,3,43,3,79,4,0,13,324,1.167,5.5,0.3,5.0,9.1,1.84,1,1998,AA,MIN
Brent Stentz,22,1,2,.333,1.98,57,0,53,0,0,43,59.0,44,13,13,3,28,2,65,1,0,1,244,1.220,6.7,0.5,4.3,9.9,2.32,0,1998,AA,MIN
Nate Yeskie,23,0,0,,16.20,1,1,0,0,0,0,1.2,4,3,3,0,2,0,1,0,0,0,10,3.600,21.6,0.0,10.8,5.4,0.50,0,1998,AA,MIN
