Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Darrin Babineaux,23,5,4,.556,3.38,39,4,13,0,0,3,77.1,66,34,29,8,33,0,56,1,0,6,329,1.280,7.7,0.9,3.8,6.5,1.70,0
Nate Bland*,23,4,2,.667,2.78,26,0,5,0,0,0,45.1,56,21,14,0,14,0,34,2,0,3,203,1.544,11.1,0.0,2.8,6.8,2.43,1
Allen Davis*,22,2,2,.500,3.16,6,5,0,0,0,0,31.1,31,13,11,2,9,0,33,1,1,0,132,1.277,8.9,0.6,2.6,9.5,3.67,0
Casey Deskins*,26,4,8,.333,4.87,22,16,2,0,0,0,94.1,118,68,51,12,22,2,64,9,0,1,425,1.484,11.3,1.1,2.1,6.1,2.91,0
Toby Dollar,23,6,11,.353,5.48,23,22,1,2,1,0,143.0,170,97,87,18,39,0,65,8,0,9,628,1.462,10.7,1.1,2.5,4.1,1.67,0
Miguel Garcia,23,1,3,.250,4.27,26,7,7,0,0,0,65.1,65,36,31,4,31,0,39,5,0,3,289,1.469,9.0,0.6,4.3,5.4,1.26,0
Hal Garrett,23,2,1,.667,3.63,11,2,6,0,0,2,22.1,21,9,9,1,13,0,13,0,0,2,95,1.522,8.5,0.4,5.2,5.2,1.00,0
Darren Hall,33,0,0,,10.80,2,2,0,0,0,0,1.2,1,2,2,1,1,0,2,0,0,0,7,1.200,5.4,5.4,5.4,10.8,2.00,1
Matt Herges,28,0,0,,0.00,3,0,0,0,0,0,6.0,3,0,0,0,2,0,3,0,0,0,21,0.833,4.5,0.0,3.0,4.5,1.50,1
Jeff Kubenka*,23,0,0,,7.00,9,0,6,0,0,0,9.0,10,11,7,2,7,0,10,1,1,3,47,1.889,10.0,2.0,7.0,10.0,1.43,1
Ted Lilly*,22,8,4,.667,3.30,17,17,0,0,0,0,111.2,114,50,41,8,37,0,96,1,3,4,471,1.352,9.2,0.6,3.0,7.7,2.59,1
Onan Masaoka*,20,6,6,.500,5.32,27,20,2,1,1,1,110.0,114,79,65,11,63,0,94,6,1,3,500,1.609,9.3,0.9,5.2,7.7,1.49,1
Blake Mayo,25,2,1,.667,1.47,13,0,5,0,0,1,18.1,13,3,3,0,6,0,15,0,1,3,73,1.036,6.4,0.0,2.9,7.4,2.50,0
Dean Mitchell,24,2,5,.286,3.30,46,3,29,0,0,14,79.0,74,31,29,8,22,2,76,3,0,4,331,1.215,8.4,0.9,2.5,8.7,3.45,0
Billy Neal,26,1,2,.333,4.66,31,0,11,0,0,0,48.1,58,31,25,2,22,2,27,3,0,10,225,1.655,10.8,0.4,4.1,5.0,1.23,0
J.J. Pearsall*,24,6,5,.545,4.38,46,4,11,0,0,0,72.0,71,38,35,8,37,2,63,2,0,5,320,1.500,8.9,1.0,4.6,7.9,1.70,0
Luke Prokopec,20,3,0,1.000,1.38,5,5,0,0,0,0,26.0,16,5,4,0,13,0,25,1,1,2,106,1.115,5.5,0.0,4.5,8.7,1.92,1
Dan Ricabal,25,2,9,.182,6.12,54,1,38,0,0,15,78.0,78,59,53,7,40,1,61,6,0,10,355,1.513,9.0,0.8,4.6,7.0,1.53,0
Ricky Stone,23,7,2,.778,3.84,13,13,0,1,1,0,82.0,76,40,35,7,26,0,69,1,0,6,336,1.244,8.3,0.8,2.9,7.6,2.65,1
Jeff Williams*,26,3,0,1.000,2.59,7,7,0,0,0,0,41.2,43,19,12,3,13,1,35,0,1,1,182,1.344,9.3,0.6,2.8,7.6,2.69,1
Pete Zamora*,22,3,8,.273,4.46,12,12,0,0,0,0,66.2,71,52,33,6,27,0,47,1,1,1,299,1.470,9.6,0.8,3.6,6.3,1.74,0
