Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jose Alguacil,25,0,0,,27.00,1,0,1,0,0,0,1.0,5,3,3,0,1,0,0,0,0,0,9,6.000,45.0,0.0,9.0,0.0,0.00,0,1998,AA,SFG
Manny Bermudez,21,0,4,.000,7.56,5,4,0,1,0,0,25.0,33,23,21,6,11,0,16,3,1,1,117,1.760,11.9,2.2,4.0,5.8,1.45,0,1998,AA,SFG
Jason Brester*,21,2,8,.200,3.82,19,19,0,0,0,0,113.0,117,58,48,11,44,3,79,0,2,4,490,1.425,9.3,0.9,3.5,6.3,1.80,0,1998,AA,SFG
Edwin Corps,25,2,5,.286,3.90,46,5,11,0,0,1,92.1,94,47,40,13,32,4,42,2,0,8,396,1.365,9.2,1.3,3.1,4.1,1.31,0,1998,AA,SFG
Robbie Crabtree,25,2,0,1.000,1.67,26,0,13,0,0,4,54.0,30,11,10,4,16,2,56,2,0,2,205,0.852,5.0,0.7,2.7,9.3,3.50,0,1998,AA,SFG
Chad Frontera,25,0,4,.000,4.30,8,8,0,0,0,0,37.2,52,24,18,3,27,1,28,6,0,2,185,2.097,12.4,0.7,6.5,6.7,1.04,0,1998,AA,SFG
Aaron Fultz*,24,5,7,.417,3.77,54,0,34,0,0,15,62.0,58,40,26,4,29,10,61,3,1,5,273,1.403,8.4,0.6,4.2,8.9,2.10,1,1998,AA,SFG
Jason Grilli,21,7,10,.412,3.79,21,21,0,3,0,0,123.1,113,60,52,11,37,0,100,4,3,6,511,1.216,8.2,0.8,2.7,7.3,2.70,1,1998,AA,SFG
Jason Grote,23,2,5,.286,6.79,10,10,0,0,0,0,53.0,84,44,40,5,15,1,27,3,0,3,252,1.868,14.3,0.8,2.5,4.6,1.80,0,1998,AA,SFG
Stacy Hollins,25,1,2,.333,6.46,18,3,3,0,0,1,46.0,54,40,33,6,29,2,29,7,0,9,222,1.804,10.6,1.2,5.7,5.7,1.00,0,1998,AA,SFG
Chris Hook,29,2,0,1.000,3.86,15,0,10,0,0,2,25.2,19,11,11,0,22,3,12,7,0,7,120,1.597,6.7,0.0,7.7,4.2,0.55,1,1998,AA,SFG
Jeff Hutzler,25,0,2,.000,5.91,2,2,0,0,0,0,10.2,13,7,7,1,2,1,10,1,0,0,47,1.406,11.0,0.8,1.7,8.4,5.00,0,1998,AA,SFG
Jeff Keith*,26,1,1,.500,8.59,10,0,5,0,0,0,22.0,26,23,21,4,20,1,15,0,0,2,109,2.091,10.6,1.6,8.2,6.1,0.75,0,1998,AA,SFG
Scott Linebrink,21,10,8,.556,5.02,21,21,0,0,0,0,113.0,101,66,63,12,58,1,128,7,0,8,494,1.407,8.0,1.0,4.6,10.2,2.21,1,1998,AA,SFG
Jeff Martin,25,1,2,.333,3.03,31,1,7,0,0,0,59.1,53,23,20,4,17,2,43,2,1,4,246,1.180,8.0,0.6,2.6,6.5,2.53,0,1998,AA,SFG
Mike McMullen,24,6,4,.600,2.13,52,0,37,0,0,9,67.2,47,23,16,1,41,9,76,6,0,5,296,1.300,6.3,0.1,5.5,10.1,1.85,0,1998,AA,SFG
Joe Nathan,23,1,3,.250,8.80,4,4,0,0,0,0,15.1,20,15,15,4,9,0,10,2,0,0,74,1.891,11.7,2.3,5.3,5.9,1.11,1,1998,AA,SFG
Eddie Oropesa*,26,7,11,.389,3.78,32,20,3,2,0,0,143.0,143,71,60,6,67,3,104,7,2,15,623,1.469,9.0,0.4,4.2,6.5,1.55,1,1998,AA,SFG
Randy Phillips,27,6,4,.600,3.97,17,17,0,1,0,0,95.1,95,44,42,11,30,3,68,10,2,3,412,1.311,9.0,1.0,2.8,6.4,2.27,0,1998,AA,SFG
Kevin Rogers*,29,1,0,1.000,5.87,14,1,7,0,0,0,23.0,25,17,15,2,9,1,18,2,0,0,106,1.478,9.8,0.8,3.5,7.0,2.00,1,1998,AA,SFG
Andy Taulbee,25,0,1,.000,4.02,3,3,0,0,0,0,15.2,17,9,7,1,9,0,10,0,0,1,72,1.660,9.8,0.6,5.2,5.7,1.11,0,1998,AA,SFG
Jason Verdugo,23,1,2,.333,3.72,9,1,2,0,0,1,19.1,17,9,8,4,6,2,27,0,0,0,81,1.190,7.9,1.9,2.8,12.6,4.50,0,1998,AA,SFG
