Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Willie Abreu*,22,119,512,477,73,135,32,6,14,78,40,9,26,93,.283,.321,.463,.784,221,11,2,4,3,0,,0
Cole Anderson,20,18,67,58,8,12,4,0,1,4,5,2,6,32,.207,.299,.328,.626,19,0,2,0,1,0,,0
Jacob Bosiokovic,23,95,372,341,48,84,24,3,15,54,16,8,12,145,.246,.299,.466,.765,159,2,15,1,3,1,,0
Luis Castro,21,12,43,41,3,10,6,0,0,9,2,1,0,5,.244,.279,.390,.669,16,1,2,0,0,0,,0
Joel Diaz,21,72,284,257,31,66,21,0,0,34,4,1,21,45,.257,.313,.339,.652,87,2,1,3,2,0,,0
Collin Ferguson*,24,2,8,6,0,1,0,0,0,0,0,1,1,3,.167,.375,.167,.542,1,0,1,0,0,1,,0
Vince Fernandez*,21,100,428,375,57,101,23,1,16,59,12,8,44,122,.269,.352,.464,.816,174,2,5,2,2,2,,0
Max George,21,117,492,416,65,105,27,3,13,47,30,10,46,82,.252,.344,.425,.770,177,1,14,13,3,0,,0
Jose Gomez,20,81,351,318,54,103,20,2,4,33,18,11,18,57,.324,.374,.437,.811,139,3,8,6,1,0,,0
Carlos Herrera*,20,69,282,256,27,57,7,3,4,23,17,6,14,46,.223,.270,.320,.590,82,4,3,8,1,0,,0
Ben Johnson,23,38,141,126,12,24,2,0,2,7,11,1,8,55,.190,.261,.254,.515,32,0,4,3,0,0,,0
Manuel Melendez*,20,115,515,488,78,130,21,4,11,59,32,11,10,84,.266,.291,.393,.685,192,3,8,7,2,0,,0
Ryan Metzler,24,13,52,48,5,10,0,1,0,1,1,0,3,9,.208,.269,.250,.519,12,1,1,0,0,0,,0
Tyler Nevin,20,76,335,298,45,91,18,3,7,47,10,5,27,56,.305,.364,.456,.821,136,9,4,0,6,0,,1
Robbie Perkins,23,29,104,96,10,18,5,1,4,12,1,2,5,30,.188,.243,.385,.628,37,2,2,1,0,0,,0
Jose Rodriguez*,21,5,14,14,1,4,0,0,0,1,0,0,0,2,.286,.286,.286,.571,4,0,0,0,0,0,,0
Brian Serven,22,49,199,168,22,47,14,1,1,19,3,4,20,29,.280,.372,.393,.765,66,2,6,3,2,0,,0
Taylor Snyder,22,98,377,349,39,80,21,1,11,37,17,9,16,106,.229,.275,.390,.665,136,4,7,3,2,1,,0
Eric Toole*,24,19,68,58,6,13,4,0,1,6,1,2,5,15,.224,.297,.345,.642,20,1,1,4,0,0,,0
Campbell Wear,23,6,21,18,2,2,0,0,0,0,1,0,3,7,.111,.238,.111,.349,2,0,0,0,0,0,,0
Colton Welker,19,67,279,254,32,89,18,1,6,33,5,7,18,42,.350,.401,.500,.901,127,6,5,0,2,3,,1
Bobby Wernes,22,66,293,252,42,73,25,0,5,34,3,2,30,43,.290,.376,.448,.824,113,4,6,3,2,0,,0
22 Players,21.2,138,5237,4714,660,1255,292,30,115,597,229,100,333,1108,.266,.326,.414,.740,1952,58,97,61,32,8,,0
