Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Mike Brosseau,23,82,344,302,50,96,21,2,6,32,5,7,26,48,.318,.393,.460,.853,139,9,12,3,1,0,,1
Eleardo Cabrera*,21,80,322,279,28,69,11,5,1,24,4,7,21,81,.247,.328,.333,.661,93,8,14,5,3,0,,0
Danny De la Calle,24,20,73,67,9,16,5,0,1,13,0,0,3,21,.239,.274,.358,.632,24,1,1,0,2,0,,0
Lucius Fox#,19,77,345,302,45,84,13,3,2,27,27,10,33,80,.278,.362,.361,.722,109,9,7,2,1,0,,0
Emilio Gustave,22,31,116,105,13,25,3,0,5,19,5,3,8,32,.238,.296,.410,.705,43,2,1,1,1,0,,0
Jim Haley,22,27,109,100,9,32,6,0,1,14,2,0,4,17,.320,.349,.410,.759,41,1,2,0,3,0,,0
Jonah Heim#,22,77,321,291,45,78,17,1,9,53,0,1,27,57,.268,.327,.426,.753,124,4,0,0,3,0,,1
Josh Lowe*,19,118,507,456,60,122,26,2,8,55,22,8,42,144,.268,.326,.386,.712,176,5,0,4,5,0,,1
Nathaniel Lowe*,21,63,269,229,34,67,13,0,5,35,0,1,36,53,.293,.387,.415,.801,95,3,1,0,3,0,,1
Miles Mastrobuoni*,21,104,439,379,61,100,17,3,3,39,18,7,51,66,.264,.346,.348,.695,132,6,0,3,6,1,,0
Bobby Melley*,23,49,186,159,22,40,6,0,3,23,0,0,22,33,.252,.344,.346,.690,55,4,2,0,3,0,,0
Chris Pike,24,13,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,0,0,0,,0
Rene Pinto,20,70,293,269,30,76,16,2,2,36,1,0,17,41,.283,.328,.379,.707,102,9,3,0,4,0,,0
Luis Rengifo#,20,23,104,96,14,24,3,1,1,8,5,3,8,17,.250,.308,.333,.641,32,0,0,0,0,0,,1
Joey Roach*,23,5,18,18,1,2,1,0,0,0,0,0,0,1,.111,.111,.167,.278,3,0,0,0,0,0,,0
Adrian Rondon,18,107,438,394,53,87,12,2,9,48,4,2,33,129,.221,.286,.330,.616,130,11,5,1,5,0,,0
Jesus Sanchez*,19,117,512,475,81,145,29,4,15,82,7,2,32,91,.305,.348,.478,.826,227,12,1,0,4,2,,1
Robbie Tenerowicz,22,95,390,349,43,103,25,3,11,37,4,3,32,67,.295,.367,.479,.845,167,6,8,0,1,0,,0
Garrett Whitley,20,104,426,358,65,89,18,4,13,61,21,4,57,122,.249,.362,.430,.792,154,4,7,3,1,0,,0
19 Players,20.5,137,5213,4628,663,1255,242,32,95,606,125,58,453,1100,.271,.341,.399,.740,1846,94,64,22,46,3,,0
