Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Eliezer Alfonzo,20,46,187,178,14,58,12,2,3,28,3,4,3,39,.326,.349,.466,.816,83,5,4,1,1,0,,1
Ramon Araujo#,21,65,259,240,35,60,9,8,6,30,12,7,13,59,.250,.290,.429,.719,103,3,1,4,1,0,,0
Travis Bailey,22,66,264,241,37,55,9,8,8,31,6,2,17,81,.228,.289,.432,.721,104,2,4,1,1,1,,0
Gustavo Escobar,19,31,104,96,17,26,2,3,0,12,5,2,7,22,.271,.327,.354,.681,34,2,1,0,0,0,,0
Jose Espino,19,42,147,136,12,27,4,2,0,10,5,4,9,44,.199,.245,.257,.502,35,3,0,0,2,0,,0
Chris Ewing,23,26,65,54,5,7,1,1,0,0,1,1,9,25,.130,.277,.185,.462,10,0,2,0,0,0,,0
Mike Floyd,21,38,146,137,17,30,8,0,1,16,4,1,4,40,.219,.250,.299,.549,41,1,2,2,1,0,,0
Bo Hart,22,50,188,163,23,30,3,3,3,15,4,2,10,38,.184,.281,.294,.576,48,1,12,3,0,0,,1
Johnny Hernandez#,19,10,43,33,4,13,1,0,0,2,1,4,10,9,.394,.535,.424,.959,14,0,0,0,0,0,,0
Gabe Johnson,19,35,136,124,12,24,5,2,5,14,1,1,9,49,.194,.252,.387,.639,48,4,1,1,1,0,,0
Monte Lee,22,38,144,121,20,27,4,0,0,10,14,6,18,25,.223,.347,.256,.603,31,1,5,0,0,0,,0
Tim Lemon,18,72,276,242,25,48,5,3,4,29,16,16,22,62,.198,.279,.293,.573,71,4,6,4,2,0,,0
Jose Nunez,20,45,182,157,29,48,11,1,1,13,6,3,20,18,.306,.391,.408,.799,64,4,2,3,0,1,,0
Jose Ortega,21,30,108,100,12,19,1,0,0,8,4,0,1,32,.190,.234,.200,.434,20,1,5,1,1,0,,0
Aaron Pemberthy,22,15,54,48,6,12,4,1,0,6,0,0,3,17,.250,.333,.375,.708,18,2,3,0,0,0,,0
Shawn Schumacher*,22,47,172,154,14,35,6,0,3,23,2,3,11,8,.227,.291,.325,.615,50,9,4,0,3,0,,0
Damon Thames,22,47,196,180,22,41,5,1,0,16,10,5,7,42,.228,.271,.267,.537,48,1,4,4,1,0,,0
Charlie Williams#,21,28,114,90,16,22,4,4,2,8,3,5,19,25,.244,.382,.444,.826,40,2,1,4,0,0,,0
18 Players,20.7,76,2785,2494,320,582,94,39,36,271,97,66,192,635,.233,.301,.346,.647,862,45,57,28,14,2,,0
