Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Juan Acevedo,31,0,0,,1.29,6,0,3,0,0,1,7.0,3,2,1,0,4,0,7,0,0,1,28,1.000,3.9,0.0,5.1,9.0,1.75,1,2001,AAA,COL
Jerome Alviso,25,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,3,1.000,0.0,0.0,9.0,0.0,0.00,0,2001,AAA,COL
Robert Averette,24,6,14,.300,6.11,27,27,0,0,0,0,166.1,204,131,113,29,48,2,125,5,1,11,741,1.515,11.0,1.6,2.6,6.8,2.60,0,2001,AAA,COL
Todd Belitz*,25,0,2,.000,9.82,14,0,5,0,0,2,11.0,19,15,12,2,3,0,8,1,0,1,57,2.000,15.5,1.6,2.5,6.5,2.67,1,2001,AAA,COL
Sean Bergman,31,2,1,.667,2.04,3,2,0,0,0,0,17.2,15,7,4,1,4,0,12,1,0,0,71,1.075,7.6,0.5,2.0,6.1,3.00,1,2001,AAA,COL
Brian Bohanon*,32,0,0,,1.80,1,1,0,0,0,0,5.0,8,1,1,0,1,0,2,0,0,0,23,1.800,14.4,0.0,1.8,3.6,2.00,1,2001,AAA,COL
Heath Bost,26,2,2,.500,4.32,45,2,13,0,0,0,75.0,82,37,36,13,23,2,64,4,0,2,326,1.400,9.8,1.6,2.8,7.7,2.78,0,2001,AAA,COL
Shawn Chacon,23,2,0,1.000,2.25,4,4,0,0,0,0,24.0,18,6,6,3,7,0,28,1,0,0,98,1.042,6.8,1.1,2.6,10.5,4.00,1,2001,AAA,COL
Bobby Chouinard,29,3,1,.750,3.66,39,0,9,0,0,1,39.1,44,19,16,5,13,0,47,3,0,4,175,1.449,10.1,1.1,3.0,10.8,3.62,1,2001,AAA,COL
Tim Christman*,26,2,5,.286,6.30,38,0,10,0,0,2,40.0,52,31,28,4,21,1,42,3,0,4,195,1.825,11.7,0.9,4.7,9.5,2.00,1,2001,AAA,COL
Brad Clontz,30,2,1,.667,9.00,21,0,10,0,0,0,23.0,37,26,23,7,10,0,23,4,0,1,120,2.043,14.5,2.7,3.9,9.0,2.30,1,2001,AAA,COL
Joe Davenport,25,2,2,.500,8.47,31,0,9,0,0,0,34.0,62,38,32,3,15,0,23,5,0,3,181,2.265,16.4,0.8,4.0,6.1,1.53,1,2001,AAA,COL
Kane Davis,26,0,0,,3.60,4,0,1,0,0,0,5.0,5,2,2,0,3,1,7,0,0,0,22,1.600,9.0,0.0,5.4,12.6,2.33,1,2001,AAA,COL
Mark DiFelice,24,3,2,.600,5.28,8,8,0,0,0,0,46.0,56,29,27,11,8,3,43,8,0,1,207,1.391,11.0,2.2,1.6,8.4,5.38,1,2001,AAA,COL
Craig Dingman,27,3,5,.375,3.75,46,0,29,0,0,7,48.0,57,28,20,4,9,1,55,4,0,1,210,1.375,10.7,0.8,1.7,10.3,6.11,1,2001,AAA,COL
Scott Elarton,25,0,1,.000,7.04,2,2,0,0,0,0,7.2,14,6,6,2,0,0,8,2,0,1,39,1.826,16.4,2.3,0.0,9.4,,1,2001,AAA,COL
Horacio Estrada*,25,8,4,.667,4.73,16,16,0,0,0,0,91.1,102,51,48,11,20,0,77,3,1,8,387,1.336,10.1,1.1,2.0,7.6,3.85,1,2001,AAA,COL
Kip Gross,36,1,7,.125,6.04,18,12,1,1,1,0,82.0,112,65,55,10,12,1,48,4,0,2,360,1.512,12.3,1.1,1.3,5.3,4.00,1,2001,AAA,COL
Craig House,23,2,2,.500,4.45,54,0,21,0,0,6,58.2,50,32,29,4,31,1,62,6,0,9,260,1.381,7.7,0.6,4.8,9.5,2.00,1,2001,AAA,COL
Jason Jennings,22,7,8,.467,4.72,22,22,0,4,0,0,131.2,145,80,69,9,41,0,110,7,2,3,572,1.413,9.9,0.6,2.8,7.5,2.68,1,2001,AAA,COL
Brooks Kieschnick,29,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,0,0,0,1,0,0,0,6,3.000,27.0,0.0,0.0,9.0,,1,2001,AAA,COL
Andy Larkin,27,4,8,.333,5.40,26,18,2,0,0,0,120.0,134,78,72,17,41,1,99,11,1,4,537,1.458,10.1,1.3,3.1,7.4,2.41,1,2001,AAA,COL
Dan Miceli,30,0,2,.000,6.00,4,0,2,0,0,0,3.0,2,2,2,0,1,1,4,0,0,3,12,1.000,6.0,0.0,3.0,12.0,4.00,1,2001,AAA,COL
David Moraga*,25,0,1,.000,10.95,3,3,0,0,0,0,12.1,21,16,15,4,8,0,9,0,0,0,65,2.351,15.3,2.9,5.8,6.6,1.13,1,2001,AAA,COL
Scott Randall,25,6,5,.545,5.48,19,12,2,0,0,0,70.2,74,48,43,11,34,3,47,3,1,3,319,1.528,9.4,1.4,4.3,6.0,1.38,1,2001,AAA,COL
Justin Speier,27,1,0,1.000,1.46,11,0,4,0,0,2,12.1,10,2,2,0,7,0,16,1,1,3,54,1.378,7.3,0.0,5.1,11.7,2.29,1,2001,AAA,COL
Jay Tessmer,29,1,0,1.000,6.59,10,0,8,0,0,0,13.2,23,14,10,4,6,2,10,1,0,1,71,2.122,15.1,2.6,4.0,6.6,1.67,1,2001,AAA,COL
Travis Thompson,26,0,2,.000,17.65,9,0,3,0,0,0,8.2,20,19,17,2,6,0,9,2,0,0,53,3.000,20.8,2.1,6.2,9.3,1.50,0,2001,AAA,COL
John Thomson,27,5,3,.625,3.31,12,12,0,0,0,0,68.0,74,29,25,6,13,0,52,1,0,2,285,1.279,9.8,0.8,1.7,6.9,4.00,1,2001,AAA,COL
Scott Watkins*,31,0,1,.000,10.57,10,0,2,0,0,0,7.2,13,10,9,1,10,0,4,1,0,1,48,3.000,15.3,1.2,11.7,4.7,0.40,1,2001,AAA,COL
