Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Greg Bauer,27,0,1,.000,1.29,5,0,2,0,0,0,7.0,6,2,1,0,4,1,4,0,0,0,30,1.429,7.7,0.0,5.1,5.1,1.00,0,2005,AA,PHI
Keith Bucktrot,24,3,4,.429,5.52,11,11,0,0,0,0,62.0,76,40,38,10,26,0,34,4,1,3,283,1.645,11.0,1.5,3.8,4.9,1.31,0,2005,AA,PHI
Erick Burke*,27,3,2,.600,3.15,26,0,10,0,0,2,40.0,32,14,14,1,12,1,47,0,0,2,164,1.100,7.2,0.2,2.7,10.6,3.92,0,2005,AA,PHI
Francisco Butto,25,2,5,.286,3.65,36,1,16,0,0,3,56.2,57,35,23,9,21,0,55,5,0,2,252,1.376,9.1,1.4,3.3,8.7,2.62,0,2005,AA,PHI
Ryan Cameron,27,6,5,.545,2.55,58,0,45,0,0,19,88.1,70,27,25,11,31,2,99,4,0,6,364,1.143,7.1,1.1,3.2,10.1,3.19,0,2005,AA,PHI
Carlos Chantres,29,5,12,.294,4.64,26,24,1,0,0,0,141.2,160,90,73,18,55,0,76,7,1,6,630,1.518,10.2,1.1,3.5,4.8,1.38,0,2005,AA,PHI
Allen Davis*,29,13,9,.591,3.64,27,25,1,3,0,0,183.0,208,79,74,20,22,0,97,8,0,3,760,1.257,10.2,1.0,1.1,4.8,4.41,0,2005,AA,PHI
Phil Devey*,28,1,1,.500,7.90,8,1,5,0,0,0,13.2,21,12,12,2,5,0,11,0,0,2,67,1.902,13.8,1.3,3.3,7.2,2.20,0,2005,AA,PHI
Sean Fesh*,32,2,0,1.000,1.48,20,0,9,0,0,0,24.1,23,7,4,0,5,1,15,2,0,0,99,1.151,8.5,0.0,1.8,5.5,3.00,0,2005,AA,PHI
Geoff Geary,28,0,0,,0.00,1,0,0,0,0,0,2.0,0,0,0,0,0,0,2,0,0,0,6,0.000,0.0,0.0,0.0,9.0,,1,2005,AA,PHI
Cole Hamels*,21,2,0,1.000,2.37,3,3,0,0,0,0,19.0,10,6,5,2,12,0,19,1,0,2,77,1.158,4.7,0.9,5.7,9.0,1.58,1,2005,AA,PHI
J.A. Happ*,22,1,0,1.000,1.50,1,1,0,0,0,0,6.0,3,1,1,0,2,0,8,0,0,1,23,0.833,4.5,0.0,3.0,12.0,4.00,1,2005,AA,PHI
Yoel Hernandez,25,2,0,1.000,1.32,9,0,2,0,0,0,13.2,12,2,2,0,6,2,15,1,0,0,60,1.317,7.9,0.0,4.0,9.9,2.50,1,2005,AA,PHI
Ryan Hutchison,26,0,1,.000,9.00,3,0,0,0,0,0,3.0,3,3,3,1,1,0,2,0,1,0,13,1.333,9.0,3.0,3.0,6.0,2.00,0,2005,AA,PHI
Seung Hak Lee,26,3,1,.750,1.97,14,11,1,0,0,0,64.0,58,17,14,2,24,0,50,2,0,3,270,1.281,8.2,0.3,3.4,7.0,2.08,0,2005,AA,PHI
Josue Matos,27,3,0,1.000,1.23,7,4,0,0,0,0,29.1,18,4,4,2,2,0,21,0,0,0,108,0.682,5.5,0.6,0.6,6.4,10.50,0,2005,AA,PHI
Travis Minix,27,1,1,.500,1.84,39,0,17,0,0,7,58.2,44,13,12,3,15,3,55,1,0,3,234,1.006,6.8,0.5,2.3,8.4,3.67,0,2005,AA,PHI
Edwin Moreno,24,1,3,.250,4.35,4,4,0,0,0,0,20.2,20,10,10,4,2,0,17,2,0,0,86,1.065,8.7,1.7,0.9,7.4,8.50,1,2005,AA,PHI
Kyle Parcus*,23,0,0,,9.64,4,0,2,0,0,0,4.2,6,5,5,1,3,0,1,0,0,0,23,1.929,11.6,1.9,5.8,1.9,0.33,0,2005,AA,PHI
Brady Raggio,32,1,2,.333,5.34,8,4,1,0,0,0,30.1,38,18,18,2,6,0,19,0,0,0,127,1.451,11.3,0.6,1.8,5.6,3.17,1,2005,AA,PHI
Chris Rojas,28,12,6,.667,3.92,22,22,0,1,0,0,131.0,126,62,57,17,36,0,107,8,0,9,552,1.237,8.7,1.2,2.5,7.4,2.97,0,2005,AA,PHI
Adam Shafer,26,0,1,.000,2.65,11,0,4,0,0,1,17.0,13,8,5,2,5,0,19,1,0,0,69,1.059,6.9,1.1,2.6,10.1,3.80,0,2005,AA,PHI
Mike Smith,27,5,14,.263,4.48,28,28,0,1,0,0,170.2,162,97,85,18,82,0,113,23,1,14,758,1.430,8.5,0.9,4.3,6.0,1.38,1,2005,AA,PHI
Matt Sweeney,22,1,0,1.000,3.00,1,1,0,0,0,0,6.0,4,2,2,0,3,0,5,0,0,0,26,1.167,6.0,0.0,4.5,7.5,1.67,0,2005,AA,PHI
Travis Thompson,27,0,1,.000,3.00,11,0,4,0,0,1,18.0,20,6,6,0,3,0,10,0,0,1,73,1.278,10.0,0.0,1.5,5.0,3.33,0,2005,AA,PHI
Felix Villegas,26,2,2,.500,5.67,26,0,11,0,0,0,33.1,40,21,21,3,15,2,25,1,0,1,149,1.650,10.8,0.8,4.1,6.8,1.67,0,2005,AA,PHI
Jeff Wilson*,29,0,2,.000,7.76,22,1,6,0,0,0,29.0,40,28,25,6,12,1,28,3,1,0,141,1.793,12.4,1.9,3.7,8.7,2.33,0,2005,AA,PHI
Tim Worrell,37,0,0,,0.00,2,1,0,0,0,0,3.0,0,0,0,0,0,0,3,1,0,0,10,0.000,0.0,0.0,0.0,9.0,,1,2005,AA,PHI
