Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Carlos Artiles*,24,3,2,.600,3.55,32,0,12,0,0,0,45.2,49,27,18,4,29,2,37,3,0,3,213,1.708,9.7,0.8,5.7,7.3,1.28,0,2005,AA,NYY
Danny Borrell*,26,1,1,.500,6.34,10,7,0,0,0,0,38.1,49,30,27,8,16,0,32,0,1,3,177,1.696,11.5,1.9,3.8,7.5,2.00,0,2005,AA,NYY
Mike Brunet,28,2,1,.667,3.43,15,0,7,0,0,0,21.0,23,10,8,0,6,0,21,3,0,1,95,1.381,9.9,0.0,2.6,9.0,3.50,0,2005,AA,NYY
Matt DeSalvo,24,9,5,.643,3.02,25,24,1,0,0,0,149.0,106,55,50,8,67,1,151,9,0,11,609,1.161,6.4,0.5,4.0,9.1,2.25,1,2005,AA,NYY
Sean Henn*,24,2,1,.667,0.71,4,4,0,0,0,0,25.1,16,2,2,1,9,0,21,0,0,2,94,0.987,5.7,0.4,3.2,7.5,2.33,1,2005,AA,NYY
Charlie Isaacson,25,6,4,.600,3.26,22,13,2,0,0,0,91.0,102,42,33,7,36,1,87,2,0,0,408,1.516,10.1,0.7,3.6,8.6,2.42,0,2005,AA,NYY
Ben Julianel*,25,5,3,.625,3.90,46,2,14,0,0,1,87.2,88,43,38,7,50,5,106,7,1,7,401,1.574,9.0,0.7,5.1,10.9,2.12,0,2005,AA,NYY
Jeff Karstens,22,12,11,.522,4.15,28,27,0,0,0,0,169.0,192,91,78,16,42,1,147,3,1,8,728,1.385,10.2,0.9,2.2,7.8,3.50,1,2005,AA,NYY
Jeff Kennard,23,0,1,.000,0.00,5,0,1,0,0,0,6.2,6,1,0,0,5,0,4,1,0,1,31,1.650,8.1,0.0,6.8,5.4,0.80,0,2005,AA,NYY
Jeremy King,23,0,0,,2.31,5,0,1,0,0,0,11.2,7,3,3,1,7,0,9,1,0,0,49,1.200,5.4,0.8,5.4,6.9,1.29,0,2005,AA,NYY
Calvin Maduro,30,4,2,.667,3.18,7,7,0,0,0,0,34.0,33,17,12,2,9,0,21,3,0,2,142,1.235,8.7,0.5,2.4,5.6,2.33,1,2005,AA,NYY
Charlie Manning*,26,4,3,.571,3.33,45,0,16,0,0,2,73.0,64,33,27,6,37,2,67,6,0,3,321,1.384,7.9,0.7,4.6,8.3,1.81,1,2005,AA,NYY
Justin Pope,25,6,4,.600,2.81,57,0,54,0,0,29,77.0,65,29,24,2,20,5,55,1,0,3,309,1.104,7.6,0.2,2.3,6.4,2.75,0,2005,AA,NYY
Ramon Ramirez,23,6,5,.545,3.84,15,15,0,0,0,0,89.0,79,44,38,10,35,0,82,1,1,4,375,1.281,8.0,1.0,3.5,8.3,2.34,1,2005,AA,NYY
Grant Roberts,27,1,1,.500,5.25,9,3,4,0,0,0,24.0,25,14,14,2,17,1,20,1,0,2,113,1.750,9.4,0.8,6.4,7.5,1.18,1,2005,AA,NYY
Felix Rodriguez,32,0,0,,0.00,2,2,0,0,0,0,3.0,1,0,0,0,3,0,3,0,0,0,11,1.333,3.0,0.0,9.0,9.0,1.00,1,2005,AA,NYY
Eric Schmitt,26,1,2,.333,5.17,16,6,2,0,0,0,47.0,51,27,27,6,7,0,34,1,0,2,194,1.234,9.8,1.1,1.3,6.5,4.86,0,2005,AA,NYY
Eduardo Sierra,23,3,1,.750,3.28,33,0,9,0,0,2,57.2,37,26,21,4,38,1,50,4,0,3,246,1.301,5.8,0.6,5.9,7.8,1.32,0,2005,AA,NYY
Jon Skaggs,27,2,7,.222,6.16,22,15,5,0,0,1,80.1,99,67,55,14,38,0,48,5,1,3,379,1.705,11.1,1.6,4.3,5.4,1.26,0,2005,AA,NYY
Aaron Small,33,1,0,1.000,3.60,1,1,0,0,0,0,5.0,7,3,2,1,1,0,3,0,0,1,22,1.600,12.6,1.8,1.8,5.4,3.00,1,2005,AA,NYY
Matt Smith*,26,3,4,.429,2.80,22,4,5,0,0,2,54.2,46,24,17,2,23,0,59,0,1,3,228,1.262,7.6,0.3,3.8,9.7,2.57,1,2005,AA,NYY
J.T. Stotts,25,0,0,,9.00,1,0,1,0,0,0,1.0,1,1,1,0,1,0,0,1,0,0,6,2.000,9.0,0.0,9.0,0.0,0.00,0,2005,AA,NYY
Paul Thorp,24,0,0,,0.00,2,0,2,0,0,1,3.0,1,0,0,0,0,0,1,0,0,0,11,0.333,3.0,0.0,0.0,3.0,,0,2005,AA,NYY
Marc Valdes,33,1,3,.250,5.28,10,1,6,0,0,0,15.1,18,11,9,0,5,0,14,3,0,0,71,1.500,10.6,0.0,2.9,8.2,2.80,1,2005,AA,NYY
Steven White,24,2,7,.222,6.44,11,11,0,0,0,0,50.1,61,41,36,9,26,0,54,4,1,2,239,1.728,10.9,1.6,4.6,9.7,2.08,0,2005,AA,NYY
