Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Javier Vazquez,23,11,9,.550,4.05,33,33,0,2,1,0,217.2,247,104,98,24,61,10,196,5,0,3,945,119,3.68,1.415,10.2,1.0,2.5,8.1,3.21,1
SP,Dustin Hermanson,27,12,14,.462,4.77,38,30,7,2,1,4,198.0,226,128,105,26,75,5,94,4,0,5,876,101,5.09,1.520,10.3,1.2,3.4,4.3,1.25,1
SP,Carl Pavano,24,8,4,.667,3.06,15,15,0,0,0,0,97.0,89,40,33,8,34,1,64,8,1,1,408,158,4.19,1.268,8.3,0.7,3.2,5.9,1.88,1
SP,Tony Armas,22,7,9,.438,4.36,17,17,0,0,0,0,95.0,74,49,46,10,50,2,59,3,0,3,403,111,4.93,1.305,7.0,0.9,4.7,5.6,1.18,1
SP,Mike Thurman,26,4,9,.308,6.42,17,17,0,0,0,0,88.1,112,69,63,9,46,4,52,3,0,2,415,75,4.95,1.789,11.4,0.9,4.7,5.3,1.13,1
SP,Hideki Irabu,31,2,5,.286,7.24,11,11,0,0,0,0,54.2,77,45,44,9,14,0,42,1,2,5,247,67,4.56,1.665,12.7,1.5,2.3,6.9,3.00,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Steve Kline*,27,1,5,.167,3.50,83,0,42,0,0,14,82.1,88,36,32,8,27,2,64,3,0,4,349,138,3.94,1.397,9.6,0.9,3.0,7.0,2.37,1
RP,Felipe Lira,28,5,8,.385,5.40,53,7,8,0,0,0,101.2,129,71,61,11,36,6,51,4,1,2,468,90,4.72,1.623,11.4,1.0,3.2,4.5,1.42,1
RP,Anthony Telford,34,5,4,.556,3.79,64,0,18,0,0,3,78.1,76,38,33,10,23,1,68,5,1,4,330,128,4.13,1.264,8.7,1.1,2.6,7.8,2.96,1
RP,Scott Strickland,24,4,3,.571,3.00,49,0,20,0,0,9,48.0,38,18,16,3,16,2,48,1,0,2,200,162,3.01,1.125,7.1,0.6,3.0,9.0,3.00,1
RP,Scott Forster*,28,0,1,.000,7.88,42,0,10,0,0,0,32.0,28,31,28,5,25,1,23,2,0,2,154,62,6.26,1.656,7.9,1.4,7.0,6.5,0.92,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
