Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Pedro Astacio,31,12,9,.571,5.27,32,32,0,3,0,0,196.1,217,119,115,32,77,5,193,15,0,8,875,110,4.69,1.497,9.9,1.5,3.5,8.8,2.51,1
SP,Brian Bohanon*,31,12,10,.545,4.68,34,26,0,2,1,0,177.0,181,101,92,24,79,4,98,6,0,2,772,124,5.23,1.469,9.2,1.2,4.0,5.0,1.24,1
SP,Masato Yoshii,35,6,15,.286,5.86,29,29,0,0,0,0,167.1,201,112,109,32,53,6,88,2,1,2,726,99,5.55,1.518,10.8,1.7,2.9,4.7,1.66,1
SP,Kevin Jarvis,30,3,4,.429,5.95,24,19,0,0,0,0,115.0,138,83,76,26,33,3,60,4,0,2,505,98,5.99,1.487,10.8,2.0,2.6,4.7,1.82,1
SP,Rolando Arrojo,34,5,9,.357,6.04,19,19,0,0,0,0,101.1,120,77,68,14,46,6,80,12,2,1,470,96,5.07,1.638,10.7,1.2,4.1,7.1,1.74,1
SP,Brian Rose,24,4,5,.444,5.51,12,12,0,0,0,0,63.2,72,41,39,10,30,6,40,3,1,2,293,106,5.47,1.602,10.2,1.4,4.2,5.7,1.33,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Jose Jimenez,26,5,2,.714,3.18,72,0,55,0,0,24,70.2,63,27,25,4,28,6,44,3,0,5,301,183,3.94,1.288,8.0,0.5,3.6,5.6,1.57,1
RP,Julian Tavarez,27,11,5,.688,4.43,51,12,8,1,0,1,120.0,124,68,59,11,53,9,62,7,1,2,530,131,4.79,1.475,9.3,0.8,4.0,4.7,1.17,1
RP,Gabe White*,28,11,2,.846,2.17,67,0,17,0,0,5,83.0,62,21,20,5,14,2,82,3,0,1,323,268,2.56,0.916,6.7,0.5,1.5,8.9,5.86,1
RP,Mike DeJean,29,4,4,.500,4.89,54,0,15,0,0,0,53.1,54,31,29,9,30,6,34,0,0,5,235,119,5.74,1.575,9.1,1.5,5.1,5.7,1.13,1
RP,Mike Myers*,31,0,1,.000,1.99,78,0,22,0,0,1,45.1,24,10,10,2,24,3,41,2,0,1,177,294,3.62,1.059,4.8,0.4,4.8,8.1,1.71,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Scott Karl*,28,2,3,.400,7.68,17,9,1,0,0,0,65.2,95,56,56,14,33,3,29,3,0,3,319,76,6.67,1.949,13.0,1.9,4.5,4.0,0.88,1
,John Wasdin,27,0,3,.000,5.80,14,3,2,1,0,0,35.2,42,23,23,6,9,2,35,3,0,2,154,101,4.37,1.430,10.6,1.5,2.3,8.8,3.89,1
,Stan Belinda,33,1,3,.250,7.07,46,0,10,0,0,1,35.2,39,32,28,10,17,4,40,2,0,2,166,83,6.13,1.570,9.8,2.5,4.3,10.1,2.35,1
,Bobby Chouinard,28,2,2,.500,3.86,31,0,6,0,0,0,32.2,35,17,14,4,9,2,23,1,0,0,140,151,4.24,1.347,9.6,1.1,2.5,6.3,2.56,1
,Jerry Dipoto,32,0,0,,3.95,17,0,7,0,0,0,13.2,16,6,6,1,5,2,9,0,0,0,59,150,3.87,1.537,10.5,0.7,3.3,5.9,1.80,1
,Craig House,22,1,1,.500,7.24,16,0,3,0,0,0,13.2,13,11,11,3,17,0,8,2,0,0,69,82,8.99,2.195,8.6,2.0,11.2,5.3,0.47,1
,Giovanni Carrara,32,0,1,.000,12.83,8,0,2,0,0,0,13.1,21,19,19,5,11,2,15,1,0,0,72,46,8.46,2.400,14.2,3.4,7.4,10.1,1.36,1
,Rich Croushore,29,2,0,1.000,8.74,6,0,1,0,0,0,11.1,15,11,11,1,6,1,11,1,0,1,56,68,4.19,1.853,11.9,0.8,4.8,8.7,1.83,1
,David Lee,27,0,0,,11.12,7,0,3,0,0,1,5.2,10,9,7,3,6,0,6,1,0,0,35,55,11.60,2.824,15.9,4.8,9.5,9.5,1.00,1
,Pete Walker,31,0,0,,17.36,3,0,1,0,0,0,4.2,10,9,9,1,4,0,2,0,0,0,27,35,7.63,3.000,19.3,1.9,7.7,3.9,0.50,1
,Manny Aybar,28,0,1,.000,16.20,1,0,0,0,0,0,1.2,5,3,3,1,0,0,0,0,0,0,10,41,10.93,3.000,27.0,5.4,0.0,0.0,,1
,Rigo Beltran*,30,0,0,,40.50,1,1,0,0,0,0,1.1,6,6,6,2,3,0,1,0,0,0,13,17,27.88,6.750,40.5,13.5,20.3,6.8,0.33,1
,Brent Mayne,32,1,0,1.000,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,0,0,0,1,5,,6.13,2.000,9.0,0.0,9.0,0.0,0.00,1
,David Moraga*,24,0,0,,45.00,1,0,1,0,0,0,1.0,4,5,5,1,0,0,0,1,0,0,8,16,19.13,4.000,36.0,9.0,0.0,0.0,,1
,Team Totals,30.1,82,80,.506,5.26,162,162,155,7,1,33,1430.0,1568,897,835,221,588,72,1001,72,5,40,6340,110,5.13,1.508,9.9,1.4,3.7,6.3,1.70,1
,Rank in 16 NL teams,,8,9,,15,,,,11,15,13,14 ,14,13,14,14,5,,15,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
