Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Mike Mussina,31,11,15,.423,3.79,34,34,0,6,1,0,237.2,236,105,100,28,46,0,210,3,0,3,987,125,3.52,1.187,8.9,1.1,1.7,8.0,4.57,1
SP,Sidney Ponson,23,9,13,.409,4.82,32,32,0,6,1,0,222.0,223,125,119,30,83,0,152,1,0,5,953,98,4.66,1.378,9.0,1.2,3.4,6.2,1.83,1
SP,Pat Rapp,32,9,12,.429,5.90,31,30,0,0,0,0,174.0,203,125,114,18,83,5,106,5,0,8,798,80,4.78,1.644,10.5,0.9,4.3,5.5,1.28,1
SP,Jose Mercedes,29,14,7,.667,4.02,36,20,7,1,0,0,145.2,150,71,65,15,64,1,70,3,0,3,636,118,4.89,1.469,9.3,0.9,4.0,4.3,1.09,1
SP,Jason Johnson,26,1,10,.091,7.02,25,13,3,0,0,0,107.2,119,95,84,21,61,2,79,4,0,3,501,67,6.01,1.672,9.9,1.8,5.1,6.6,1.30,1
SP,Scott Erickson,32,5,8,.385,7.87,16,16,0,1,0,0,92.2,127,81,81,14,48,0,41,5,0,3,446,60,5.93,1.888,12.3,1.4,4.7,4.0,0.85,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Ryan Kohlmeier,23,0,1,.000,2.39,25,0,22,0,0,13,26.1,30,9,7,1,15,2,17,0,0,0,120,200,4.05,1.709,10.3,0.3,5.1,5.8,1.13,1
RP,Mike Trombley,33,4,5,.444,4.13,75,0,32,0,0,4,72.0,67,34,33,15,38,8,72,4,0,8,322,115,5.59,1.458,8.4,1.9,4.8,9.0,1.89,1
RP,Chuck McElroy*,32,3,0,1.000,4.69,43,2,10,0,0,0,63.1,60,36,33,6,34,2,50,2,0,6,282,101,4.49,1.484,8.5,0.9,4.8,7.1,1.47,1
RP,Buddy Groom*,34,6,3,.667,4.85,70,0,14,0,0,4,59.1,63,37,32,5,21,2,44,0,0,1,260,98,3.81,1.416,9.6,0.8,3.2,6.7,2.10,1
RP,B.J. Ryan*,24,2,3,.400,5.91,42,0,9,0,0,0,42.2,36,29,28,7,31,1,41,0,1,2,193,81,5.52,1.570,7.6,1.5,6.5,8.6,1.32,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,John Parrish*,22,2,4,.333,7.18,8,8,0,0,0,0,36.1,40,32,29,6,35,0,28,1,0,1,180,66,6.71,2.064,9.9,1.5,8.7,6.9,0.80,1
,Mike Timlin,34,2,3,.400,4.89,37,0,31,0,0,11,35.0,37,22,19,6,15,3,26,2,0,0,157,98,5.33,1.486,9.5,1.5,3.9,6.7,1.73,1
,Jay Spurgeon,23,1,1,.500,6.00,7,4,1,0,0,0,24.0,26,16,16,5,15,0,11,2,0,3,110,80,7.05,1.708,9.8,1.9,5.6,4.1,0.73,1
,Alan Mills,33,2,0,1.000,6.46,23,0,3,0,0,1,23.2,25,17,17,6,19,1,18,1,0,3,115,74,7.44,1.859,9.5,2.3,7.2,6.8,0.95,1
,Calvin Maduro,25,0,0,,9.64,15,2,6,0,0,0,23.1,29,25,25,8,16,1,18,2,0,1,113,50,8.36,1.929,11.2,3.1,6.2,6.9,1.13,1
,Gabe Molina,25,0,0,,9.00,9,0,3,0,0,0,13.0,25,14,13,2,9,0,8,0,0,0,74,54,5.98,2.615,17.3,1.4,6.2,5.5,0.89,1
,Alberto Reyes,30,1,0,1.000,6.92,13,0,2,0,0,0,13.0,13,10,10,2,11,1,10,0,0,0,62,70,6.13,1.846,9.0,1.4,7.6,6.9,0.91,1
,Leslie Brea,26,0,1,.000,11.00,6,1,3,0,0,0,9.0,12,11,11,1,10,0,5,1,0,1,49,45,7.13,2.444,12.0,1.0,10.0,5.0,0.50,1
,Tim Worrell,32,2,2,.500,7.36,5,0,2,0,0,0,7.1,12,6,6,3,5,3,5,0,0,0,39,67,9.13,2.318,14.7,3.7,6.1,6.1,1.00,1
,Darren Holmes,34,0,0,,25.07,5,0,0,0,0,0,4.2,13,13,13,3,5,0,6,0,0,0,32,20,12.13,3.857,25.1,5.8,9.6,11.6,1.20,1
,Luis Rivera,22,0,0,,0.00,1,0,0,0,0,0,0.2,1,0,0,0,1,0,0,0,0,0,4,,7.63,3.000,13.5,0.0,13.5,0.0,0.00,1
,Team Totals,28.8,74,88,.457,5.37,162,162,148,14,2,33,1433.1,1547,913,855,202,665,32,1017,36,1,51,6433,88,5.01,1.543,9.7,1.3,4.2,6.4,1.53,1
,Rank in 14 AL teams,,11,4,,12,,,,2,6,13,10 ,8,12,12,10,12,,6,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
