Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Derek Lowe,35,14,11,.560,3.24,34,34,0,1,0,0,211.0,194,84,76,14,45,7,147,1,0,2,851,129,3.26,1.133,8.3,0.6,1.9,6.3,3.27,1
SP,Chad Billingsley,23,16,10,.615,3.14,35,32,1,1,1,0,200.2,188,76,70,14,80,6,201,8,0,10,859,133,3.35,1.336,8.4,0.6,3.6,9.0,2.51,1
SP,Hiroki Kuroda,33,9,10,.474,3.73,31,31,0,2,2,0,183.1,181,85,76,13,42,8,116,7,0,5,776,112,3.59,1.216,8.9,0.6,2.1,5.7,2.76,1
SP,Clayton Kershaw*,20,5,5,.500,4.26,22,21,0,0,0,0,107.2,109,51,51,11,52,3,100,1,0,7,470,98,4.08,1.495,9.1,0.9,4.3,8.4,1.92,1
SP,Brad Penny,30,6,9,.400,6.27,19,17,1,0,0,0,94.2,112,68,66,13,42,0,51,3,1,1,426,67,5.27,1.627,10.6,1.2,4.0,4.8,1.21,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Takashi Saito,38,4,4,.500,2.49,45,0,35,0,0,18,47.0,40,14,13,1,16,3,60,2,0,1,197,169,2.00,1.191,7.7,0.2,3.1,11.5,3.75,1
RP,Chan Ho Park,35,4,4,.500,3.40,54,5,11,0,0,2,95.1,97,43,36,12,36,7,79,4,1,2,412,123,4.37,1.395,9.2,1.1,3.4,7.5,2.19,1
RP,Cory Wade,25,2,1,.667,2.27,55,0,21,0,0,0,71.1,51,22,18,7,15,3,51,4,0,2,275,184,3.78,0.925,6.4,0.9,1.9,6.4,3.40,1
RP,Jonathan Broxton,24,3,5,.375,3.13,70,0,32,0,0,14,69.0,54,29,24,2,27,5,88,3,0,3,285,134,2.26,1.174,7.0,0.3,3.5,11.5,3.26,1
RP,Joe Beimel*,31,5,1,.833,2.02,71,0,10,0,0,0,49.0,50,11,11,0,21,4,32,3,1,1,214,208,3.30,1.449,9.2,0.0,3.9,5.9,1.52,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hung-Chih Kuo*,26,5,3,.625,2.14,42,3,10,0,0,1,80.0,60,21,19,4,21,2,96,3,1,1,323,196,2.28,1.013,6.8,0.5,2.4,10.8,4.57,1
,Greg Maddux,42,2,4,.333,5.09,7,7,0,0,0,0,40.2,43,25,23,5,4,1,18,1,0,0,166,83,4.21,1.156,9.5,1.1,0.9,4.0,4.50,1
,Scott Proctor,31,2,0,1.000,6.05,41,0,11,0,0,0,38.2,41,30,26,7,24,1,46,0,0,6,184,70,4.97,1.681,9.5,1.6,5.6,10.7,1.92,1
,Eric Stults*,28,2,3,.400,3.49,7,7,0,1,1,0,38.2,38,18,15,6,13,2,30,1,0,0,167,120,4.68,1.319,8.8,1.4,3.0,7.0,2.31,1
,Ramon Troncoso,25,1,1,.500,4.26,32,0,12,0,0,0,38.0,37,19,18,2,12,1,38,3,0,2,160,99,3.00,1.289,8.8,0.5,2.8,9.0,3.17,1
,Jason Johnson,34,1,2,.333,5.22,16,2,5,0,0,0,29.1,32,19,17,5,12,3,20,2,0,3,130,81,5.42,1.500,9.8,1.5,3.7,6.1,1.67,1
,Esteban Loaiza,36,1,2,.333,5.63,7,3,2,0,0,0,24.0,24,15,15,3,5,1,9,1,0,0,103,75,4.76,1.208,9.0,1.1,1.9,3.4,1.80,1
,Brian Falkenborg,30,2,2,.500,6.17,16,0,2,0,0,0,11.2,11,8,8,2,4,1,9,0,0,0,49,70,4.85,1.286,8.5,1.5,3.1,6.9,2.25,1
,James McDonald,23,0,0,,0.00,4,0,1,0,0,0,6.0,5,0,0,0,1,0,2,0,0,0,24,,2.97,1.000,7.5,0.0,1.5,3.0,2.00,1
,Scott Elbert*,22,0,1,.000,12.00,10,0,1,0,0,0,6.0,9,8,8,2,4,0,8,1,0,0,31,37,7.30,2.167,13.5,3.0,6.0,12.0,2.00,1
,Yhency Brazoban,28,0,0,,6.00,2,0,1,0,0,0,3.0,4,2,2,0,3,0,3,0,0,1,16,78,4.13,2.333,12.0,0.0,9.0,9.0,1.00,1
,Tanyon Sturtze,37,0,0,,0.00,3,0,1,0,0,0,2.1,1,0,0,0,1,0,1,0,0,0,9,,3.56,0.857,3.9,0.0,3.9,3.9,1.00,1
,Team Totals,29.6,84,78,.519,3.68,162,162,157,5,4,35,1447.1,1381,648,591,123,480,58,1205,48,4,47,6127,114,3.67,1.286,8.6,0.8,3.0,7.5,2.51,1
,Rank in 16 NL teams,,7,9,,1,,,,3,4,11,8 ,2,1,1,1,2,,5,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
