Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Nick Blackburn,26,11,11,.500,4.05,33,33,0,0,0,0,193.1,224,102,87,23,39,4,96,7,0,2,823,103,4.40,1.360,10.4,1.1,1.8,4.5,2.46,1
SP,Scott Baker,26,11,4,.733,3.45,28,28,0,0,0,0,172.1,161,66,66,20,42,2,141,3,0,6,703,122,3.79,1.178,8.4,1.0,2.2,7.4,3.36,1
SP,Kevin Slowey,24,12,11,.522,3.99,27,27,0,3,2,0,160.1,161,74,71,22,24,1,123,4,0,1,653,105,3.91,1.154,9.0,1.2,1.3,6.9,5.13,1
SP,Glen Perkins*,25,12,4,.750,4.41,26,26,0,0,0,0,151.0,183,81,74,25,39,0,74,3,1,2,661,95,5.14,1.470,10.9,1.5,2.3,4.4,1.90,1
SP,Liván Hernández,33,10,8,.556,5.48,23,23,0,2,0,0,139.2,199,93,85,18,29,3,54,1,1,2,627,77,4.68,1.632,12.8,1.2,1.9,3.5,1.86,1
SP,Francisco Liriano*,24,6,4,.600,3.91,14,14,0,0,0,0,76.0,74,40,33,7,32,1,67,1,0,3,329,108,3.87,1.395,8.8,0.8,3.8,7.9,2.09,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Joe Nathan,33,1,2,.333,1.33,68,0,57,0,0,39,67.2,43,13,10,5,18,4,74,2,0,2,261,316,2.79,0.901,5.7,0.7,2.4,9.8,4.11,1
RP,Boof Bonser,26,3,7,.300,5.93,47,12,9,0,0,0,118.1,139,87,78,16,36,1,97,1,1,6,532,71,4.19,1.479,10.6,1.2,2.7,7.4,2.69,1
RP,Matt Guerrier,29,6,9,.400,5.19,76,0,15,0,0,1,76.1,84,47,44,12,37,9,59,0,0,2,344,81,5.08,1.585,9.9,1.4,4.4,7.0,1.59,1
RP,Jesse Crain,26,5,4,.556,3.59,66,0,14,0,0,0,62.2,62,29,25,6,24,3,50,1,0,2,268,117,3.98,1.372,8.9,0.9,3.4,7.2,2.08,1
RP,Dennys Reyes*,31,3,0,1.000,2.33,75,0,16,0,0,0,46.1,40,12,12,4,15,2,39,2,0,5,188,181,3.67,1.187,7.8,0.8,2.9,7.6,2.60,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Brian Bass,26,3,4,.429,4.87,44,0,14,0,0,1,68.1,84,42,37,11,22,3,32,3,0,4,303,86,5.39,1.551,11.1,1.4,2.9,4.2,1.45,1
,Craig Breslow*,27,0,2,.000,1.63,42,0,10,0,0,1,38.2,24,9,7,0,14,2,32,0,1,4,149,259,2.56,0.983,5.6,0.0,3.3,7.4,2.29,1
,Juan Rincon,29,2,2,.500,6.11,24,0,6,0,0,0,28.0,33,21,19,5,16,2,20,2,0,3,133,69,5.95,1.750,10.6,1.6,5.1,6.4,1.25,1
,Bobby Korecky,28,2,0,1.000,4.58,16,0,9,0,0,0,17.2,19,9,9,2,8,0,6,0,0,0,74,93,5.28,1.528,9.7,1.0,4.1,3.1,0.75,1
,Pat Neshek,27,0,1,.000,4.73,15,0,3,0,0,0,13.1,12,7,7,2,4,1,15,0,0,0,56,91,3.73,1.200,8.1,1.4,2.7,10.1,3.75,1
,Philip Humber,25,0,0,,4.63,5,0,2,0,0,0,11.2,11,6,6,4,5,0,6,1,0,0,50,93,8.10,1.371,8.5,3.1,3.9,4.6,1.20,1
,Jose Mijares*,23,0,1,.000,0.87,10,0,3,0,0,0,10.1,3,1,1,0,0,0,5,0,0,1,34,497,2.16,0.290,2.6,0.0,0.0,4.4,,1
,Eddie Guardado*,37,1,1,.500,7.71,9,0,0,0,0,0,7.0,12,6,6,1,2,0,5,0,0,0,33,57,4.42,2.000,15.4,1.3,2.6,6.4,2.50,1
,Team Totals,27.0,88,75,.540,4.16,163,163,158,5,2,42,1459.0,1568,745,675,183,406,38,995,31,4,45,6221,101,4.30,1.353,9.7,1.1,2.5,6.1,2.45,1
,Rank in 14 AL teams,,6,9,,7,,,,6,6,6,1 ,13,8,7,13,1,,10,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
