Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Kyle Lohse,29,15,6,.714,3.78,33,33,0,0,0,0,200.0,211,88,84,18,49,3,119,3,0,5,839,112,3.89,1.300,9.5,0.8,2.2,5.4,2.43,1
SP,Braden Looper,33,12,14,.462,4.16,33,33,0,1,1,0,199.0,216,101,92,25,45,1,108,11,1,3,842,101,4.52,1.312,9.8,1.1,2.0,4.9,2.40,1
SP,Todd Wellemeyer,29,13,9,.591,3.71,32,32,0,0,0,0,191.2,178,84,79,25,62,1,134,7,1,7,807,114,4.51,1.252,8.4,1.2,2.9,6.3,2.16,1
SP,Joel Pineiro,29,7,7,.500,5.15,26,25,1,0,0,1,148.2,180,89,85,22,35,0,81,2,0,1,645,82,4.71,1.446,10.9,1.3,2.1,4.9,2.31,1
SP,Adam Wainwright,26,11,3,.786,3.20,20,20,0,1,0,0,132.0,122,51,47,12,34,1,91,3,0,3,544,132,3.78,1.182,8.3,0.8,2.3,6.2,2.68,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Ryan Franklin,35,6,6,.500,3.55,74,0,39,0,0,17,78.2,86,34,31,10,30,4,51,3,0,3,346,119,4.75,1.475,9.8,1.1,3.4,5.8,1.70,1
RP,Kyle McClellan,24,2,7,.222,4.04,68,0,7,0,0,1,75.2,79,37,34,7,26,2,59,4,0,6,327,105,3.96,1.388,9.4,0.8,3.1,7.0,2.27,1
RP,Russ Springer,39,2,1,.667,2.32,70,0,9,0,0,0,50.1,39,14,13,4,18,0,45,1,0,2,205,182,3.51,1.132,7.0,0.7,3.2,8.0,2.50,1
RP,Ron Villone*,38,1,2,.333,4.68,74,0,11,0,0,1,50.0,45,27,26,4,37,2,50,2,0,2,229,91,4.51,1.640,8.1,0.7,6.7,9.0,1.35,1
RP,Randy Flores*,32,1,0,1.000,5.26,43,0,3,0,0,1,25.2,34,16,15,2,20,3,17,1,0,1,131,81,5.27,2.104,11.9,0.7,7.0,6.0,0.85,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Brad Thompson,26,6,3,.667,5.15,26,6,10,0,0,0,64.2,72,38,37,5,19,1,32,3,0,2,273,82,4.17,1.407,10.0,0.7,2.6,4.5,1.68,1
,Jason Isringhausen,35,1,5,.167,5.70,42,0,27,0,0,12,42.2,48,28,27,5,22,0,36,5,0,1,200,75,4.87,1.641,10.1,1.1,4.6,7.6,1.64,1
,Chris Perez,22,3,3,.500,3.46,41,0,23,0,0,7,41.2,34,18,16,5,22,0,42,1,0,2,177,123,4.33,1.344,7.3,1.1,4.8,9.1,1.91,1
,Mitchell Boggs,24,3,2,.600,7.41,8,6,1,0,0,0,34.0,42,29,28,5,22,0,13,2,0,2,164,57,6.40,1.882,11.1,1.3,5.8,3.4,0.59,1
,Kelvin Jimenez,27,0,0,,5.63,15,0,5,0,0,0,24.0,28,15,15,5,15,0,11,1,0,3,114,76,6.92,1.792,10.5,1.9,5.6,4.1,0.73,1
,Mike Parisi,25,0,4,.000,8.22,12,2,6,0,0,0,23.0,37,24,21,2,15,2,13,0,0,3,121,52,5.09,2.261,14.5,0.8,5.9,5.1,0.87,1
,Jaime Garcia*,21,1,1,.500,5.63,10,1,4,0,0,0,16.0,14,10,10,4,8,0,8,1,0,3,69,77,7.07,1.375,7.9,2.3,4.5,4.5,1.00,1
,Chris Carpenter,33,0,1,.000,1.76,4,3,0,0,0,0,15.1,16,5,3,0,4,0,7,0,0,0,63,245,3.00,1.304,9.4,0.0,2.3,4.1,1.75,1
,Anthony Reyes,26,2,1,.667,4.91,10,0,6,0,0,1,14.2,16,8,8,2,3,0,10,0,0,0,61,88,4.15,1.295,9.8,1.2,1.8,6.1,3.33,1
,Jason Motte,26,0,0,,0.82,12,0,4,0,0,1,11.0,5,2,1,0,3,0,16,0,0,0,40,532,1.04,0.727,4.1,0.0,2.5,13.1,5.33,1
,Josh Kinney,29,0,0,,0.00,7,0,1,0,0,0,7.0,3,0,0,0,1,0,8,0,0,0,25,,1.27,0.571,3.9,0.0,1.3,10.3,8.00,1
,Mark Worrell,25,0,1,.000,7.94,4,0,1,0,0,0,5.2,8,5,5,1,4,1,4,0,0,0,27,56,6.13,2.118,12.7,1.6,6.4,6.4,1.00,1
,Mark Mulder*,30,0,0,,10.80,3,1,1,0,0,0,1.2,4,2,2,0,2,0,2,1,0,1,12,48,6.13,3.600,21.6,0.0,10.8,10.8,1.00,1
,Aaron Miles,31,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,,3.13,0.000,0.0,0.0,0.0,0.0,,1
,Team Totals,29.6,86,76,.531,4.19,162,162,160,2,1,42,1454.0,1517,725,677,163,496,21,957,51,2,50,6264,101,4.40,1.384,9.4,1.0,3.1,5.9,1.93,1
,Rank in 16 NL teams,,5,11,,7,,,,11,12,6,5 ,13,7,7,9,4,,16,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
