Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Kurt Airoso,29,122,520,427,78,111,15,3,34,94,7,0,82,127,.260,.381,.548,.929,234,10,5,0,6,5,0
Rayner Bautista,25,36,139,126,16,30,7,1,3,10,2,2,12,27,.238,.309,.381,.690,48,0,1,0,0,1,0
Russ Cleveland,24,18,61,54,7,10,3,1,2,7,0,0,6,19,.185,.279,.389,.668,21,2,1,0,0,0,0
David Espinosa#,22,134,603,511,89,135,23,5,19,52,20,7,80,134,.264,.366,.440,.806,225,5,3,7,2,3,0
Rich Gomez,27,21,91,75,12,18,5,0,2,10,9,1,9,18,.240,.352,.387,.738,29,2,5,0,2,0,0
Curtis Granderson*,23,123,553,462,89,140,19,8,21,93,14,8,80,95,.303,.407,.515,.922,238,3,4,3,4,3,1
Jack Hannahan*,24,108,431,374,48,102,21,1,8,39,7,3,53,60,.273,.365,.398,.764,149,9,2,1,1,4,1
Brandon Harper,28,48,188,166,26,48,12,0,9,29,2,1,16,31,.289,.372,.524,.896,87,2,6,0,0,1,1
Anderson Hernandez#,21,101,440,394,65,108,19,3,5,29,17,6,26,89,.274,.326,.376,.701,148,5,5,13,2,0,1
Neil Jenkins,23,61,245,232,15,50,13,1,6,29,0,0,7,78,.216,.241,.358,.599,83,10,2,0,4,2,0
Don Kelly*,24,28,119,101,17,23,6,2,0,9,3,1,15,13,.228,.331,.327,.657,33,4,1,1,1,0,1
Jason Knoedler#,23,27,89,79,9,14,5,0,2,9,1,0,6,23,.177,.241,.316,.558,25,1,1,2,1,0,0
Alex Lontayo*,28,37,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Chad Meyers,28,34,152,134,26,42,10,1,8,17,11,3,16,18,.313,.395,.582,.977,78,3,2,0,0,1,1
Derek Nicholson*,28,61,247,221,31,60,13,1,10,37,1,0,23,47,.271,.337,.475,.813,105,4,0,1,2,0,0
Mike Rabelo#,24,5,22,20,0,2,0,0,0,2,0,0,1,4,.100,.182,.100,.282,2,0,1,0,0,0,1
Ryan Raburn,23,98,422,366,66,110,29,4,16,63,3,0,47,96,.301,.390,.533,.922,195,9,7,1,1,1,1
Max St. Pierre,24,84,322,290,31,72,15,0,8,33,2,1,25,41,.248,.315,.383,.697,111,7,4,1,2,0,1
Juan Tejeda,22,125,522,457,71,132,29,3,23,92,0,0,51,102,.289,.362,.516,.878,236,10,5,2,7,1,0
Scott Tousa*,24,95,321,259,38,57,10,3,4,27,2,4,35,56,.220,.345,.328,.673,85,5,17,5,5,1,0
