Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Matt Bowser*,25,16,58,53,5,6,4,0,0,6,0,0,5,13,.113,.190,.189,.378,10,2,0,0,0,0,0
Jace Brewer,25,110,441,404,44,102,18,3,10,49,1,3,19,78,.252,.290,.386,.677,156,11,3,14,1,1,0
Robinson Cancel,28,52,178,159,15,34,10,1,4,24,0,2,15,27,.214,.287,.365,.651,58,2,2,0,2,3,1
Aaron Clark*,25,115,326,299,36,60,12,4,11,28,3,1,20,113,.201,.262,.378,.640,113,2,5,2,0,1,0
Fernando Cortez*,22,94,400,359,51,103,20,5,3,30,8,7,32,60,.287,.345,.396,.741,142,3,1,6,2,1,1
Dan DeMent,26,98,379,336,45,86,25,7,8,34,1,2,30,82,.256,.318,.443,.762,149,5,3,5,5,2,0
Joe Espada,28,27,109,98,8,26,1,1,0,5,2,3,7,14,.265,.333,.296,.629,29,0,3,1,0,0,0
Jesus Feliciano*,25,28,100,93,10,19,2,0,1,4,0,1,4,16,.204,.242,.258,.500,24,3,1,1,1,0,1
Iker Franco,23,63,205,187,17,39,6,0,3,14,1,0,15,32,.209,.271,.289,.560,54,3,1,2,0,0,0
Joey Gathright*,23,32,138,126,23,43,5,1,0,8,10,6,11,30,.341,.399,.397,.795,50,1,1,0,0,0,1
Amado German#,26,104,415,359,34,78,15,4,4,30,4,5,48,93,.217,.310,.315,.625,113,5,1,5,2,4,0
Joey Gomes,24,25,96,89,12,24,7,0,2,8,0,0,6,17,.270,.313,.416,.728,37,3,0,0,1,0,0
Vince Harrison,24,57,219,184,21,49,6,2,5,27,5,3,24,34,.266,.372,.402,.774,74,3,8,1,2,1,0
Chairon Isenia,25,57,213,195,22,59,13,1,2,24,0,0,10,34,.303,.357,.410,.767,80,4,7,0,1,1,0
Brian Martin,24,115,418,367,40,94,25,2,9,37,5,3,38,102,.256,.330,.409,.739,150,8,5,3,5,2,0
Danny Massiatte,25,20,67,57,6,14,4,0,2,10,1,0,6,15,.246,.338,.421,.760,24,0,2,2,0,0,0
Frank Moore*,25,47,201,183,19,49,7,3,2,19,0,0,12,40,.268,.322,.372,.693,68,4,3,2,1,1,0
Nestor Pérez,27,42,139,131,18,42,8,1,0,11,1,0,2,10,.321,.331,.397,.728,52,3,1,3,2,0,0
Eric Reece*,26,58,235,216,22,51,11,1,4,26,1,0,11,49,.236,.285,.352,.637,76,5,5,0,3,0,0
Shawn Riggans,23,10,39,36,3,8,1,0,2,7,0,0,2,14,.222,.282,.417,.699,15,2,1,0,0,0,1
Juan Salas,25,78,304,284,26,70,13,3,3,29,2,1,9,68,.246,.277,.345,.622,98,8,4,4,3,1,1
B.J. Upton,19,29,120,104,21,34,7,1,2,15,3,0,14,28,.327,.407,.471,.878,49,0,0,2,0,1,1
Jose Velazquez*,28,65,258,223,25,58,5,2,3,32,1,0,31,32,.260,.353,.341,.694,76,6,2,0,2,2,0
