Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Francisco Cervelli,29,130,510,451,56,133,17,5,7,43,1,1,46,94,.295,.370,.401,.771,113,181,12,8,4,1,1,1
1B,Pedro Alvarez*,28,150,491,437,60,106,18,0,27,77,2,0,48,131,.243,.318,.469,.787,113,205,6,2,0,4,9,1
2B,Neil Walker#,29,151,603,543,69,146,32,3,16,71,4,1,44,110,.269,.328,.427,.756,106,232,9,8,0,8,5,1
SS,Jordy Mercer,28,116,430,394,34,96,21,0,3,34,3,2,27,73,.244,.293,.320,.613,69,126,7,2,4,3,7,1
3B,Jung Ho Kang,28,126,467,421,60,121,24,2,15,58,5,4,28,99,.287,.355,.461,.816,123,194,10,17,0,1,0,1
LF,Starling Marte,26,153,633,579,84,166,30,2,19,81,30,10,27,123,.287,.337,.444,.780,113,257,14,19,3,5,3,1
CF,Andrew McCutchen,28,157,685,566,91,165,36,3,23,96,11,5,98,133,.292,.401,.488,.889,144,276,9,12,0,9,12,1
RF,Gregory Polanco*,23,153,652,593,83,152,35,6,9,52,27,10,55,121,.256,.320,.381,.701,92,226,5,1,1,2,6,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
IF,Josh Harrison,27,114,449,418,57,120,29,1,4,28,10,8,19,71,.287,.327,.390,.717,97,163,4,7,3,2,1,1
1B,Sean Rodriguez,30,139,240,224,25,55,12,1,4,17,2,2,5,63,.246,.281,.362,.642,76,81,9,6,5,0,0,1
3B,Aramis Ramirez,37,56,214,196,18,48,13,1,6,33,0,0,15,26,.245,.299,.413,.712,94,81,11,1,0,2,0,1
C,Chris Stewart,33,58,172,159,9,46,8,0,0,15,0,0,6,29,.289,.320,.340,.659,82,54,3,2,3,2,0,1
1B,Mike Morse,33,45,82,69,6,19,3,1,1,7,0,0,11,21,.275,.390,.391,.782,117,27,4,2,0,0,0,1
UT,Travis Ishikawa*,31,38,66,58,5,13,3,0,1,8,0,0,8,17,.224,.318,.328,.646,79,19,2,0,0,0,0,1
UT,Corey Hart,33,35,57,54,3,12,1,0,2,9,0,0,1,19,.222,.246,.352,.597,62,19,5,1,0,1,1,1
OF,Jose Tabata,26,27,41,38,2,11,0,0,0,4,0,1,2,7,.289,.341,.289,.631,77,11,3,1,0,0,0,1
OF,Jaff Decker*,25,23,36,28,8,6,1,1,0,1,0,0,7,9,.214,.371,.321,.693,94,9,0,0,1,0,0,1
OF,Travis Snider*,27,18,29,26,1,5,3,0,1,8,0,0,3,10,.192,.276,.423,.699,89,11,0,0,0,0,1,1
OF,Andrew Lambo*,26,20,27,25,1,1,1,0,0,0,0,0,2,8,.040,.111,.080,.191,-46,2,0,0,0,0,0,1
MI,Pedro Florimon#,28,24,25,23,5,2,0,1,0,1,1,0,2,12,.087,.160,.174,.334,-8,4,0,0,0,0,0,1
 ,Steve Lombardozzi#,26,12,11,10,1,0,0,0,0,0,0,0,1,4,.000,.091,.000,.091,-72,0,0,0,0,0,0,1
C,Tony Sanchez,27,3,9,8,2,3,0,0,0,0,0,0,1,3,.375,.444,.375,.819,130,3,0,0,0,0,0,1
3B,Brent Morel,28,3,7,7,1,2,1,0,0,1,0,0,0,3,.286,.286,.429,.714,94,3,0,0,0,0,0,1
OF,Gorkys Hernandez,27,8,5,5,0,0,0,0,0,0,1,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
OF,Keon Broxton,25,7,2,2,3,0,0,0,0,0,1,1,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
 ,Elias Diaz,24,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Gerrit Cole,24,30,71,60,5,9,0,0,0,2,0,0,2,28,.150,.177,.150,.327,-8,9,0,0,9,0,0,1
P,Francisco Liriano*,31,29,67,65,4,11,2,0,1,7,0,0,0,28,.169,.169,.246,.415,13,16,0,0,2,0,0,1
P,Jeff Locke*,27,29,54,45,1,3,1,0,0,2,0,0,2,18,.067,.106,.089,.195,-45,4,1,0,7,0,0,1
P,A.J. Burnett,38,24,52,42,1,5,0,0,1,5,0,0,0,20,.119,.116,.190,.307,-17,8,1,0,9,1,0,1
P,Charlie Morton,31,21,43,36,0,1,0,0,0,1,0,0,1,18,.028,.054,.028,.082,-76,1,0,0,6,0,0,1
