Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,A.J. Pierzynski*,38,113,436,407,38,122,24,1,9,49,0,2,19,37,.300,.339,.430,.769,112,175,19,7,0,3,2,1
1B,Freddie Freeman*,25,118,481,416,62,115,27,0,18,66,3,1,56,98,.276,.370,.471,.841,132,196,6,7,0,2,4,1
2B,Jace Peterson*,25,152,597,528,55,126,23,5,6,52,12,10,56,120,.239,.314,.335,.649,81,177,5,3,7,3,4,1
SS,Andrelton Simmons,25,147,583,535,60,142,23,2,4,44,5,3,39,48,.265,.321,.338,.660,84,181,19,6,1,2,6,1
3B,Adonis Garcia,30,58,198,191,20,53,12,0,10,26,0,0,5,35,.277,.293,.497,.790,114,95,9,0,0,2,0,1
LF,Jonny Gomes,34,83,228,195,27,43,7,0,7,22,1,1,28,67,.221,.325,.364,.689,91,71,5,3,0,2,1,1
CF,Cameron Maybin,28,141,555,505,65,135,18,2,10,59,23,6,45,102,.267,.327,.370,.697,94,187,16,1,1,3,1,1
RF,Nick Markakis*,31,156,686,612,73,181,38,1,3,53,2,1,70,83,.296,.370,.376,.746,109,230,17,3,0,1,11,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,Kelly Johnson*,33,62,197,182,20,50,5,0,9,34,1,1,13,43,.275,.321,.451,.772,112,82,4,0,0,1,1,1
3B,Juan Uribe,36,46,167,151,17,43,6,0,7,17,1,0,15,37,.285,.353,.464,.817,125,70,5,1,0,0,2,1
CI,Chris Johnson,30,56,162,153,12,36,7,0,2,11,2,1,7,49,.235,.272,.320,.592,64,49,3,1,0,1,0,1
C,Christian Bethancourt,23,48,160,155,16,31,8,0,2,12,1,1,5,33,.200,.225,.290,.515,42,45,7,0,0,0,1,1
OF,Michael Bourn*,32,46,156,136,10,30,3,1,0,11,4,2,17,31,.221,.303,.257,.561,58,35,3,0,1,2,0,1
IF,Pedro Ciriaco,29,84,151,142,14,37,8,1,1,15,4,2,2,38,.261,.275,.352,.627,73,50,1,2,2,3,0,1
LF,Nick Swisher#,34,46,149,118,8,23,5,0,4,17,0,0,27,30,.195,.349,.339,.688,93,40,7,2,0,2,0,1
LF,Eury Perez,25,47,133,119,10,32,4,0,0,5,3,1,7,23,.269,.331,.303,.633,78,36,3,4,3,0,1,1
3B,Alberto Callaspo#,32,37,123,107,12,22,2,0,1,8,0,0,14,10,.206,.293,.252,.545,54,27,4,0,0,2,1,1
IF,Daniel Castro,22,33,100,96,14,23,2,1,2,5,0,0,3,15,.240,.263,.344,.606,67,33,4,0,1,0,0,1
LF,Todd Cunningham#,26,39,93,86,13,19,4,0,0,4,2,1,5,17,.221,.280,.267,.547,53,23,1,2,0,0,1,1
3B,Héctor Olivera,30,24,87,79,4,20,4,1,2,11,0,0,5,12,.253,.310,.405,.715,97,32,2,2,0,1,0,1
OF,Eric Young Jr.#,30,35,85,77,7,13,4,2,0,5,3,0,6,17,.169,.229,.273,.502,39,21,1,0,2,0,1,1
C,Ryan Lavarnway,27,27,74,66,5,15,5,0,2,6,0,0,8,21,.227,.311,.394,.705,94,26,4,0,0,0,1,1
1B,Joey Terdoslavich#,26,28,59,56,5,12,4,1,1,4,0,0,3,14,.214,.254,.375,.629,72,21,1,0,0,0,1,1
IF,Phil Gosselin,26,20,42,40,2,13,4,0,0,2,2,0,2,5,.325,.357,.425,.782,117,17,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Shelby Miller,24,32,71,56,1,3,2,0,0,0,0,0,4,29,.054,.117,.089,.206,-41,5,0,0,11,0,0,1
P,Julio Teheran,24,30,68,52,0,5,0,0,0,2,0,0,2,9,.096,.130,.096,.226,-36,5,0,0,14,0,0,1
P,Alex Wood,24,18,41,33,1,5,1,0,0,4,0,0,3,21,.152,.222,.182,.404,14,6,1,0,5,0,0,1
P,Matt Wisler,22,20,36,29,0,4,0,0,0,1,0,0,2,6,.138,.194,.138,.331,-5,4,0,0,5,0,0,1
P,Williams Perez,24,21,34,28,2,2,0,0,0,0,0,0,2,13,.071,.133,.071,.205,-41,2,0,0,4,0,0,1
P,Mike Foltynewicz,23,17,30,28,0,2,1,0,0,3,0,0,0,19,.071,.069,.107,.176,-52,3,1,0,1,1,0,1
