Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Wilson Ramos,27,128,504,475,41,109,16,0,15,68,0,0,21,101,.229,.258,.358,.616,66,170,16,0,0,8,2,1
1B,Ryan Zimmerman,30,95,390,346,43,86,25,1,16,73,1,0,33,79,.249,.308,.465,.773,107,161,13,1,0,10,0,1
2B,Danny Espinosa#,28,118,412,367,59,88,21,1,13,37,5,2,33,106,.240,.311,.409,.719,94,150,6,6,3,3,5,1
SS,Ian Desmond,29,156,641,583,69,136,27,2,19,62,13,5,45,187,.233,.290,.384,.674,82,224,9,3,6,4,0,1
3B,Yunel Escobar,32,139,591,535,75,168,25,1,9,56,2,2,45,70,.314,.375,.415,.790,115,222,24,8,1,2,0,1
LF,Jayson Werth,36,88,378,331,51,73,16,1,12,42,0,1,38,84,.221,.302,.384,.685,85,127,8,3,0,6,0,1
CF,Michael A. Taylor,24,138,511,472,49,108,15,2,14,63,16,3,35,158,.229,.282,.358,.640,73,169,5,1,1,2,9,1
RF,Bryce Harper*,22,153,654,521,118,172,38,1,42,99,6,4,124,131,.330,.460,.649,1.109,198,338,15,5,0,4,15,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
IF,Anthony Rendon,25,80,355,311,43,82,16,0,5,25,1,2,36,70,.264,.344,.363,.707,93,113,8,4,0,4,0,1
UT,Clint Robinson*,30,126,352,309,44,84,15,1,10,34,0,0,37,52,.272,.358,.424,.782,112,131,6,5,0,1,4,1
CF,Denard Span*,31,61,275,246,38,74,17,0,5,22,11,0,25,26,.301,.365,.431,.796,116,106,5,1,1,2,0,1
1B,Tyler Moore,28,97,200,187,14,38,12,0,6,27,0,0,11,45,.203,.250,.364,.614,64,68,2,1,0,1,2,1
C,Jose Lobaton#,30,44,155,136,11,27,4,0,3,20,0,0,15,40,.199,.279,.294,.573,57,40,5,1,1,2,1,1
2B,Dan Uggla,35,67,141,120,12,22,4,2,2,16,0,1,19,40,.183,.298,.300,.598,64,36,3,1,0,1,0,1
LF,Matt den Dekker*,27,55,110,99,12,25,6,1,5,12,0,1,9,20,.253,.315,.485,.800,114,48,0,0,2,0,0,1
MI,Trea Turner,22,27,44,40,5,9,1,0,1,1,2,2,4,12,.225,.295,.325,.620,69,13,0,0,0,0,0,1
OF,Reed Johnson,38,17,24,22,0,5,1,0,0,3,0,0,0,6,.227,.250,.273,.523,42,6,1,1,0,1,0,1
2B,Wilmer Difo#,23,15,11,11,1,2,0,0,0,0,0,0,0,2,.182,.182,.182,.364,0,2,0,0,0,0,0,1
2B,Emmanuel Burriss#,30,5,5,3,2,2,0,0,0,0,0,0,2,0,.667,.800,.667,1.467,306,2,0,0,0,0,0,1
C,Pedro Severino,21,2,4,4,1,1,1,0,0,0,0,0,0,1,.250,.250,.500,.750,97,2,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Max Scherzer,30,32,77,69,4,15,0,0,0,0,0,0,2,23,.217,.239,.217,.457,26,15,0,0,6,0,0,1
P,Jordan Zimmermann,29,31,69,63,4,10,1,0,0,3,0,0,0,18,.159,.159,.175,.333,-9,11,0,0,6,0,0,1
P,Gio Gonzalez,29,27,56,43,1,4,1,0,0,2,0,0,1,18,.093,.152,.116,.268,-25,5,1,2,10,0,0,1
P,Stephen Strasburg,26,22,46,38,1,5,0,0,0,0,0,0,2,17,.132,.175,.132,.307,-15,5,0,0,6,0,0,1
P,Doug Fister*,31,29,39,31,2,7,1,0,0,0,0,0,2,15,.226,.273,.258,.531,46,8,0,0,6,0,0,1
P,Joe Ross,22,17,30,27,2,3,0,0,0,0,0,0,0,11,.111,.143,.111,.254,-29,3,1,1,2,0,0,1
P,Tanner Roark,28,37,29,27,1,5,2,0,0,0,0,0,0,9,.185,.185,.259,.444,19,7,0,0,2,0,0,1
P,Taylor Jordan,26,4,6,6,0,2,0,0,0,0,0,0,0,2,.333,.333,.333,.667,83,2,0,0,0,0,0,1
P,Blake Treinen,27,57,4,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
P,Sammy Solis,26,18,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,174,1,0,0,0,0,0,1
P,A.J. Cole,23,3,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
P,David Carpenter,29,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Taylor Hill,26,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Xavier Cedeno*,28,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Abel De Los Santos,22,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Rafael Martin,31,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Felipe Vazquez*,23,46,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Drew Storen#,27,53,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Casey Janssen,33,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Matt Grace*,26,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Matt Thornton*,38,56,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Craig Stammen,31,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Aaron Barrett,27,37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jonathan Papelbon,34,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,28.4,162,6117,5428,703,1363,265,13,177,665,57,23,539,1344,.251,.321,.403,.724,96,2185,129,44,55,51,38,1
,Rank in 15 NL teams,,,,13,3,10,10,15,3,,14,1,3,14,7,5,5,5,,9,,8,,2,,1
,Non-Pitcher Totals,28.4,162,5757,5118,688,1311,260,13,177,660,57,23,532,1230,.256,.328,.416,.744,101,2128,126,41,15,51,38,1
,Pitcher Totals,28.2,162,360,310,15,52,5,0,0,5,0,0,7,114,.168,.194,.184,.378,4,57,3,3,40,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
