Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,J.T. Realmuto,24,126,467,441,49,114,21,7,10,47,8,4,19,70,.259,.290,.406,.696,92,179,11,2,1,4,2,1
1B,Justin Bour*,27,129,446,409,42,107,20,0,23,73,0,0,34,101,.262,.321,.479,.800,120,196,19,2,0,1,3,1
2B,Dee Strange-Gordon*,27,145,653,615,88,205,24,8,4,46,58,20,25,91,.333,.359,.418,.776,116,257,6,2,6,5,2,1
SS,Adeiny Hechavarria,26,130,499,470,54,132,17,6,5,48,7,2,23,78,.281,.315,.374,.689,92,176,18,2,0,4,4,1
3B,Martin Prado,31,129,551,500,52,144,22,2,9,63,1,0,37,68,.288,.338,.394,.732,104,197,9,5,1,8,4,1
LF,Christian Yelich*,23,126,525,476,63,143,30,2,7,44,16,5,47,101,.300,.366,.416,.782,118,198,13,2,0,0,2,1
CF,Marcell Ozuna,24,123,494,459,47,119,27,0,10,44,2,3,30,110,.259,.308,.383,.691,92,176,10,3,0,2,1,1
RF,Giancarlo Stanton,25,74,318,279,47,74,12,1,27,67,4,2,34,95,.265,.346,.606,.952,159,169,5,2,0,3,6,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Ichiro Suzuki*,41,153,438,398,45,91,5,6,1,21,11,5,31,51,.229,.282,.279,.561,58,111,8,0,5,4,1,1
UT,Derek Dietrich*,25,90,289,250,38,64,14,3,10,24,0,2,23,65,.256,.346,.456,.802,122,114,4,13,0,3,2,1
1B,Mike Morse,33,53,174,160,8,34,4,0,4,12,0,0,12,55,.213,.276,.313,.588,64,50,6,2,0,0,0,1
SS,Miguel Rojas,26,60,157,142,13,40,7,1,1,17,0,1,11,16,.282,.329,.366,.695,94,52,4,0,2,2,1,1
OF,Cole Gillespie,31,67,157,145,17,42,10,2,2,16,4,1,10,27,.290,.333,.428,.761,111,62,5,0,1,1,0,1
CI,Casey McGehee,32,60,120,110,7,20,7,0,0,9,1,0,10,22,.182,.250,.245,.495,39,27,3,0,0,0,0,1
C,Jeff Mathis,32,32,103,93,9,15,4,1,2,12,0,0,7,24,.161,.214,.290,.504,39,27,2,0,0,3,1,1
IF,Donovan Solano,27,55,94,90,6,17,3,1,0,7,0,0,1,18,.189,.215,.244,.459,28,22,4,2,1,0,0,1
1B,Jeff Baker,34,41,80,72,11,15,3,0,3,8,0,0,8,25,.208,.288,.375,.663,83,27,0,0,0,0,0,1
