Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Stephen Vogt*,30,136,511,445,58,116,21,3,18,71,0,2,56,97,.261,.341,.443,.783,117,197,9,2,0,8,6,1
1B,Mark Canha,26,124,485,441,61,112,22,3,16,70,7,2,33,96,.254,.315,.426,.742,105,188,9,8,0,3,0,1
2B,Eric Sogard*,29,120,401,372,40,92,12,3,1,37,6,1,23,50,.247,.294,.304,.598,68,113,9,2,3,1,1,1
SS,Marcus Semien,24,155,601,556,65,143,23,7,15,45,11,5,42,132,.257,.310,.405,.715,98,225,16,1,1,1,1,1
3B,Brett Lawrie,25,149,602,562,64,146,29,3,16,60,5,2,28,144,.260,.299,.407,.706,95,229,8,5,3,4,1,1
LF,Sam Fuld*,33,120,325,290,34,57,16,3,2,22,9,3,30,55,.197,.276,.293,.569,60,85,6,2,2,1,1,1
CF,Billy Burns#,25,125,555,520,70,153,18,9,5,42,26,8,26,81,.294,.334,.392,.726,102,204,5,6,1,2,1,1
RF,Josh Reddick*,28,149,582,526,67,143,25,4,20,77,10,2,49,65,.272,.333,.449,.781,116,236,7,0,1,2,1,1
DH,Billy Butler,29,151,601,538,63,135,28,1,15,65,0,0,52,101,.251,.323,.390,.713,98,210,26,7,0,4,4,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,Ben Zobrist#,34,67,271,235,39,63,20,2,6,33,1,1,33,26,.268,.354,.447,.801,122,105,5,0,0,3,2,1
C,Josh Phegley,27,73,243,225,27,56,16,1,9,34,0,0,14,51,.249,.300,.449,.749,106,101,5,3,0,1,0,1
1B,Ike Davis*,28,72,239,214,19,49,17,0,3,20,0,0,23,44,.229,.301,.350,.652,82,75,5,0,0,2,0,1
3B,Danny Valencia,30,47,205,183,33,52,10,1,11,37,0,1,20,40,.284,.356,.530,.886,143,97,9,1,0,1,3,1
LF,Coco Crisp#,35,44,139,126,11,22,6,0,0,6,2,0,13,25,.175,.252,.222,.474,35,28,2,0,0,0,0,1
LF,Jake Smolinski,26,41,118,106,12,24,6,2,5,20,0,1,8,19,.226,.288,.462,.750,105,49,2,2,0,2,0,1
CI,Max Muncy*,24,45,112,102,14,21,8,1,3,9,0,0,9,31,.206,.268,.392,.660,81,40,0,0,0,1,0,1
OF,Craig Gentry,31,26,56,50,6,6,0,2,0,3,1,1,4,15,.120,.196,.200,.396,12,10,0,1,0,1,0,1
C,Carson Blair,25,11,35,31,3,4,0,0,1,3,0,0,4,18,.129,.229,.226,.454,28,7,1,0,0,0,0,1
OF,Cody Ross,34,9,25,22,3,2,0,0,0,3,0,0,3,6,.091,.200,.091,.291,-14,2,0,0,0,0,0,1
UT,Tyler Ladendorf,27,9,18,17,3,4,0,1,0,2,0,0,1,2,.235,.278,.353,.631,75,6,0,0,0,0,0,1
OF,Jason Pridie*,31,6,10,9,0,0,0,0,0,0,0,0,1,4,.000,.100,.000,.100,-68,0,0,0,0,0,0,1
C,Bryan Anderson*,28,4,8,5,0,2,0,0,0,1,0,0,1,1,.400,.429,.400,.829,134,2,0,0,1,1,0,1
IF,Andy Parrino#,29,17,8,6,1,0,0,0,0,0,0,0,2,5,.000,.250,.000,.250,-21,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Sonny Gray,25,2,6,6,0,1,0,0,0,0,0,0,0,4,.167,.167,.167,.333,-6,1,0,0,0,0,0,1
P,Jesse Chavez,31,3,5,3,0,1,0,0,0,0,0,0,0,2,.333,.333,.333,.667,88,1,0,0,2,0,0,1
P,Jesse Hahn,25,1,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Scott Kazmir*,31,1,2,2,1,1,0,0,0,1,0,0,0,1,.500,.500,.500,1.000,182,1,0,0,0,0,0,1
P,Chris Bassitt,26,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Aaron Brooks,25,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Pat Venditte#,30,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Barry Zito*,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Eric O'Flaherty*,30,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Kendall Graveman,24,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Tyler Clippard,30,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Danny Coulombe*,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Edward Mujica,31,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Sean Doolittle*,28,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Felix Doubront*,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Angel Castro,32,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Drew Pomeranz,26,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Fernando Abad*,29,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Cody Martin,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Ryan Dull,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Fernando Rodriguez Jr.,31,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Dan Otero,30,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Chad Smith,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Arnold Leon,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Sean Nolin*,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Brad Mills,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Ryan Cook,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Evan Scribner,29,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,R.J. Alvarez,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,27.9,162,6171,5600,694,1405,277,46,146,661,78,29,475,1119,.251,.312,.395,.707,96,2212,124,40,14,38,21,1
,Rank in 15 AL teams,,,,3,9,6,9,2,12,,8,6,8,2,8,10,14,12,,11,,12,,11,,1
,Non-Pitcher Totals,27.9,162,6150,5581,693,1402,277,46,146,660,78,29,475,1108,.251,.313,.396,.708,96,2209,124,40,12,38,21,1
,Pitcher Totals,24.1,162,21,19,1,3,0,0,0,1,0,0,0,11,.158,.158,.158,.316,-11,3,0,0,2,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
