Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Miguel Montero*,31,113,403,347,36,86,11,0,15,53,1,1,49,103,.248,.345,.409,.754,108,142,9,4,0,3,5,1
1B,Anthony Rizzo*,25,160,701,586,94,163,38,3,31,101,17,6,78,105,.278,.387,.512,.899,146,300,9,30,0,7,9,1
2B,Addison Russell,21,142,523,475,60,115,29,1,13,54,4,3,42,149,.242,.307,.389,.696,91,185,8,3,1,2,2,1
SS,Starlin Castro,25,151,578,547,52,145,23,2,11,69,5,5,21,91,.265,.296,.375,.671,84,205,18,5,1,4,6,1
3B,Kris Bryant,23,151,650,559,87,154,31,5,26,99,13,4,77,199,.275,.369,.488,.858,135,273,7,9,0,5,0,1
LF,Chris Coghlan*,30,148,503,440,64,110,25,6,16,41,11,2,58,94,.250,.341,.443,.784,115,195,8,3,1,1,6,1
CF,Dexter Fowler#,29,156,690,596,102,149,29,8,17,46,20,7,84,154,.250,.346,.411,.757,109,245,4,5,2,3,1,1
RF,Jorge Soler,23,101,404,366,39,96,18,1,10,47,3,1,32,121,.262,.324,.399,.723,99,146,9,3,0,3,5,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,Kyle Schwarber*,22,69,273,232,52,57,6,1,16,43,3,3,36,77,.246,.355,.487,.842,130,113,4,4,0,1,1,1
OF,Chris Denorfia,34,103,231,212,18,57,11,1,3,18,0,1,15,56,.269,.319,.373,.691,91,79,7,1,2,1,1,1
C,David Ross,38,72,182,159,6,28,9,0,1,9,1,0,20,61,.176,.267,.252,.518,45,40,1,0,2,1,7,1
IF,Jonathan Herrera#,30,73,132,126,14,29,5,1,2,14,3,0,2,23,.230,.242,.333,.576,57,42,3,0,4,0,1,1
OF,Matt Szczur,25,47,80,72,5,16,5,0,1,8,2,0,6,15,.222,.278,.333,.612,69,24,1,0,1,1,0,1
IF,Javier Baez,22,28,80,76,4,22,6,0,1,4,1,2,4,24,.289,.325,.408,.733,102,31,0,0,0,0,1,1
OF,Austin Jackson,28,29,79,72,10,17,7,0,1,10,2,1,5,19,.236,.304,.375,.679,87,27,1,2,0,0,0,1
IF,Tommy La Stella*,26,33,75,67,4,18,6,0,1,11,2,0,5,7,.269,.324,.403,.727,100,27,1,1,0,1,0,1
UT,Mike Baxter*,30,34,66,57,6,14,1,0,0,2,0,0,7,14,.246,.348,.263,.612,73,15,3,2,0,0,1,1
OF,Junior Lake,25,21,62,58,2,13,4,0,1,5,4,0,4,20,.224,.274,.345,.619,70,20,1,0,0,0,0,1
C,Welington Castillo,28,24,47,43,5,7,2,0,2,5,0,0,3,12,.163,.234,.349,.583,59,15,0,1,0,0,1,1
IF,Arismendy Alcantara#,23,11,32,26,5,2,0,0,0,1,1,0,5,11,.077,.226,.077,.303,-11,2,0,0,1,0,0,1
3B,Mike Olt,26,6,16,15,1,2,0,0,1,1,0,0,0,6,.133,.188,.333,.521,40,5,0,1,0,0,0,1
C,Taylor Teagarden,31,8,15,15,0,3,0,0,0,2,0,0,0,4,.200,.200,.200,.400,11,3,1,0,0,0,0,1
OF,Quintin Berry*,30,8,1,1,1,0,0,0,0,0,2,1,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Jake Arrieta,29,30,83,79,5,12,1,1,2,2,0,0,1,45,.152,.163,.266,.428,16,21,1,0,3,0,0,1
P,Jon Lester*,31,30,71,62,6,4,0,0,0,0,0,0,3,30,.065,.108,.065,.172,-51,4,1,0,6,0,0,1
P,Jason Hammel,32,31,70,65,6,11,1,0,0,4,0,0,1,18,.169,.179,.185,.364,1,12,1,0,3,1,0,1
P,Kyle Hendricks,25,30,64,60,2,3,1,0,0,1,0,0,1,24,.050,.066,.067,.132,-63,4,2,0,3,0,0,1
P,Travis Wood,28,57,32,30,0,3,0,0,0,2,0,0,2,16,.100,.156,.100,.256,-27,3,0,0,0,0,0,1
P,Dan Haren,34,10,23,17,1,1,0,0,0,1,0,0,3,4,.059,.190,.059,.249,-26,1,1,0,2,1,0,1
P,Clayton Richard*,31,22,15,14,1,2,2,0,0,3,0,0,1,6,.143,.200,.286,.486,33,4,0,0,0,0,0,1
P,Tsuyoshi Wada*,34,7,9,8,1,0,0,0,0,0,0,0,1,5,.000,.111,.000,.111,-65,0,0,0,0,0,0,1
P,Dallas Beeler,26,3,3,3,0,1,1,0,0,0,0,0,0,1,.333,.333,.667,1.000,168,2,0,0,0,0,0,1
P,Trevor Cahill,27,11,3,2,0,0,0,0,0,0,0,0,1,0,.000,.333,.000,.333,4,0,0,0,0,0,0,1
P,Justin Grimm,26,57,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Carl Edwards Jr.,23,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,James Russell*,29,46,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Donn Roach,25,1,1,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,457,1,0,0,0,0,0,1
P,Neil Ramirez,26,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jason Motte,33,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Fernando Rodney,38,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Phil Coke*,32,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Yoervis Medina,26,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Edwin Jackson,31,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Tommy Hunter,28,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Zac Rosscup,27,32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Brian Schlitter,29,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Gonzalez Germen,27,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Pedro Strop,30,73,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Rafael Soriano,35,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Hector Rondon,27,69,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,26.7,162,6200,5491,689,1341,272,30,171,657,95,37,567,1518,.244,.321,.398,.719,98,2186,101,74,32,35,47,1
,Rank in 15 NL teams,,,,8,6,14,8,9,5,,6,9,1,15,13,5,7,6,,8,,2,,9,,1
,Non-Pitcher Totals,26.5,162,5823,5147,667,1303,266,29,169,643,95,37,553,1366,.253,.332,.415,.747,105,2134,95,74,15,33,47,1
,Pitcher Totals,29.5,162,377,344,22,38,6,1,2,14,0,0,14,152,.110,.144,.151,.296,-18,52,6,0,17,2,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
